AoA,AoS,V,V_solid_blockage_corr,dE,dR,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMyaw,CMyaw_solid_blockage_corr,CD_modeloff,CY_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,solid_blockage_e,V_round,AoA_round,AoS_round,CL2,fit_used,CD0_fit,k_fit,R2_fit,CD_fit_pred,CDi_fit,CL2_fit,CDsep_fit,ewb_t_fit,q_ratio_wake,V_wake_corr,CL_solid_blockage_corr_wake_corr,CD_solid_blockage_corr_wake_corr,CYaw_solid_blockage_corr_wake_corr,CMroll_solid_blockage_corr_wake_corr,CMpitch_solid_blockage_corr_wake_corr,CMyaw_solid_blockage_corr_wake_corr,CLw_tailoff,CL_alpha_per_deg_tailoff,CL_alpha_per_rad_tailoff,delta_alpha_sc_rad,delta_alpha_sc_deg,AoA_streamline_curvature_corr,delta_CL_sc,delta_CMpitch_sc,CL_solid_blockage_corr_wake_corr_sc_corr,CMpitch_solid_blockage_corr_wake_corr_sc_corr,streamline_curvature_data_found
5.0,-7.995,29.992650328999343,29.777376630844007,0,10,0.7703289352257088,0.7593104740458123,0.0744987264719718,0.0734331280139019,-0.0677874834891958,-0.0668178798287936,0.006786117415081901,0.006689051645017856,-0.2039217555229103,-0.20100494447737016,-0.0092895628224475,-0.00915668882193062,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.0904987264719718,0.7757789352257087,0.0230861174150819,-0.2109717555229102,0.0128104371775524,0.007229438,30.0,5.0,-8.0,0.5765523959956762,True,0.04930521749302834,0.05776058242897559,0.8921158207391652,0.08260721968655997,0.03330200219353163,0.5765523959956762,0.0,0.0012933687487301638,1.0025867374974604,29.81586488551964,0.7573514047683437,0.07324366587692659,-0.06664548545253707,0.0066717934666822775,-0.20048633894668821,-0.009133063982859452,0.7380449418182475,0.08804821085556935,5.044790875702083,0.00037113713011198565,0.021264591176014477,5.021264591176014,-0.001872309207623202,0.0004680773019058005,0.7554790955607206,-0.20001826164478242,True
7.0,-7.995,29.980225950115088,29.765041428540027,0,10,0.9647805991547229,0.9509807831374408,0.0894879908735519,0.08820799228020001,-0.0739381847271926,-0.07288060402254222,0.007090770707018398,0.006989347304367766,-0.303874628953827,-0.2995281340351308,-0.0067575297197719,-0.0066608728560809535,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.1036879908735519,0.970330599154723,0.0245907707070184,-0.308324628953827,0.0156424702802281,0.007229438,30.0,7.0,-8.0,0.9043644498967003,True,0.04930521749302834,0.05776058242897559,0.8921158207391652,0.10154183484712186,0.05223661735409352,0.9043644498967003,0.0,0.0012933687487301638,1.0025867374974604,29.80351373955435,0.9485271922818046,0.08798041005447017,-0.0726925674325777,0.006971314344147177,-0.2987553324142087,-0.006643687380811603,0.9141413635293862,0.08804821085556935,5.044790875702083,0.00045968989549758824,0.02633829089682167,7.026338290896821,-0.0023190393904586773,0.0005797598476146693,0.946208152891346,-0.29817557256659405,True
8.0,-7.995,29.98337306737312,29.768165957211746,0,10,1.0483021747102903,1.0333077011955936,0.0993699396571992,0.09794859382362917,-0.0737989349590904,-0.0727433460245709,0.0064951780618288,0.00640227376593888,-0.3563469911424294,-0.35124995361867944,-0.006353621015498398,-0.006262741492076976,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1119699396571992,1.0544521747102904,0.0242951780618288,-0.3587969911424294,0.0162463789845016,0.007229438,30.0,8.0,-8.0,1.067724805350122,True,0.04930521749302834,0.05776058242897559,0.8921158207391652,0.11097762412391599,0.06167240663088764,1.067724805350122,0.0,0.0012933687487301638,1.0025867374974604,29.80664230678382,1.0306417016594647,0.09769588022689885,-0.07255566356896394,0.0063857554927561535,-0.35034370641629314,-0.006246583221028136,1.0021895743849556,0.08804821085556935,5.044790875702083,0.0005039662781903896,0.02887514075722527,8.028875140757226,-0.002542404481876415,0.0006356011204691037,1.0280992971775882,-0.349708105295824,True
10.0,-7.995,29.977781468777906,29.762614492585854,0,10,1.1416648196620787,1.125334926131318,0.12650431682131053,0.12469485226630646,-0.0563723726633285,-0.05556604594832908,-0.0013931891631621986,-0.0013732615711835104,-0.4832924827901285,-0.47637967033216394,-0.0088318728467121,-0.008705545451157672,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.1440043168213105,1.1312148196620786,0.0170068108368378,-0.4891424827901284,0.0132681271532878,0.007229438,30.0,10.0,-8.0,1.2663786959709789,True,0.04930521749302834,0.05776058242897559,0.8921158207391652,0.12245198854795868,0.07314677105493034,1.2663786959709789,0.0022428637183477818,0.0015875414538178076,1.0031750829076358,29.809826431111862,1.1217732032075698,0.12430018886123724,-0.05539017754236341,-0.0013689151520821308,-0.47487191263902745,-0.008677992106746942,1.1782859960960943,0.08804821085556935,5.044790875702083,0.0005925190435759921,0.03394884047803246,10.033948840478033,-0.00298913466471189,0.0007472836661779725,1.1187840685428578,-0.47412462897284946,True
12.0,-7.995,29.99594130651845,29.780643987212823,0,10,1.2512860185042178,1.2333881494389771,0.157588900409272,0.1553348150411385,-0.0550685836631883,-0.05428090579782688,-0.0044225291118645,-0.004359271115042969,-0.5794257108189086,-0.5711378490895275,-0.0086862126792057,-0.008561968745439782,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.174688900409272,1.267636018504218,0.0145774708881355,-0.5833757108189086,0.0130137873207943,0.007229438,30.0,12.0,-8.0,1.5212463271765047,True,0.04930521749302834,0.05776058242897559,0.8921158207391652,0.1371732913686832,0.08786807387565486,1.5212463271765047,0.0181615236724553,0.0036754236651898808,1.0073508473303798,29.889900057343148,1.2243878611981394,0.15420130479147104,-0.05388480680954292,-0.0043274606127504086,-0.5669701381630069,-0.008499490289932443,1.354382417807233,0.08804821085556935,5.044790875702083,0.0006810718089615948,0.03902254019883966,12.03902254019884,-0.0034358648475473655,0.0008589662118868414,1.220951996350592,-0.56611117195112,True
0.002,-8.005,29.99442762802617,29.77914117322112,0,20,0.23454275132320168,0.2311879504293165,0.0550704712466491,0.05428276638208755,-0.1292180988020549,-0.12736981745069517,0.045791242005924895,0.04513626333467234,0.0126053203146844,0.012425019113215426,0.003604412671488099,0.0035528566682263467,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0710704712466491,0.2501927513232017,0.0621912420059249,0.0038553203146845,0.0259044126714881,0.007229438,30.0,0.0,-8.0,0.053447868423708106,True,0.04355163713379855,0.05828981926149661,0.8966744786561598,0.04666710372412875,0.003115466590330197,0.053447868423708106,0.0076156626579588025,0.002141307395169602,1.0042826147903392,29.84283934261778,0.23020208358140387,0.05405128554716641,-0.12682666768784576,0.044943786410257924,0.012372034455469845,0.0035377060360325613,0.29780388754040077,0.08804821085556935,5.044790875702083,0.0001497552166479792,0.008580341873996492,0.010580341873996492,-0.0007554837505345142,0.00018887093763362856,0.22944659983086935,0.012560905393103474,True
0.005,-8.005,29.976243813181565,29.761087873586916,0,20,0.23435211735869588,0.2310000432128808,0.0548700627897397,0.054085224483477606,-0.1302116298608608,-0.12834913745899798,0.046199930917772206,0.045539106532170984,0.0131150701070115,0.012927477658853772,0.003847551282901398,0.0037925175271774376,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0708700627897397,0.2500021173586959,0.0625999309177722,0.0043650701070116,0.0261475512829014,0.007229438,30.0,0.0,-8.0,0.0533610199643528,True,0.04355163713379855,0.05828981926149661,0.8966744786561598,0.04666204134312979,0.003110404209331237,0.0533610199643528,0.007423183140347817,0.0021160618932220742,1.0042321237864442,29.823997687281786,0.23002654241122872,0.05385729374952672,-0.12780823717833206,0.04534719160393552,0.012872997539762903,0.0037765347645699675,0.29780388754040077,0.08804821085556935,5.044790875702083,0.0001497552166479792,0.008580341873996492,0.013580341873996492,-0.0007554837505345142,0.00018887093763362856,0.2292710586606942,0.013061868477396533,True
2.493,-8.005,30.00065156783328,29.785320440399282,0,20,0.5104685172737828,0.5031669902456017,0.059038590586206696,0.05819412741113549,-0.1226262319050561,-0.12087223784602863,0.042478192565710296,0.0418706023605724,-0.08097034285075341,-0.07981217711320063,0.004300183061186201,0.004238675050829241,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0752885905862067,0.5218732330360567,0.0589448592323769,-0.0902578428507533,0.0264501830611862,0.007229438,30.0,2.5,-8.0,0.2531770200728175,True,0.04355163713379855,0.05828981926149661,0.8966744786561598,0.058309279875007385,0.014757642741208832,0.2531770200728175,0.0,0.001142441495828629,1.0022848829916573,29.819329011119848,0.5020199334382158,0.05806146376011927,-0.12059668852357093,0.04177515102851343,-0.07963023135196279,0.004229012252661624,,0.08804821085556935,5.044790875702083,,,,,,,,False
5.0,-8.005,29.99376434339237,29.77848264934486,0,20,0.7674653051190811,0.7564878041001244,0.0687313965030556,0.06774829150780172,-0.1205908443129774,-0.11886596358222286,0.0403331366917737,0.03975622846389887,-0.1459877034536488,-0.14389955672867222,0.0057553442951973,0.005673022270418379,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.0847313965030556,0.772915305119081,0.0566331366917737,-0.1530377034536487,0.0278553442951972,0.007229438,30.0,5.0,-8.0,0.5722737977522282,True,0.04355163713379855,0.05828981926149661,0.8966744786561598,0.0769093733728662,0.03335773623906765,0.5722737977522282,0.0,0.001142441495828629,1.0022848829916573,29.812483412746342,0.7547632583683507,0.06759384747536458,-0.1185949879114482,0.039665597215467314,-0.14357151262139708,0.005660089627896343,0.7380449418182475,0.08804821085556935,5.044790875702083,0.00037113713011198565,0.021264591176014477,5.021264591176014,-0.001872309207623202,0.0004680773019058005,0.7528909491607275,-0.1431034353194913,True
7.0,-8.005,29.980358969193272,29.765173492867344,0,20,0.9571761325347852,0.9434850876104921,0.08367115121519829,0.08247435425044221,-0.117792379193984,-0.11610752653158689,0.0374011120617585,0.03686614228132737,-0.2295923819372324,-0.22630838904550213,0.005800897593771399,0.005717923993764024,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.0978711512151983,0.9627261325347852,0.0549011120617585,-0.2340423819372324,0.0282008975937714,0.007229438,30.0,7.0,-8.0,0.890164110543378,True,0.04355163713379855,0.05828981926149661,0.8966744786561598,0.09543914225044295,0.05188750511664439,0.890164110543378,0.0,0.001142441495828629,1.0022848829916573,29.799159060011657,0.9413342489954978,0.0822863395926612,-0.11584283919859673,0.03678209948781022,-0.22579247964910776,0.005704888989941613,0.9141413635293862,0.08804821085556935,5.044790875702083,0.00045968989549758824,0.02633829089682167,7.026338290896821,-0.0023190393904586773,0.0005797598476146693,0.9390152096050391,-0.2252127198014931,True
8.0,-8.005,29.98658638935167,29.771356215416404,0,20,1.0401064694580968,1.0252292238651797,0.0937166903348032,0.09237620620245025,-0.1154424855174857,-0.11379124474614886,0.0359354972318556,0.03542149098968651,-0.2817550617915986,-0.2777249558607076,0.0056151241853053015,0.005534807810018222,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1063166903348032,1.046256469458097,0.0537354972318556,-0.2842050617915986,0.0282151241853053,0.007229438,30.0,8.0,-8.0,1.0510949614671987,True,0.04355163713379855,0.05828981926149661,0.8966744786561598,0.10481977246439131,0.061268135330592756,1.0510949614671987,0.0,0.001142441495828629,1.0022848829916573,29.805348841929355,1.0228920352515318,0.09216561854821387,-0.11353183778099148,0.03534074153045103,-0.27709183344334576,0.00552219025143602,1.0021895743849556,0.08804821085556935,5.044790875702083,0.0005039662781903896,0.02887514075722527,8.028875140757226,-0.002542404481876415,0.0006356011204691037,1.0203496307696553,-0.27645623232287664,True
10.0,-8.005,29.971873740041563,29.75674916685821,0,20,1.1371459820548306,1.1208807240771133,0.12014626573956728,0.11842774407378945,-0.1004711929020134,-0.09903409520508687,0.028239694518032203,0.027835765801933924,-0.4175799534077384,-0.4116070653391135,0.0048172547498261005,0.004748350763454254,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.1376462657395673,1.1266959820548306,0.0466396945180322,-0.4234299534077383,0.026917254749826,0.007229438,30.0,10.0,-8.0,1.2563735976076338,True,0.04355163713379855,0.05828981926149661,0.8966744786561598,0.11678542706326381,0.07323378992946525,1.2563735976076338,0.0016423170105256402,0.0013578468428613398,1.0027156936857227,29.797126879979455,1.1178449994704347,0.11810700163520907,-0.0987658773356416,0.027760377121072946,-0.4104922940082375,0.0047354906214747165,1.1782859960960943,0.08804821085556935,5.044790875702083,0.0005925190435759921,0.03394884047803246,10.033948840478033,-0.00298913466471189,0.0007472836661779725,1.1148558648057227,-0.4097450103420595,True
12.0,-8.005,30.000183899446053,29.78485612872452,0,20,1.2429844157910044,1.2252052893602976,0.1512185087514586,0.14905554278696242,-0.0924444582680924,-0.0911221716082708,0.0216246390739752,0.02131532932943593,-0.5161715425428749,-0.5087884418392651,0.0033356396531659983,0.003287928066144067,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.1683185087514586,1.2593344157910045,0.0406246390739752,-0.5201215425428749,0.025035639653166,0.007229438,30.0,12.0,-8.0,1.5011280010764505,True,0.04355163713379855,0.05828981926149661,0.8966744786561598,0.13105211700491654,0.08750047987111799,1.5011280010764505,0.018003425782045876,0.0035037603846331967,1.0070075207692664,29.889032941008452,1.2166793833121992,0.14801830146521341,-0.09048807454651517,0.021167001129398587,-0.505247906639858,0.0032650481732573113,1.354382417807233,0.08804821085556935,5.044790875702083,0.0006810718089615948,0.03902254019883966,12.03902254019884,-0.0034358648475473655,0.0008589662118868414,1.2132435184646517,-0.5043889404279711,True
0.001,-8.0,29.997094650678093,29.781789053188987,10,-20,0.3291368560683341,0.3244290208753077,0.0700926151547467,0.06909003986026718,-0.2596128438512177,-0.25589945089533833,0.0707976282366466,0.06978496873148902,-0.277412924027448,-0.27344492620934396,0.0593786637744354,0.05852933633547448,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0860926151547467,0.3447868560683341,0.0871976282366466,-0.2861629240274479,0.0816786637744354,0.007229438,30.0,0.0,-8.0,0.10525418958611085,True,0.05496541846442193,0.058771254360496385,0.9061762655839554,0.061151339213095166,0.00618592074867323,0.10525418958611085,0.007938700647172019,0.002483081859094355,1.0049661637181886,29.85564808787002,0.3228258150254338,0.06874862294333059,-0.254634892331656,0.06944011773819088,-0.27209366452463274,0.0582401064319686,0.29780388754040077,0.08804821085556935,5.044790875702083,0.0001497552166479792,0.008580341873996492,0.009580341873996492,-0.0007554837505345142,0.00018887093763362856,0.32207033127489926,-0.2719047935869991,True
0.005,-8.0,29.979681104672952,29.7645004937524,10,-20,0.3289107298229642,0.32420612904466956,0.0696620848433237,0.06866566767338847,-0.2627957337777512,-0.2590368141027111,0.0718377914118475,0.07081025385000189,-0.27630551189716146,-0.272353354036522,0.060234950325719294,0.05937337492398202,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0856620848433237,0.3445607298229642,0.0882377914118475,-0.2850555118971614,0.0825349503257193,0.007229438,30.0,0.0,-8.0,0.10510961411012892,True,0.05496541846442193,0.058771254360496385,0.9061762655839554,0.06114284233102194,0.006177423866600007,0.10510961411012892,0.00752282534236653,0.0024285358952032,1.0048570717904064,29.836697091781655,0.3226390480260188,0.068333765667831,-0.2577847351376765,0.07046798578412307,-0.27103690831498634,0.059086388095167974,0.29780388754040077,0.08804821085556935,5.044790875702083,0.0001497552166479792,0.008580341873996492,0.013580341873996492,-0.0007554837505345142,0.00018887093763362856,0.32188356427548426,-0.2708480373773527,True
2.493,-8.0,30.00030726415993,29.784978607982197,10,-20,0.6028371861024918,0.5942144564747619,0.07560021763584959,0.07451886391132896,-0.2458151961725478,-0.2422991589673995,0.0664024208835847,0.06545262857629904,-0.367312042689812,-0.3620581656793368,0.0584100658550364,0.05757459283343642,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0918502176358496,0.6142419018647657,0.0828690875502513,-0.3765995426898119,0.0805600658550364,0.007229438,30.0,2.5,-8.0,0.35309082028359673,True,0.05496541846442193,0.058771254360496385,0.9061762655839554,0.07571700887566551,0.02075159041124358,0.35309082028359673,0.0,0.0014418464843565756,1.002883692968713,29.827893058921482,0.5925058515168216,0.07430459228102508,-0.2416024516762768,0.06526442600990717,-0.3610171031972617,0.05740904278042994,,0.08804821085556935,5.044790875702083,,,,,,,,False
5.0,-8.0,29.99330686678996,29.778028456302884,10,-20,0.8697748209296277,0.8573339276158428,0.089014357346846,0.08774113340830567,-0.2360238107734948,-0.2326478254279917,0.0631050883139484,0.062202459665269313,-0.4656290535581546,-0.4589688913647674,0.058106647384270405,0.05727551433289421,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.105014357346846,0.8752248209296276,0.0794050883139484,-0.4726790535581545,0.0802066473842703,0.007229438,30.0,5.0,-8.0,0.7350214634412072,True,0.05496541846442193,0.058771254360496385,0.9061762655839554,0.09816355185274941,0.04319813338832748,0.7350214634412072,0.0,0.0014418464843565756,1.002883692968713,29.820932893404418,0.8548687486162855,0.0874888424484961,-0.23197886959285677,0.06202360263844657,-0.45764917166629593,0.05711082425056545,0.7380449418182475,0.08804821085556935,5.044790875702083,0.00037113713011198565,0.021264591176014477,5.021264591176014,-0.001872309207623202,0.0004680773019058005,0.8529964394086623,-0.45718109436439014,True
7.0,-8.0,29.971211539888827,29.756091719679095,10,-20,1.065125713471433,1.0498906031322948,0.1079070984017579,0.10636364063922861,-0.2400729713980716,-0.23663906856159436,0.0617682968211309,0.060884789075868105,-0.5746470579428046,-0.566427548054825,0.062233455442039495,0.061343294263454126,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.1221070984017579,1.0706757134714329,0.0792682968211309,-0.5790970579428045,0.0846334554420395,0.007229438,30.0,7.0,-8.0,1.1022702785454936,True,0.05496541846442193,0.058771254360496385,0.9061762655839554,0.11974722537883434,0.0647818069144124,1.1022702785454936,0.0,0.0014418464843565756,1.002883692968713,29.798964550143605,1.0468717464379473,0.10605780249988254,-0.23595863630118552,0.0607097208806321,-0.5647988416065469,0.061166907681854045,0.9141413635293862,0.08804821085556935,5.044790875702083,0.00045968989549758824,0.02633829089682167,7.026338290896821,-0.0023190393904586773,0.0005797598476146693,1.0445527070474887,-0.5642190817589322,True
8.0,-8.0,29.98987895697247,29.774625150473877,10,-20,1.1446722426717468,1.1282993322268235,0.1189342040170657,0.11723301917251619,-0.2358137582689334,-0.2324407774261322,0.059866543070343906,0.05901023721107885,-0.6218021160447734,-0.6129081200335638,0.06159030113993651,0.06070933937005351,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1315342040170657,1.150822242671747,0.0776665430703439,-0.6242521160447734,0.0841903011399365,0.007229438,30.0,8.0,-8.0,1.273059383103496,True,0.05496541846442193,0.058771254360496385,0.9061762655839554,0.1297847152848141,0.07481929682039218,1.273059383103496,0.0,0.0014418464843565756,1.002883692968713,29.81752468406338,1.125055018979178,0.11689592720915197,-0.23177241693706915,0.058840559104514016,-0.6111457632930967,0.060534775663111176,1.0021895743849556,0.08804821085556935,5.044790875702083,0.0005039662781903896,0.02887514075722527,8.028875140757226,-0.002542404481876415,0.0006356011204691037,1.1225126144973014,-0.6105101621726275,True
10.0,-8.0,29.983822437384635,29.768612101848273,10,-20,1.2263547653769538,1.2088135024732984,0.14497243981225472,0.14289881499150436,-0.2088112038105495,-0.2058244561526287,0.049231584418826094,0.048527396536301996,-0.7130185497477457,-0.7028198322237315,0.0558658772173824,0.0550667952002695,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.1624724398122547,1.2159047653769537,0.0676315844188261,-0.7188685497477456,0.0779658772173823,0.007229438,30.0,10.0,-8.0,1.461230083761763,True,0.05496541846442193,0.058771254360496385,0.9061762655839554,0.14084374339639394,0.08587832493197202,1.461230083761763,0.002055071595110411,0.0017113884834254048,1.0034227769668507,29.819514242305996,1.204690116889018,0.14241137262546433,-0.20512236803592945,0.048361864659870246,-0.7004224424207485,0.05487895677106869,1.1782859960960943,0.08804821085556935,5.044790875702083,0.0005925190435759921,0.03394884047803246,10.033948840478033,-0.00298913466471189,0.0007472836661779725,1.201700982224306,-0.6996751587545705,True
12.0,-8.0,29.997084122202523,29.781778600282056,10,-20,1.325072521592779,1.3061192414132674,0.1778086379817736,0.17526533798944188,-0.1972986969744047,-0.19447661937346442,0.042055801010011606,0.04145425251607831,-0.7916524741808262,-0.7803290100658833,0.05337627077894071,0.05261279904548819,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.1949086379817736,1.341422521592779,0.0610558010100116,-0.7956024741808262,0.0750762707789407,0.007229438,30.0,12.0,-8.0,1.705947472789969,True,0.05496541846442193,0.058771254360496385,0.9061762655839554,0.1552260913134072,0.10026067284898525,1.705947472789969,0.020039246676034697,0.004070182461430692,1.0081403649228613,29.902750183988523,1.2955728059883866,0.1738501344531051,-0.19290629176260088,0.041119524580538164,-0.7740281385574624,0.05218796992570961,1.354382417807233,0.08804821085556935,5.044790875702083,0.0006810718089615948,0.03902254019883966,12.03902254019884,-0.0034358648475473655,0.0008589662118868414,1.2921369411408392,-0.7731691723455756,True
0.002,-8.0,29.995468098017497,29.78017417518877,10,-10,0.3369596189382087,0.33213989023442386,0.0720287619828442,0.07099849285825079,-0.1492071059448858,-0.14707291024037583,0.0229426481234546,0.02261448613167087,-0.359244913133379,-0.35410642495199496,0.022993406566772,0.022664518547558073,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0880287619828442,0.3526096189382087,0.0393426481234546,-0.3679949131333789,0.045293406566772,0.007229438,30.0,0.0,-8.0,0.11031690668493513,True,0.05669253099442512,0.05825262014720175,0.8967208034864075,0.06311877985535694,0.006426248860931827,0.11031690668493513,0.007879713002893841,0.0025206504895086777,1.0050413009790173,29.855145216691135,0.33047387198007105,0.07064236344226918,-0.14633519050123725,0.022501051558420485,-0.35233022225759036,0.022550833011021953,0.29780388754040077,0.08804821085556935,5.044790875702083,0.0001497552166479792,0.008580341873996492,0.010580341873996492,-0.0007554837505345142,0.00018887093763362856,0.32971838822953653,-0.3521413513199567,True
0.005,-8.0,29.99522203186645,29.77992987518942,10,-10,0.3366321696622946,0.3318171246552658,0.0720010703318147,0.07097119729695375,-0.1491262326679245,-0.14699319374076242,0.0228459756360864,0.022519196406912925,-0.3588013279092342,-0.3536691845843767,0.0230047413307913,0.02267569118387891,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0880010703318147,0.3522821696622946,0.0392459756360864,-0.3675513279092341,0.0453047413307913,0.007229438,30.0,0.0,-8.0,0.11010260421448821,True,0.05669253099442512,0.05825262014720175,0.8967208034864075,0.0631062961749494,0.006413765180524276,0.11010260421448821,0.00786490112200436,0.002518707771797811,1.0050374155435957,29.854842592898684,0.3301540017550446,0.07061547779150837,-0.14625643928018148,0.022406326429880167,-0.3518965355066779,0.02256203682886202,0.29780388754040077,0.08804821085556935,5.044790875702083,0.0001497552166479792,0.008580341873996492,0.013580341873996492,-0.0007554837505345142,0.00018887093763362856,0.3293985180045101,-0.35170766456904423,True
2.493,-8.0,29.992825363524734,29.77755040905063,10,-10,0.6102553596013135,0.601526523539066,0.0777334216475555,0.07662155546982566,-0.1394444142738832,-0.13744986000599763,0.020330075643609898,0.020039282790037753,-0.444688872441185,-0.43832822979352243,0.021536300910115398,0.02122825471752736,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0939834216475555,0.6216600753635874,0.0367967423102765,-0.4539763724411849,0.0436863009101154,0.007229438,30.0,2.5,-8.0,0.36183415852099454,True,0.05669253099442512,0.05825262014720175,0.8967208034864075,0.077770318787031,0.021077787792605877,0.36183415852099454,0.0,0.001487151899998688,1.0029743037999974,29.821801270272797,0.599742706528019,0.07639433550742764,-0.1370422547070622,0.01997985662655,-0.43702837463812955,0.021165302677346034,,0.08804821085556935,5.044790875702083,,,,,,,,False
5.0,-8.0,29.97952503262043,29.764345541914583,10,-10,0.8713622666503339,0.8588986671804526,0.0907644295069792,0.08946617327213444,-0.1349105943523572,-0.13298088993823876,0.019313554346681503,0.019037301386311555,-0.5294258270028399,-0.5218531425875048,0.021330960409482996,0.02102585132107399,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.1067644295069792,0.8768122666503338,0.0356135543466815,-0.5364758270028398,0.0434309604094829,0.007229438,30.0,5.0,-8.0,0.7377069204843579,True,0.05669253099442512,0.05825262014720175,0.8967208034864075,0.09966589201336239,0.04297336101893727,0.7377069204843579,0.0,0.001487151899998688,1.0029743037999974,29.808576780073906,0.8563516173109507,0.08920086280692475,-0.1325865372965292,0.018980846582194965,-0.5203055956771224,0.020963499504835514,0.7380449418182475,0.08804821085556935,5.044790875702083,0.00037113713011198565,0.021264591176014477,5.021264591176014,-0.001872309207623202,0.0004680773019058005,0.8544793081033275,-0.5198375183752166,True
7.0,-8.0,29.97342776741328,29.758292040123315,10,-10,1.0672984310427802,1.0520322430650904,0.1084956655134802,0.1069437891344668,-0.1374982010197555,-0.135531484567909,0.019045214105138097,0.018772799370750902,-0.6389968798265344,-0.6298569371442818,0.0231018919864406,0.022771452237399917,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.1226956655134802,1.0728484310427802,0.0365452141051381,-0.6434468798265344,0.0455018919864406,0.007229438,30.0,7.0,-8.0,1.1067718404485654,True,0.05669253099442512,0.05825262014720175,0.8967208034864075,0.12116489060569477,0.06447235961126965,1.1067718404485654,0.0,0.001487151899998688,1.0029743037999974,29.802514282490034,1.0489124587531562,0.10662664908690662,-0.13512956817977986,0.018717128943010662,-0.6279891067576954,0.02270392387035746,0.9141413635293862,0.08804821085556935,5.044790875702083,0.00045968989549758824,0.02633829089682167,7.026338290896821,-0.0023190393904586773,0.0005797598476146693,1.0465934193626976,-0.6274093469100807,True
8.0,-8.0,29.988314801312672,29.77307222161697,10,-10,1.1467297725648071,1.130327432077448,0.11948501832226979,0.11777595486150624,-0.1351541460050068,-0.133220957930458,0.0182207754412067,0.017960153130806636,-0.6870640699872733,-0.6772365944283573,0.022705427075303004,0.022380658193644813,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1320850183222698,1.1528797725648072,0.0360207754412067,-0.6895140699872733,0.045305427075303,0.007229438,30.0,8.0,-8.0,1.2776401037067977,True,0.05669253099442512,0.05825262014720175,0.8967208034864075,0.13111841464048865,0.07442588364606353,1.2776401037067977,0.0,0.001487151899998688,1.0029743037999974,29.817316428038865,1.126975464670375,0.11742669220466079,-0.13282589337106637,0.017906892592123736,-0.6752282604474428,0.02231428871991094,1.0021895743849556,0.08804821085556935,5.044790875702083,0.0005039662781903896,0.02887514075722527,8.028875140757226,-0.002542404481876415,0.0006356011204691037,1.1244330601884984,-0.6745926593269737,True
