AoA,AoA_corr,AoS,dR,dE,V,AoA_round,AoS_round,V_round,CL_uncorrected,CL,CD_uncorrected,CD,CYaw,CMroll_uncorrected,CMroll,CMpitch_uncorrected,CMpitch,CMyaw_uncorrected,CMyaw
0.005,0.45240596688827656,4.0,10,10,29.985519706433223,0.0,4.0,30.0,0.3233211494467952,0.30361550725144093,0.0681628704017977,0.06070924860465781,0.1446932697360438,-0.0495144698041458,-0.04251390861748274,-0.3023196482866511,-0.29387695793499385,-0.0508985115433499,-0.04308715578503649
2.493,3.3004971871084505,4.0,10,10,29.992718112929094,2.5,4.0,30.0,0.593814925544303,0.5736937475845971,0.0759197285710872,0.07016552739935326,0.13539666472527925,-0.0458249986495995,-0.0390259579693227,-0.3818412032225047,-0.37247504590722263,-0.04944577507412,-0.04158639168122989
5.0,6.167588407328625,4.0,10,10,29.995970170212264,5.0,4.0,30.0,0.8561029147282991,0.8368541918938422,0.089411470582939,0.0867790099109564,0.12806947601947644,-0.0427780225722477,-0.035866214339087876,-0.474559007181434,-0.466265277233632,-0.0483427887307735,-0.040452743188124134
7.0,8.455661383504763,4.0,10,10,29.97934186765201,7.0,4.0,30.0,1.0470712548319634,1.02405465225015,0.1054329626985523,0.10759781775064618,0.1260297187390262,-0.0417406072478413,-0.03602607214967894,-0.5700576412060501,-0.5630606158535062,-0.0490207184526328,-0.04141427110382465
8.0,9.599697871592832,4.0,10,10,29.98617710237914,8.0,4.0,30.0,1.124451029094141,1.0993133575708967,0.115550633216566,0.1210385498080281,0.12279390735743968,-0.0407299965114679,-0.0353273797539509,-0.6203052013988282,-0.6146028875111191,-0.0488042620824337,-0.04139809073934259
10.0,11.887770847768975,4.0,10,10,29.9762344373516,10.0,4.0,30.0,1.2220302438715895,1.2111109201692587,0.1434089934623287,0.14799399568916852,0.11480947581701527,-0.0371956632370847,-0.032442261023819564,-0.7163980014877643,-0.7060830586699667,-0.0478916542182457,-0.040009175089276795
12.0,14.175843823945113,4.0,10,10,29.99860088776418,12.0,4.0,30.0,1.3063777274136288,1.2597724065757168,0.1780489397376612,0.1865733065160266,0.10268261333995868,-0.0313874728920413,-0.027161156018410855,-0.8125156081006317,-0.7981047000108541,-0.0441265799497903,-0.035703287617758275
0.002,0.44940596688827655,4.0,20,10,30.012156725594664,0.0,4.0,30.0,0.3155801469758151,0.29590879290748495,0.0746670666335473,0.06706895462933596,0.16331021274070523,-0.0538602791473879,-0.0467622471437241,-0.2789031926401525,-0.27079418345668077,-0.0592990681290534,-0.051313630406449186
0.005,0.45240596688827656,4.0,20,10,29.978383916695744,0.0,4.0,30.0,0.3160865714452966,0.2964135941854736,0.0745813217518303,0.06698658737436894,0.16308690269503834,-0.0538450611279763,-0.04674856176445021,-0.2790909369679512,-0.27098559812451634,-0.059220951855367,-0.05123835158174548
2.493,3.3004971871084505,4.0,20,10,30.00567288233822,2.5,4.0,30.0,0.5873079480377056,0.5670969170214709,0.0817548588593754,0.07587722357141816,0.15567111700787412,-0.0504611594629706,-0.04356910851647981,-0.3603975098258956,-0.3512683686309716,-0.0589900087724208,-0.050952712210508476
5.0,6.167588407328625,4.0,20,10,29.98631880446729,5.0,4.0,30.0,0.8521524429988603,0.8326778104001776,0.0952807776874162,0.09251956954233582,0.14894740579928215,-0.0476245033152855,-0.04061719074758596,-0.4614397392355083,-0.453207870973631,-0.0583874305901398,-0.05031130359380489
7.0,8.455661383504763,4.0,20,10,29.97118005081705,7.0,4.0,30.0,1.0417407978205755,1.018456229654031,0.1110756153160315,0.11310947014388575,0.14461585759662446,-0.0459622419216288,-0.04016284144644254,-0.5528828780002559,-0.5459833737459563,-0.057916857761796,-0.050143650299769214
8.0,9.599697871592832,4.0,20,10,29.98665010878573,8.0,4.0,30.0,1.1185499195358812,1.093127630661225,0.1206248217253734,0.12598743603340756,0.13847862903896718,-0.0445281700200324,-0.0390481803845253,-0.6048887950262772,-0.5992359282811152,-0.0564538869386045,-0.04890229655758812
10.0,11.887770847768975,4.0,20,10,29.9816536693281,10.0,4.0,30.0,1.2155811406410024,1.204347291247739,0.1484599736032152,0.15291217105938473,0.1312614533664981,-0.0412200103442223,-0.036386373724973456,-0.7027321976177068,-0.6924048439415196,-0.0557633504900985,-0.04773213739918306
12.0,14.175843823945113,4.0,20,10,30.001010324872738,12.0,4.0,30.0,1.3013370517615048,1.2545892519513477,0.18222950909267,0.190625048828467,0.11871542998255936,-0.0352061889916167,-0.030887512749840466,-0.8054333122402401,-0.7910215464648599,-0.0521817064787945,-0.04356798687872979
-5.002,-5.275113705398356,5.0,0,-20,29.99768074763308,-5.0,5.0,30.0,-0.5026335547884074,-0.5129735274987364,0.0950532287003892,0.08952503628606741,0.14715602177493617,-0.0631382658253979,-0.05254636389740303,0.6979501143754094,0.6751028772246815,-0.0408761259970205,-0.030541480719815457
-2.5,-2.4138623278941034,5.0,0,-20,29.991996134490908,-2.5,5.0,30.0,-0.2153516683303653,-0.22757396808122463,0.0818639268128699,0.07514405402294698,0.14126328196540994,-0.0590863429641329,-0.04924281228875253,0.6018059656628332,0.5852244497330127,-0.0420831340805343,-0.03227734964157625
0.002,0.4473890496101508,5.0,0,-20,29.9810297746485,0.0,5.0,30.0,0.069120744244073,0.052508980513445325,0.0751875148135856,0.06882250007832477,0.13401394601075922,-0.0544675541710346,-0.04518307933368332,0.4993524880058042,0.4879118758812978,-0.0423724005786363,-0.03282974661989497
-0.005,0.4403890496101508,5.0,0,-20,30.00811415340235,-0.0,5.0,30.0,0.064300014357811,0.04778295495731238,0.0749837293873101,0.0686256289731761,0.13387681090667958,-0.0537997212437207,-0.04453004112818542,0.4993375927132762,0.4879189045005855,-0.0422675876727129,-0.03272839591762361
0.005,0.4503890496101508,5.0,0,-20,29.99692883194996,0.0,5.0,30.0,0.0662197722934846,0.049663537068675434,0.0751811633060118,0.06881604291752448,0.13320108695102983,-0.0539964099520424,-0.04472083106551289,0.5004341082476433,0.48897108996893396,-0.0420813463181005,-0.03254417145513849
2.5,3.3046404271144043,5.0,0,-20,29.995610106948327,2.5,5.0,30.0,0.3464958387623877,0.328723991244867,0.0748529220882637,0.07032702263022324,0.12850915427842302,-0.0505533285512405,-0.04148257060266297,0.3976989475612834,0.38899827188706165,-0.0424927372706992,-0.03285861835885964
5.0,6.163891804618659,5.0,0,-20,29.999291607836028,5.0,5.0,30.0,0.6091969703748478,0.5921068459955857,0.0803711117925009,0.07907917579236018,0.1208650262964962,-0.0468048415725578,-0.03763579997478305,0.3065218220157641,0.2967883917885319,-0.0414681711858971,-0.03180282090436046
6.0,7.30759235562036,5.0,0,-20,29.99801929730472,6.0,5.0,30.0,0.7046208674540458,0.6870073596157005,0.0845745722063045,0.08534787515000875,0.1181929972832358,-0.0456837055977653,-0.03712376628656633,0.277187805506647,0.2669117071312424,-0.0409487411638307,-0.03148897012407047
7.0,8.451292906622061,5.0,0,-20,29.99816532671844,7.0,5.0,30.0,0.7948301159013169,0.7739349570132442,0.0896576504601531,0.09325049328380305,0.11602302703221054,-0.0444722386115598,-0.03652297933015974,0.2401592540366648,0.22868885510865153,-0.040744249697732,-0.031386303731110364
8.0,9.594993457623763,5.0,0,-20,29.99373989665686,8.0,5.0,30.0,0.8775880364777578,0.854425653612002,0.0962184754423804,0.10317820526692878,0.1140656096718261,-0.0434153575751162,-0.03577931816037421,0.1956825630616473,0.18285319445361,-0.0409408840931737,-0.03177601041457718
9.0,10.738694008625464,5.0,0,-20,29.990642802098176,9.0,5.0,30.0,0.9430191319624364,0.9339074598936057,0.1053459350530545,0.11128821142631681,0.11197627029693959,-0.0424320204891113,-0.03481315627698504,0.153105555038225,0.14163513095469024,-0.04116883245783,-0.032098230754031704
10.0,11.882394559627166,5.0,0,-20,29.98769137363277,10.0,5.0,30.0,0.9876073940822842,0.9783689791310172,0.1174332689127792,0.12356732539034555,0.10655813035530595,-0.0404473635748576,-0.033452684114220976,0.096598635295741,0.08849901969917977,-0.0405711472351551,-0.03092146459020454
11.0,13.026095110628868,5.0,0,-20,29.98769137363277,11.0,5.0,30.0,1.02538584512192,1.000419088947734,0.132780288069936,0.14198042902549346,0.10111198883943416,-0.0380611070604946,-0.031206359907328594,0.040072805725682,0.030333406729254594,-0.0395044326391679,-0.02967687473674157
12.0,14.16979566163057,5.0,0,-20,29.98421112455895,12.0,5.0,30.0,1.0697938311380006,1.0301553138909136,0.1476325606558397,0.15842278839681512,0.09675997085025505,-0.0348580984133314,-0.028490799468341873,-0.0106568854552472,-0.01905688357424703,-0.038439236391085,-0.028374257979905376
13.0,15.313496212632272,5.0,0,-20,29.98783798906546,13.0,5.0,30.0,1.11796079911691,1.0626344161812016,0.1637038544207773,0.17373042248784842,0.09201672090898569,-0.0314066272314426,-0.02554283242279817,-0.0677087556932987,-0.06845726564864939,-0.0372558382833748,-0.026862906115082033
14.0,16.45719676363397,5.0,0,-20,29.992557598359426,14.0,5.0,30.0,1.1761101927904103,1.1120467046803577,0.1819947446928476,0.19509064094458226,0.08848799686442148,-0.0284190085691819,-0.023040075574345235,-0.1145943220961603,-0.1211920672881544,-0.0355327969329339,-0.025199601070813562
-5.002,-5.275113705398356,5.0,0,-10,29.977094606029283,-5.0,5.0,30.0,-0.4139910241252173,-0.42629323664269714,0.0801606340488794,0.07496320044008467,0.14930567816270424,-0.0622168248061553,-0.05166278020469508,0.4424584634683428,0.4249692029169127,-0.0410274581398409,-0.030701082438132955
-2.5,-2.4138623278941034,5.0,0,-10,29.994582870654177,-2.5,5.0,30.0,-0.1251512507966555,-0.13926022540751276,0.0697229013351747,0.06327629129100387,0.1430376948149534,-0.0581034128526365,-0.04830074028808885,0.3445751910699997,0.33334657562737474,-0.0421680809664485,-0.03237462309478337
0.002,0.4473890496101508,5.0,0,-10,29.99310847004991,0.0,5.0,30.0,0.1609911845306201,0.142702629346453,0.0656729973661649,0.05952627190611945,0.13585836253267228,-0.0543483356812101,-0.045093527624741274,0.2475467553701571,0.24108738575697303,-0.0426367305700314,-0.033109103286852695
-0.005,0.4403890496101508,5.0,0,-10,30.00744907460069,-0.0,5.0,30.0,0.1585960173384935,0.14035808585905865,0.0654611321640609,0.05932086111837816,0.13600857887023934,-0.0542226473481842,-0.04497211085924438,0.2473592372017787,0.2409137354860904,-0.0426283933026174,-0.033102344157110615
0.005,0.4503890496101508,5.0,0,-10,30.004634509206223,0.0,5.0,30.0,0.1528115318328106,0.13466541865949896,0.0658019518090952,0.05964860278916076,0.13503724205152848,-0.0536272316645911,-0.04438264918421134,0.250606904271573,0.24407302600679612,-0.0422164458122307,-0.03269428775820234
2.5,3.3046404271144043,5.0,0,-10,29.98663992525374,2.5,5.0,30.0,0.4290619078443209,0.41006924241387943,0.0679561897211413,0.0635834364374924,0.1296674344496596,-0.0499561507996596,-0.040917835515689366,0.1583068682951195,0.15387076323962537,-0.0424326859619791,-0.03281727034382658
5.0,6.163891804618659,5.0,0,-10,29.991852264240475,5.0,5.0,30.0,0.6827357563751242,0.6647197912708108,0.075780302231905,0.07460550659436602,0.1201235834043992,-0.0459768598325233,-0.036842099589061886,0.0922686469320636,0.0863245975684678,-0.0404344778615434,-0.030803753545658438
6.0,7.30759235562036,5.0,0,-10,30.002011125890476,6.0,5.0,30.0,0.7785443979459247,0.7600497381022331,0.0807109925732914,0.08159165881021596,0.11892546676046255,-0.0449139442977591,-0.03638702463589556,0.0592736704906422,0.05283297083995668,-0.0406028697110346,-0.031165905798205887
7.0,8.451292906622061,5.0,0,-10,29.99950759704704,7.0,5.0,30.0,0.8696627534569004,0.8479179585196706,0.0866642403391757,0.09035303085840889,0.11694033554495235,-0.0439893253172717,-0.03606790385413685,0.0178551111000983,0.01027398459685136,-0.0409208592869288,-0.03157681572105164
8.0,9.594993457623763,5.0,0,-10,29.99653426727387,8.0,5.0,30.0,0.9515417886916648,0.9275881049924332,0.0946297835453246,0.10166598465283423,0.11585147766765806,-0.0433647755832461,-0.03574885114598551,-0.0273734436040143,-0.03632538436054074,-0.0413615776043817,-0.0322066819415841
9.0,10.738694008625464,5.0,0,-10,29.994060130732628,9.0,5.0,30.0,1.0205463003678643,1.0106257092714073,0.1051465560853933,0.11114501290985584,0.11319714356146049,-0.042325110500833,-0.03472679527799912,-0.0872761275434117,-0.0945977657788143,-0.0414841415771744,-0.032425476261257864
10.0,11.882394559627166,5.0,0,-10,29.987696136913208,10.0,5.0,30.0,1.069191731119991,1.0590997357412169,0.1192770738565949,0.12543809214808066,0.1071552273310138,-0.0401256849185162,-0.03315445979278671,-0.1627665375803375,-0.1664243451811735,-0.0406750829600294,-0.03104028342141831
11.0,13.026095110628868,5.0,0,-10,29.98689940104374,11.0,5.0,30.0,1.110831259537754,1.084957519849032,0.1351444988154267,0.14437137949916332,0.10138926819333183,-0.0371416140286563,-0.03031923754041631,-0.2212020032105364,-0.22649846574939902,-0.0393009333482981,-0.029492795797784542
12.0,14.16979566163057,5.0,0,-10,29.98371610907164,12.0,5.0,30.0,1.1538976419519646,1.1129978497945463,0.1514656627770012,0.16222936821993522,0.09647293915624178,-0.0337275484160134,-0.02739166041580197,-0.2767729572475605,-0.2800722052845694,-0.0381289342412084,-0.028079587693127264
13.0,15.313496212632272,5.0,0,-10,29.98224308946885,13.0,5.0,30.0,1.201291880270718,1.144387891205981,0.1684890802636518,0.17844229642270737,0.09178376584536001,-0.0303967544384018,-0.024559517468744376,-0.3283063163936488,-0.32348901814202013,-0.0369945298098303,-0.02661238653619891
14.0,16.45719676363397,5.0,0,-10,29.98781288240144,14.0,5.0,30.0,1.2547167224460414,1.1881553804590737,0.1894135398062177,0.20224332094197506,0.08804181175968594,-0.0271356600402407,-0.02177775068047079,-0.3684736276334951,-0.3686732375697413,-0.0353050036586452,-0.024965431281004955
-5.002,-5.275113705398356,5.0,0,0,29.99309758171396,-5.0,5.0,30.0,-0.3286803191444981,-0.34281432937938616,0.0709317783991007,0.06594296797708085,0.14502037977940282,-0.0602218318930524,-0.04972593727705627,0.1542328438825752,0.14255873339131292,-0.0395221969632855,-0.029236654913945993
-2.5,-2.4138623278941034,5.0,0,0,30.00191317870516,-2.5,5.0,30.0,-0.0485996154534444,-0.06424536196519463,0.0639004058813789,0.05758659460035817,0.13725519348674411,-0.0552227003607461,-0.045490870564663895,0.0599007150112487,0.05433136368394244,-0.0401948289567311,-0.03044968272778073
0.003,0.4483890496101508,5.0,0,0,30.00181392860691,0.0,5.0,30.0,0.236729804452544,0.2170885838432309,0.0629059777549762,0.05682520702121916,0.12929549646753044,-0.0511432079763065,-0.041958882708656865,-0.0315787706024078,-0.032853741739955436,-0.0405850910125484,-0.031103678931763634
-0.005,0.4403890496101508,5.0,0,0,29.999111489834668,-0.0,5.0,30.0,0.2342331574446067,0.21464583402669132,0.0626875664011519,0.056612896121158905,0.12908048891316157,-0.0508193342643108,-0.04164251517211898,-0.0315950474448564,-0.03287093395997475,-0.0404846715627477,-0.031006266071099207
0.005,0.4503890496101508,5.0,0,0,29.984515138670247,0.0,5.0,30.0,0.2368761518234629,0.21722965122255017,0.0629564906963111,0.056874126312360995,0.12888349845648428,-0.0509897435521047,-0.04180773661478431,-0.0301875065193925,-0.03148763840075632,-0.0404647035769254,-0.030985131710252408
2.5,3.3046404271144043,5.0,0,0,29.99896462794284,2.5,5.0,30.0,0.509286108829282,0.4890493261963144,0.0678799997247875,0.06352273167760575,0.12115878793060553,-0.0471366540996957,-0.03815501653539023,-0.1091343986371025,-0.10906602850167403,-0.0396534476160161,-0.030092142290081374
5.0,6.163891804618659,5.0,0,0,29.99405604758474,5.0,5.0,30.0,0.760774414598655,0.7416105485544898,0.078502883402003,0.07729866933137035,0.11073549750374465,-0.0429149099875796,-0.03383992487515048,-0.1699240524854336,-0.17146701675689427,-0.037062587525755,-0.027495404216598858
6.0,7.30759235562036,5.0,0,0,29.994108325388968,6.0,5.0,30.0,0.8598955283384274,0.8402199776875,0.0846558097013298,0.08548790884773809,0.11352980894309739,-0.0430143157913235,-0.03452764539699637,-0.2138685483199612,-0.2157330185480118,-0.0390367813061433,-0.029633272780512355
7.0,8.451292906622061,5.0,0,0,29.989678839394525,7.0,5.0,30.0,0.9521318515648992,0.9292080951271573,0.0921289623573062,0.09574543694829601,0.11419040913743514,-0.0427298025299412,-0.03483786115922797,-0.2595004755006426,-0.2624448930703472,-0.0402327290618731,-0.030907568564282915
8.0,9.594993457623763,5.0,0,0,29.989778452230286,8.0,5.0,30.0,1.0326736075694083,1.0075819949505895,0.1013595338294914,0.10830448321334327,0.11263976635062994,-0.0418536214479923,-0.03427130658928516,-0.3112857487052633,-0.3155022947122441,-0.0406968037280837,-0.031560548241526515
9.0,10.738694008625464,5.0,0,0,29.98775346792972,9.0,5.0,30.0,1.099701250943807,1.0886952370922707,0.1134124239119627,0.11929569289539765,0.1093451969882573,-0.0407173355951792,-0.03315400516644928,-0.3788950192230538,-0.3813660959876397,-0.0407198735637978,-0.03168156189509891
10.0,11.882394559627166,5.0,0,0,29.98587518010219,10.0,5.0,30.0,1.144795326655326,1.1336886355221203,0.1277645270662316,0.13380946779203343,0.1018068661033066,-0.0375937007683437,-0.030672533822103266,-0.4409604760668163,-0.4400087799299985,-0.0396436407608376,-0.03003333465446666
11.0,13.026095110628868,5.0,0,0,29.985249058507893,11.0,5.0,30.0,1.1833554916201008,1.15652460721198,0.1442098973359919,0.1533149001256699,0.09590596635504522,-0.0345367250526206,-0.027764961606635306,-0.4901583446719512,-0.4910136521636786,-0.03803736445991,-0.028257236610066305
12.0,14.16979566163057,5.0,0,0,29.990110859369445,12.0,5.0,30.0,1.229405191230936,1.1870850085902387,0.1611339036521294,0.17171570718911083,0.09077365926934956,-0.0313916519606342,-0.025101186914607065,-0.5413508310690797,-0.5395860730808971,-0.036763914140986,-0.02674140012256282
13.0,15.313496212632272,5.0,0,0,29.99872706267808,13.0,5.0,30.0,1.2783639594876464,1.2197505547579566,0.1791496635103801,0.18886661459345552,0.08656940465025137,-0.02834696923884,-0.022552513360659866,-0.5898648598761542,-0.5794204007110799,-0.0356653913844032,-0.025310468319295912
14.0,16.45719676363397,5.0,0,0,29.997807521915902,14.0,5.0,30.0,1.3300457345306629,1.2614557450854686,0.2006959863039516,0.2132222328371834,0.08292605673442754,-0.0254565800147787,-0.020138271254109368,-0.6255622434348238,-0.6192685650440818,-0.0341918527231331,-0.02387731044060904
-5.002,-5.275113705398356,5.0,0,10,29.9885883113534,-5.0,5.0,30.0,-0.2452620509620256,-0.2610272317012993,0.0676160602327606,0.06269075393349974,0.14605383558736285,-0.0613259786479335,-0.05080710278072964,-0.1256823762111566,-0.13185712172633196,-0.0398591895940797,-0.029566273237196607
-2.5,-2.4138623278941034,5.0,0,10,30.003669840695885,-2.5,5.0,30.0,0.0339495357119512,0.01669205180973672,0.0635000732371907,0.05719443423297815,0.13765948367615405,-0.0559909167220059,-0.0462443744062728,-0.2185812423351546,-0.21871435709020245,-0.0405008312814592,-0.03074990130600178
0.002,0.4473890496101508,5.0,0,10,30.001589917733654,0.0,5.0,30.0,0.3166419236787117,0.29555487108584316,0.0653986857637093,0.059276222454684425,0.1284600870263532,-0.0521090477066303,-0.04290997322803744,-0.3071768508508961,-0.30341566849746654,-0.0404566287997941,-0.030979720859049403
-0.006,0.4393890496101508,5.0,0,10,29.99841144684712,-0.0,5.0,30.0,0.3141174672176268,0.2930900640271091,0.0651183001087844,0.059003633692111576,0.1286149536423689,-0.0517947609780729,-0.04260338945749748,-0.3079846802133287,-0.30422268157556986,-0.0405058467755608,-0.031029464593516118
0.005,0.4503890496101508,5.0,0,10,29.98397272381888,0.0,5.0,30.0,0.3172494808311528,0.29614958347197656,0.0654460872643373,0.05932241522121127,0.12820390440153584,-0.0520489060082947,-0.04285068021126458,-0.3077474062667506,-0.30397401711394584,-0.0403552639194819,-0.030880028354399243
2.5,3.3046404271144043,5.0,0,10,30.00019801636073,2.5,5.0,30.0,0.5830475236180288,0.5615825184132659,0.0728988082768558,0.06845817174692953,0.11553941650571181,-0.0467484456909212,-0.037773572053829085,-0.3724205802654816,-0.36795607210047343,-0.03769215044653,-0.028163820623445694
5.0,6.163891804618659,5.0,0,10,29.993956756802213,5.0,5.0,30.0,0.8426673260053646,0.8221413024816614,0.0866845168838408,0.08534419317367273,0.10851670125071354,-0.0436104769078577,-0.03452412469805788,-0.4614370418733492,-0.45811293064222547,-0.0369810158871403,-0.027415397168266308
6.0,7.30759235562036,5.0,0,10,29.9907784317264,6.0,5.0,30.0,0.9460667408163196,0.9249583115092045,0.0943720646777638,0.09504247455070222,0.11543857074751754,-0.0448468707597222,-0.03632985039363588,-0.5209405036822796,-0.5176783849436221,-0.0408452592699963,-0.03141176684792664
7.0,8.451292906622061,5.0,0,10,29.984861681404837,7.0,5.0,30.0,1.0365774798703355,1.0122503189231187,0.1030040417358803,0.1064395372025173,0.11370223410801561,-0.044212508191789,-0.03629606168767825,-0.567167788452642,-0.564976016937593,-0.0411482631478355,-0.031808040477841575
8.0,9.594993457623763,5.0,0,10,29.98193045055812,8.0,5.0,30.0,1.1154529233089074,1.088986312373715,0.1134408906770344,0.12018479421993761,0.1118009384625642,-0.0433974522113995,-0.03578960724844881,-0.6186373561956688,-0.617723374634873,-0.0415408351570559,-0.03239071641222415
9.0,10.738694008625464,5.0,0,10,29.98950180010324,9.0,5.0,30.0,1.1761313615202922,1.1638569809758865,0.1261972203482443,0.13186776140784667,0.10721454333661896,-0.0418386604612097,-0.034256847642161255,-0.6745768704520052,-0.672112790394078,-0.0411718575654071,-0.032126230801862415
10.0,11.882394559627166,5.0,0,10,29.987476038574343,10.0,5.0,30.0,1.2156902498077722,1.2034079635502821,0.1409680457563991,0.146793355909197,0.10063851721887154,-0.0389746831989478,-0.03203067926737609,-0.7180896246032359,-0.7125130358777835,-0.039972760118124,-0.030357178653212778
11.0,13.026095110628868,5.0,0,10,29.99186021535353,11.0,5.0,30.0,1.2545955757619192,1.2265835017189601,0.1579879190292403,0.16686382243198042,0.09419784057234692,-0.0357025498716811,-0.028911521221279768,-0.7642818001697631,-0.7605627848337796,-0.0383034769512154,-0.028519112900938993
12.0,14.16979566163057,5.0,0,10,29.9986015705002,12.0,5.0,30.0,1.2975347389756922,1.2535205259157303,0.1755405106473093,0.18579515851895326,0.08873699252756023,-0.0325027700242015,-0.026182921842739102,-0.8119624201834467,-0.804763566413839,-0.0370269354811396,-0.02699104248808555
13.0,15.313496212632272,5.0,0,10,29.99696994309628,13.0,5.0,30.0,1.346855140779443,1.2861280262959927,0.1948148022661203,0.20410538088103777,0.08488498853834953,-0.0295691585782893,-0.023736625205224557,-0.853487079877194,-0.836970109678856,-0.0360969026584907,-0.02571987489592082
14.0,16.45719676363397,5.0,0,10,29.99354554394424,14.0,5.0,30.0,1.396785057597787,1.3256230837424543,0.2173277265675129,0.22929966858124196,0.08118386822235478,-0.0266825436922109,-0.02131908455494033,-0.8854007765660028,-0.8720007392524479,-0.0346524017567229,-0.024309896069796003
-5.002,-5.275113705398356,5.0,0,20,29.99629814519135,-5.0,5.0,30.0,-0.1808382929712853,-0.1977768883140888,0.0724180374316326,0.06736682857048483,0.15021487047199658,-0.0615076690830437,-0.050961278341266444,-0.2988367235209266,-0.3014655422510583,-0.0412985525234625,-0.03096279180976242
-2.5,-2.4138623278941034,5.0,0,20,30.001553051588047,-2.5,5.0,30.0,0.1015348406589657,0.08293198567468472,0.0702195956465453,0.0637627523730655,0.14151161554457797,-0.056668455399868,-0.046893941271037694,-0.3825764498718227,-0.3793891474174585,-0.0419252154645245,-0.03213637615262109
0.002,0.4473890496101508,5.0,0,20,30.00184258598473,0.0,5.0,30.0,0.3807489763372125,0.3583879779406977,0.0743069278964454,0.06800254469913629,0.13208820851025946,-0.0516461337943945,-0.04244347115566241,-0.4819312222707801,-0.4748405662859686,-0.0415377203855335,-0.03203195343093355
-0.006,0.4393890496101508,5.0,0,20,30.00073524428792,-0.0,5.0,30.0,0.3789837043741549,0.35666914297087776,0.0740727753500156,0.06777529794046049,0.13263503982406835,-0.051493263950254,-0.04229505674769852,-0.4827259100821923,-0.47563868112838403,-0.0416904512381299,-0.03218308080586156
0.005,0.4503890496101508,5.0,0,20,29.982327183765356,0.0,5.0,30.0,0.3819336270343737,0.3595523909906633,0.0743457048621541,0.06804092822773437,0.1322801992680727,-0.051629583011582,-0.042427433633535065,-0.4817477381317334,-0.47466279056952193,-0.0415295477737598,-0.0320240880485142
2.5,3.3046404271144043,5.0,0,20,30.003601977788744,2.5,5.0,30.0,0.6483663254561034,0.625606742576126,0.0837185368180967,0.07907242843678404,0.11833494382633092,-0.0458778191374641,-0.03690549113015467,-0.5538207223519278,-0.5461496104843859,-0.0385655372373201,-0.029013192600278535
5.0,6.163891804618659,5.0,0,20,29.989127242866942,5.0,5.0,30.0,0.918991916972844,0.896899160097085,0.1004637905119532,0.0988631406094794,0.11843716910742937,-0.0444401630684511,-0.03532847343438921,-0.6814035603997474,-0.6741873064363288,-0.0409362274531415,-0.03129438543969163
6.0,7.30759235562036,5.0,0,20,29.986882816480456,6.0,5.0,30.0,1.0192369895606137,0.9965820333921359,0.1089022212149973,0.1092968775665306,0.11833223597106073,-0.0442056497128862,-0.03568773961757145,-0.7327282429260091,-0.7256938849876023,-0.0418127896417153,-0.032352624897511
7.0,8.451292906622061,5.0,0,20,29.984967193560443,7.0,5.0,30.0,1.109716324581824,1.0838147357657328,0.1180703829560662,0.1212178582791659,0.11472599944504214,-0.0428315348871771,-0.03492679996899101,-0.7787142035062948,-0.7727389891323995,-0.0415756426207805,-0.03221781207330448
8.0,9.594993457623763,5.0,0,20,29.98491404630347,8.0,5.0,30.0,1.1875842579931934,1.1595353606936953,0.1291780840127194,0.13561870442357635,0.11220733294436191,-0.041764600039602,-0.03417291809770233,-0.8297629564697339,-0.8250556127158124,-0.0418054812260752,-0.03264033496835385
9.0,10.738694008625464,5.0,0,20,29.988784647060672,9.0,5.0,30.0,1.2445636135068627,1.2307455037951909,0.1417723966713975,0.14713929530411507,0.10737898289071093,-0.0397847441124885,-0.03222675866064773,-0.8758327201523115,-0.8697256428313023,-0.0412995492737608,-0.0322413118429942
10.0,11.882394559627166,5.0,0,20,29.99112146791645,10.0,5.0,30.0,1.2845659583982405,1.2707194704370588,0.1568979011663611,0.16240942064038819,0.10123507695807105,-0.0369962641017048,-0.03007552585251024,-0.916715777051097,-0.9075278775910796,-0.0403070726922014,-0.030675938683741792
11.0,13.026095110628868,5.0,0,20,29.99694544615718,11.0,5.0,30.0,1.3245537536136909,1.294951449717541,0.1750752777977568,0.18361196549166983,0.09566996093469665,-0.0340972320700971,-0.02732413241608302,-0.9714149034920908,-0.9639242366744492,-0.0388261903687936,-0.029023664418993837
12.0,14.16979566163057,5.0,0,20,29.99966577996842,12.0,5.0,30.0,1.3678400434337727,1.3217205736057542,0.1936709783655208,0.20347098845724848,0.09023333619093851,-0.0308937421184382,-0.024591550513120657,-1.020711111042855,-1.0088890441717084,-0.0375217738076375,-0.027460984607450313
13.0,15.313496212632272,5.0,0,20,29.99260365847614,13.0,5.0,30.0,1.4164363169941896,1.353179570039705,0.2137956442110641,0.22252252908901282,0.08609845563954137,-0.0280792624098616,-0.022262968156640434,-1.0641580606400525,-1.0422501382992395,-0.0365465422313217,-0.02614032918547729
14.0,16.45719676363397,5.0,0,20,29.98720041162561,14.0,5.0,30.0,1.469332879228604,1.3952634071166956,0.2372222536892917,0.24851687567669906,0.0823235920303814,-0.0251892390625003,-0.019849485860875628,-1.0950400280916812,-1.0754451921909935,-0.0350461058165644,-0.024675132185754917
