run,hr,min,sec,AoA,AoS,dPb,pBar,temp,B1,B2,B3,B4,B5,B6,rpmWT,rho,q,V,Re,rpsM1,rpsM2,iM1,iM2,dPtQ,tM1,tM2,vM1,vM2,pInf,nu,J_M1,J_M2,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CMX,CMY,CMZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,B1_zeroed,B2_zeroed,B3_zeroed,B4_zeroed,B5_zeroed,B6_zeroed,B1_zero,B2_zero,B3_zero,B4_zero,B5_zero,B6_zero,config,source_file,dR,dE,V_round,AoA_round,AoS_round,J,J_round,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CYaw_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,CMpitch25c_uncorrected,esb,e_total_blockage,V_solid_blockage_corr,CL_solid_blockage_corr,CD_solid_blockage_corr,CY_solid_blockage_corr,CMroll_solid_blockage_corr,CMpitch_solid_blockage_corr,CMyaw_solid_blockage_corr
48.0,13.0,34.0,0.0,2.0,0.0,410.12,101116.0,293.33,1189.7,-164.8,636.2,735.5,682.6,23.1,470.624,1.20089724301886,961.05672828747,40.00705522446459,436909.62132752326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101116.0,1.510689870292135e-05,inf,inf,10.931242684150371,-2.357605037519165,101.10108691858493,-0.8564125931826003,-3.135204576387176,-0.1491408818255441,0.0523746692945342,-0.0112959512230234,0.4844038455350062,-0.0029380959656025,-0.0910515413366957,-0.0005116578465639,0.4859366093987993,0.0354373136511884,0.0112959512230234,0.4705538455350063,0.044274669294534205,0.0122459512230234,-0.005600307454342,-0.09866349734158579,-0.09866349734158579,-0.0040242438183153,1189.1,-164.8,644.2,743.9,645.5,21.9,0.6,0.0,-8.0,-8.4,37.1,1.2,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,40,2.0,0,inf,inf,0.0081,-0.00095,0.0138499999999999,-0.0005,-0.00715,0.0033,True,0.0523746692945342,0.0112959512230234,0.4844038455350062,-0.006100307454342,-0.1058134973415858,-0.0007242438183153,-0.1058134973415858,0.006406642,0.006406642,39.752375982892794,0.4645819561939535,0.04371277095251121,0.011152592133843866,-0.005529232875501447,-0.09741133992386179,-0.003973171366156141
8.0,17.0,53.0,2.0,2.0,0.0,634.54,100926.0,294.35,1782.8,-342.2,979.2,1181.2,997.3,63.7,582.507,1.194487116369498,1493.2599857630817,50.00252972974022,541697.860688123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100926.0,1.5228782928214358e-05,inf,inf,16.403600417917136,-4.673270530111842,157.1713515097282,-1.6171804846938531,-4.817354484490563,-0.4299063911736012,0.0505829944008455,-0.0144107397788161,0.4846617444244837,-0.0035707136172371,-0.0900416860115635,-0.0009492277575879,0.4861318226311973,0.0336377296559926,0.0144107397788161,0.47081174442448376,0.042482994400845506,0.0153607397788161,-0.0070946463623218995,-0.097148653129422,-0.097148653129422,-0.0045136988493637,1784.4,-342.7,986.2,1189.0,960.3,64.2,-1.6,0.5,-7.0,-7.8,37.0,-0.5,tailOff_beta0_V50_balance,raw_tailOff_beta0_V50_balance.txt,0,0,50,2.0,0,inf,inf,0.0081,-0.00095,0.0138499999999999,-0.0005,-0.00715,0.0033,True,0.0505829944008455,0.0144107397788161,0.4846617444244837,-0.0075946463623219,-0.104298653129422,-0.0012136988493637,-0.104298653129422,0.006406642,0.006406642,49.684220714572966,0.46483658203903067,0.04194383454943687,0.014227850309102064,-0.007004606841039234,-0.09591572089089868,-0.004456414629283445
29.0,13.0,18.0,15.0,3.0,0.0,103.32,101142.0,292.48999999999995,337.2,-41.0,185.0,206.5,243.0,7.5,243.847,1.2046557654939636,241.0342275890443,20.004277714484974,219633.5441004597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101142.0,1.502638616053139e-05,inf,inf,3.093199189104671,-0.5690226832234534,30.121995864674343,-0.2411308771822982,-0.7070298428530699,-0.0472248352929553,0.0590921716482275,-0.0108705531112298,0.5754476324357736,-0.0032984208229746,-0.0818708818426421,-0.0006459868678455,0.5777516467646396,0.0288945857694426,0.0108705531112298,0.5637976324357733,0.0510921716482275,0.0127205531112297,-0.0059197908077279,-0.0920761858255465,-0.0920761858255465,-0.004375853860471899,336.5,-41.1,195.0,216.9,196.5,7.0,0.7,0.1,-10.0,-10.4,46.5,0.5,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,20,3.0,0,inf,inf,0.008,-0.0018499999999999,0.01165,-0.0003999999999999,-0.0064499999999999,0.0034,True,0.0590921716482275,0.0108705531112298,0.5754476324357733,-0.0063197908077278,-0.0985261858255464,-0.0009758538604719,-0.0985261858255464,0.006406642,0.006406642,19.876933318654483,0.5566423682644096,0.05044375107283005,0.010732592831290971,-0.005844661604212969,-0.09090762924501065,-0.004320319057653222
9.0,12.0,59.0,52.0,3.0,0.0,231.92,101149.0,292.69,734.5,-73.0,432.7,473.6,478.0,11.1,357.082,1.2039159207516503,541.7824309173394,30.000561124167525,329009.6295892012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101149.0,1.5043576833190796e-05,inf,inf,6.74503913809442,-1.0348239363624427,67.50797917452144,-0.4133306124501301,-1.504125190360316,-0.0722795433921109,0.0573271481669058,-0.0087951313420058,0.5737609293812831,-0.0025153858275835,-0.0774871179911652,-0.0004398680707315,0.5759748810863786,0.027220256408714,0.0087951313420058,0.562110929381283,0.0493271481669058,0.0106451313420057,-0.004564454245319399,-0.0871949448667232,-0.0871949448667232,-0.0040990847069811,733.8,-73.1,442.7,484.0,431.5,10.6,0.7,0.1,-10.0,-10.4,46.5,0.5,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,30,3.0,0,inf,inf,0.008,-0.0018499999999999,0.01165,-0.0003999999999999,-0.0064499999999999,0.0034,True,0.0573271481669058,0.0087951313420058,0.5737609293812831,-0.0049644542453193,-0.0936449448667231,-0.0006990847069811,-0.0936449448667231,0.006406642,0.006406642,29.8095818053708,0.5549770714827365,0.04870112784392331,0.008683510638843197,-0.004506525878748823,-0.086088337053857,-0.004047062434712002
20.0,18.0,3.0,25.0,3.0,0.0,407.8,100910.0,294.38,1254.4,-165.8,763.7,852.1,783.0,32.9,470.332,1.194176042139894,955.579280960412,40.00499156663663,433243.4529268427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100910.0,1.5233949608754198e-05,inf,inf,11.543091900028452,-2.2446429204874865,118.49054523618236,-0.9228999925628436,-2.5892802199771108,-0.2206038241683058,0.0556232306725172,-0.0108163646296015,0.5709758691402493,-0.0031843432340461,-0.0756280269134122,-0.0007611640487116,0.5731044615221836,0.0256644328649413,0.0108163646296015,0.5593258691402493,0.0476232306725172,0.0126663646296014,-0.005784589397245601,-0.0848555995854224,-0.0848555995854224,-0.0044837972999116,1255.8000000000002,-166.20000000000002,773.2,861.3000000000001,737.5,32.9,-1.4,0.4,-9.5,-9.2,45.5,0.0,tailOff_beta0_V50_balance,raw_tailOff_beta0_V50_balance.txt,0,0,40,3.0,0,inf,inf,0.008,-0.0018499999999999,0.01165,-0.0003999999999999,-0.0064499999999999,0.0034,True,0.0556232306725172,0.0108163646296015,0.5709758691402493,-0.0061845893972455,-0.0913055995854223,-0.0010837972999116,-0.0913055995854223,0.006406642,0.006406642,39.750325462018,0.5522273569767879,0.04701883509411883,0.010679092066103445,-0.005711176060830293,-0.0837786808533766,-0.004426892566145501
49.0,13.0,34.0,45.0,3.0,0.0,409.83,101119.0,293.37,1253.5,-156.4,772.1,861.7,780.8,26.8,470.705,1.2007691292076164,960.3720201299072,39.994934524973246,436684.6009268989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101119.0,1.5110103972377258e-05,inf,inf,11.515370084664411,-2.1712684211861992,119.6212348418611,-0.8147183097334297,-2.6015378246794487,-0.1775504098537099,0.0552127250488537,-0.0104105769475758,0.5735477280164645,-0.0027970480914434,-0.0756068400134784,-0.0006095567376886,0.5756513115508353,0.0251198891313594,0.0104105769475758,0.5618977280164644,0.0472127250488537,0.0122605769475757,-0.0052915438235741005,-0.0847187104569513,-0.0847187104569513,-0.0043065937498699,1252.8,-156.5,782.1,872.1,734.3,26.3,0.7,0.1,-10.0,-10.4,46.5,0.5,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,40,3.0,0,inf,inf,0.008,-0.0018499999999999,0.01165,-0.0003999999999999,-0.0064499999999999,0.0034,True,0.0552127250488537,0.0104105769475758,0.5735477280164645,-0.005691543823574,-0.0911687104569512,-0.0009065937498699,-0.0911687104569512,0.006406642,0.006406642,39.74033244205601,0.5547665758974373,0.04661353927626536,0.010278454313583187,-0.005224387823346778,-0.08364352901115868,-0.004251937940433571
9.0,17.0,53.0,41.0,3.0,0.0,634.36,100923.0,294.39,1877.3,-325.0,1194.5,1380.0,1143.2,63.4,582.824,1.1942893154062488,1492.8312550204132,49.99949108827048,541518.3805491694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100923.0,1.5232904579840363e-05,inf,inf,17.268195531002327,-4.407596180107709,186.2120309996734,-1.6182432086399354,-3.9514857557847622,-0.4244399633144993,0.0532643975786424,-0.0135953959336326,0.5743780023388103,-0.0035740862559632,-0.0738788527358756,-0.0009374271007377,0.5763784804298502,0.0231307785756288,0.0135953959336326,0.5627280023388102,0.0452643975786423,0.0154453959336325,-0.0069467781610036,-0.0824415812986306,-0.0824415812986306,-0.0047206430498369,1878.7,-325.4,1204.0,1389.2,1097.7,63.4,-1.4,0.4,-9.5,-9.2,45.5,0.0,tailOff_beta0_V50_balance,raw_tailOff_beta0_V50_balance.txt,0,0,50,3.0,0,inf,inf,0.008,-0.0018499999999999,0.01165,-0.0003999999999999,-0.0064499999999999,0.0034,True,0.0532643975786423,0.0135953959336326,0.5743780023388102,-0.0073467781610035,-0.0888915812986305,-0.0013206430498369,-0.0888915812986305,0.006406642,0.006406642,49.681201416664024,0.5555863130486967,0.04468993840464122,0.013422854149448172,-0.006858615263498877,-0.0813952993368775,-0.00466073246111313
30.0,13.0,19.0,14.0,4.0,0.0,103.29,101136.0,292.45,357.5,-39.2,216.0,237.6,278.9,7.5,243.908,1.2047490598991175,240.96424716705064,20.000599086212755,219633.41111479737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101136.0,1.5023632023741296e-05,inf,inf,3.27672453705257,-0.539981809522161,34.80483521009938,-0.2116580165295419,-0.5648473999437686,-0.0465753452323207,0.0626164014278539,-0.0103187550147844,0.6651012340226279,-0.0028961034316209,-0.0654257885597334,-0.0006372875422718,0.6678489802065736,0.0160687542527802,0.0103187550147844,0.6555512340226279,0.05461640142785389,0.0110687550147844,-0.0050458808203237,-0.07732440716703,-0.07732440716703,-0.0042365475264285,356.5,-39.2,228.0,249.8,222.4,6.9,1.0,0.0,-12.0,-12.2,56.5,0.6,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,20,4.0,0,inf,inf,0.008,-0.00075,0.00955,-0.0007,-0.00575,0.0031999999999999,True,0.0626164014278539,0.0103187550147844,0.6651012340226279,-0.0057458808203237,-0.08307440716703,-0.0010365475264286,-0.08307440716703,0.006406642,0.006406642,19.87327810800831,0.6472315072493345,0.05392325417461484,0.010187797710598174,-0.004981842576511553,-0.07634306824621215,-0.004182780687083735
10.0,13.0,0.0,38.0,4.0,0.0,231.91,101150.0,292.69,775.3,-74.6,502.9,546.2,541.7,10.0,357.287,1.2039278231522748,541.7589850832538,29.99976367993929,329004.1368278249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101150.0,1.5043428107764862e-05,inf,inf,7.116639706552641,-1.0735931818338451,77.82915882300588,-0.4171449058805394,-1.2002138880852442,-0.0646723204971266,0.0604880574684739,-0.009125032144136,0.6615108851547344,-0.0025387081494891,-0.0618333770276648,-0.0003935902003785,0.6641189114785511,0.0141960449088505,0.009125032144136,0.6519608851547344,0.0524880574684739,0.009875032144136,-0.0043707208537853,-0.07313211557242659,-0.07313211557242659,-0.003946347040533,774.3,-74.6,514.9,558.4000000000001,485.2000000000001,9.4,1.0,0.0,-12.0,-12.2,56.5,0.6,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,30,4.0,0,inf,inf,0.008,-0.00075,0.00955,-0.0007,-0.00575,0.0031999999999999,True,0.0604880574684739,0.009125032144136,0.6615108851547343,-0.0050707208537853,-0.0788821155724266,-0.0007463470405331,-0.0788821155724266,0.006406642,0.006406642,29.808789437559465,0.6436867241893465,0.05182192143770327,0.009009224606453734,-0.004315251194941558,-0.07220398183041231,-0.003896263191360204
21.0,18.0,4.0,9.0,4.0,0.0,407.58,100908.0,294.35,1333.2,-174.6,885.5,977.9,894.2,35.9,470.813,1.1942740813924393,955.0598937098904,39.99247649242523,433177.58848616696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100908.0,1.5231499443185496e-05,inf,inf,12.265410361899884,-2.36811939620488,136.340647553482,-0.9762810413933672,-2.0338282011906674,-0.2392723507681551,0.0591360423336423,-0.0114175722403958,0.6573482718983439,-0.0033703593134259,-0.0594366191668641,-0.0008260262789757,0.6598721263305862,0.0131376924372617,0.0114175722403958,0.6477982718983438,0.0511360423336423,0.0121675722403958,-0.0058147661610108,-0.0703542882326743,-0.0703542882326743,-0.0044784612351357,1334.5,-176.1,895.9,988.6,839.2,35.7,-1.3,1.5,-10.4,-10.7,55.0,0.2,tailOff_beta0_V50_balance,raw_tailOff_beta0_V50_balance.txt,0,0,40,4.0,0,inf,inf,0.008,-0.00075,0.00955,-0.0007,-0.00575,0.0031999999999999,True,0.0591360423336423,0.0114175722403958,0.6573482718983438,-0.0065147661610108,-0.0761042882326743,-0.0012784612351358,-0.0761042882326743,0.006406642,0.006406642,39.73789005699471,0.6395769394582621,0.05048706498693993,0.011272669635497105,-0.005740969845483565,-0.0694614084316042,-0.004421624222393796
50.0,13.0,35.0,41.0,4.0,0.0,409.84,101120.0,293.39,1332.9,-164.3,895.5,988.2,892.8,31.0,471.241,1.2006991484006857,960.395630626462,39.99659167185248,436654.2204567263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101120.0,1.511178138099252e-05,inf,inf,12.241321880106105,-2.2452564953007816,137.7057357767073,-0.8435321616428875,-2.046064531113453,-0.2045686727651248,0.058692001940553,-0.0107650627824264,0.6602412215437743,-0.0028958990988626,-0.0594620109362046,-0.0007022971524432,0.6627270542040578,0.012492931738268,0.0107650627824264,0.6506912215437742,0.050692001940553,0.011515062782426401,-0.0051666288873966,-0.07025452589917329,-0.07025452589917329,-0.0043098217358272,1331.9,-164.3,907.5,1000.4,836.3,30.4,1.0,0.0,-12.0,-12.2,56.5,0.6,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,40,4.0,0,inf,inf,0.008,-0.00075,0.00955,-0.0007,-0.00575,0.0031999999999999,True,0.058692001940553,0.0107650627824264,0.6602412215437742,-0.0058666288873966,-0.0760045258991733,-0.0011098217358273,-0.0760045258991733,0.006406642,0.006406642,39.74197903977315,0.6424331741234289,0.05004865999586816,0.010628441300536175,-0.005101058206645413,-0.06936291220106192,-0.004255124959400346
10.0,17.0,54.0,19.0,4.0,0.0,634.13,100925.0,294.42999999999995,1991.9,-304.0,1401.2,1566.5,1305.1,62.8,583.057,1.1941507284914006,1492.2834367684477,49.99321691462016,541330.7626867057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100925.0,1.5236271937174564e-05,inf,inf,18.318711983698694,-4.100365791660841,214.24655017824807,-1.608813106915408,-3.087128953772634,-0.4189284534093297,0.056525497959987,-0.0126523752542196,0.661094128550715,-0.003554563137052,-0.0577396162873942,-0.0009255939245834,0.6634267558943596,0.0102722094672747,0.0126523752542196,0.6515441285507151,0.048525497959987,0.013402375254219601,-0.0063387608896083,-0.0679214956725862,-0.0679214956725862,-0.0046143383634902994,1993.2,-305.5,1411.6,1577.2,1250.1,62.6,-1.3,1.5,-10.4,-10.7,55.0,0.2,tailOff_beta0_V50_balance,raw_tailOff_beta0_V50_balance.txt,0,0,50,4.0,0,inf,inf,0.008,-0.00075,0.00955,-0.0007,-0.00575,0.0031999999999999,True,0.056525497959987,0.0126523752542196,0.661094128550715,-0.0070387608896083,-0.0736714956725862,-0.0014143383634904,-0.0736714956725862,0.006406642,0.006406642,49.674967183513644,0.6432752567235309,0.04790965153393762,0.012491801526820208,-0.0062583144562164,-0.06705949090972148,-0.0045557769079833145
31.0,13.0,19.0,51.0,5.0,0.0,103.25,101133.0,292.42999999999995,380.5,-35.4,247.2,265.2,316.8,7.3,244.05,1.2047957166726424,240.87094006729373,19.996339157783805,219606.76055674336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101133.0,1.5022254956561649e-05,inf,inf,3.487850632038953,-0.4665085254591342,39.29727711043533,-0.1889280173859289,-0.4258291492782251,-0.0490948130642335,0.0666767236536,-0.008918174347364,0.7512402228932886,-0.0025860916681401,-0.0493425307465171,-0.0006720214861248,0.7541927864135651,0.000948098981664,0.008918174347364,0.7443902228932887,0.0588767236536,0.010668174347364,-0.0044217291287057,-0.063485563225433,-0.063485563225433,-0.0044071367735712,379.5,-34.9,260.7,279.1,250.3,7.3,1.0,-0.5,-13.5,-13.9,66.5,0.0,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,20,5.0,0,inf,inf,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0666767236536,0.008918174347364,0.7512402228932886,-0.0050217291287057,-0.068135563225433,-0.0011071367735712,-0.068135563225433,0.006406642,0.006406642,19.869045297679786,0.7349430234285259,0.058129507831735275,0.008804992081759262,-0.004365612114036067,-0.06267985573428363,-0.004351204953286684
32.0,19.0,12.0,2.0,4.995,0.0,102.73,100868.0,293.85,363.2,-13.2,251.3,279.1,257.7,-3.8,244.179,1.195831979963638,239.6579612455305,20.02054272416129,217420.4410956473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100868.0,1.519168035067934e-05,inf,inf,3.4869879787062423,-0.5083891603060107,38.92653756762088,-0.2362501219582869,-0.4197293507948325,-0.0413777913431757,0.0669976193109564,-0.0097679899190923,0.7479192245499897,-0.0032502153456569,-0.0488818822147215,-0.0005692557162646,0.7509122546188259,0.0016227470737162,0.0097679899190923,0.7410692245499898,0.05919761931095639,0.0115179899190923,-0.0053309889514977,-0.0631153600871809,-0.0631153600871809,-0.0043834979923092,379.4,-36.6,257.7,275.90000000000003,250.7,6.1000000000000005,-16.2,23.4,-6.4,3.2,7.0,-9.9,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,20,5.0,0,inf,inf,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0669976193109564,0.0097679899190923,0.7479192245499897,-0.0059309889514977,-0.0677653600871809,-0.0010834979923092,-0.0677653600871809,0.006406642,0.006406642,19.893094787585166,0.7316641725138289,0.058446330940596015,0.00964402248064747,-0.005263332345566613,-0.06231435091524904,-0.004327866176343411
11.0,13.0,1.0,29.0,5.0,0.0,231.85,101150.0,292.69,823.8,-76.1,568.7,613.3,612.9,10.2,357.598,1.2039278231522748,541.6183102730918,29.995868511450517,328961.4189397736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101150.0,1.5043428107764862e-05,inf,inf,7.561863213329362,-1.079712389584165,87.69023598872599,-0.3983698479040627,-0.8766498801089408,-0.070018303651522,0.0642889392822441,-0.009179426061808,0.7455189413090116,-0.0024250744579125,-0.0451755325506067,-0.0004262360735006,0.7482851669126117,-0.0009319566033209,0.009179426061808,0.7386689413090117,0.056488939282244105,0.010929426061808,-0.0043561006171869004,-0.0586455609167731,-0.0586455609167731,-0.0041565667469798,822.8,-75.6,582.2,627.1999999999999,546.4,10.2,1.0,-0.5,-13.5,-13.9,66.5,0.0,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,30,5.0,0,inf,inf,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0642889392822441,0.009179426061808,0.7455189413090116,-0.0049561006171869,-0.0632955609167731,-0.0008565667469798,-0.0632955609167731,0.006406642,0.006406642,29.804919065161055,0.7292943517290358,0.0557720272910065,0.009062928200456625,-0.004300816506577296,-0.057901278825653976,-0.004103814959087299
53.0,19.0,20.0,24.0,4.995,0.0,230.2,100876.0,293.89,800.9,-61.9,566.4,625.3,552.2,1.7,358.774,1.1957640512485108,537.749883556572,29.990410748051428,325639.1177577247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100876.0,1.5194142123653834e-05,inf,inf,7.509559850596296,-1.2171291842502336,86.77088350694189,-0.4734874082850711,-0.8371384463262297,-0.0793818608835727,0.0643035484277753,-0.0104221455051162,0.7430096864154347,-0.0029030870909446,-0.0434497621954285,-0.0004867129548828,0.7457867918963488,-0.000633624903319,0.0104221455051162,0.7361596864154348,0.0565035484277753,0.0121721455051162,-0.005176041375676801,-0.0569239081926273,-0.0569239081926273,-0.0042877776028328,817.1,-85.3,572.8,622.0999999999999,545.2,11.6,-16.2,23.4,-6.4,3.2,7.0,-9.9,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,30,5.0,0,inf,inf,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0643035484277753,0.0104221455051162,0.7430096864154347,-0.0057760413756768,-0.0615739081926273,-0.0009877776028328,-0.0615739081926273,0.006406642,0.006406642,29.799496045109994,0.7268169422718423,0.05578645102906243,0.01028987605233521,-0.00511035123922683,-0.056201475927303624,-0.004233360592736859
11.0,19.0,2.0,20.0,4.995,0.0,407.4,100880.0,294.39,1397.3,-135.2,1014.4,1108.2,949.4,21.0,472.298,1.1937804676652732,954.6349438366678,39.99184376831221,432946.2350549801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100880.0,1.5239397590317497e-05,inf,inf,12.990419042180408,-2.1482629557647805,153.6927614411611,-0.8808339894260636,-1.4619163569455154,-0.2078517418184085,0.062659455176431,-0.0103621743029882,0.741339033421044,-0.0030422065209688,-0.0427420786414911,-0.0007178741192386,0.7439793343010324,-0.0021260126169899,0.0103621743029882,0.734489033421044,0.054859455176430996,0.0121121743029882,-0.0052776666762306005,-0.0557528320756209,-0.0557528320756209,-0.004526909280236,1413.5,-158.6,1020.8,1105.0,942.4,30.9,-16.2,23.4,-6.4,3.2,7.0,-9.9,tailOff_alfa5_betaSweep_balance,raw_tailOff_alfa5_betaSweep_balance.txt,0,0,40,5.0,0,inf,inf,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.062659455176431,0.0103621743029882,0.7413390334210439,-0.0058776666762306,-0.0604028320756209,-0.001226909280236,-0.0604028320756209,0.006406642,0.006406642,39.73726136071368,0.7251674918558694,0.05416322328132959,0.010230665956265863,-0.0052106867935487865,-0.05504526216249575,-0.004469457404037183
22.0,18.0,5.0,0.0,5.0,0.0,407.67,100906.0,294.33,1419.5,-163.3,1008.0,1089.8,1012.5,36.1,471.339,1.194331561276754,955.2723697709672,39.9959624070949,433258.9457373078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100906.0,1.5229966669309492e-05,inf,inf,13.053911002776577,-2.1922934493480284,153.6462126353088,-0.9692178012253592,-1.469221256120257,-0.2411027689667568,0.0629236942567181,-0.0105674998625653,0.740619980135493,-0.0033452310653929,-0.0429269890508765,-0.0008321601931786,0.7432858588211628,-0.001865033859576,0.0105674998625653,0.7337699801354931,0.05512369425671809,0.0123174998625653,-0.0056271210951796,-0.0560122190541287,-0.0560122190541287,-0.0046717229366375,1420.4,-165.3,1020.8,1102.4,947.0,36.0,-0.9,2.0,-12.8,-12.6,65.5,0.1,tailOff_beta0_V50_balance,raw_tailOff_beta0_V50_balance.txt,0,0,40,5.0,0,inf,inf,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0629236942567181,0.0105674998625653,0.740619980135493,-0.0062271210951796,-0.0606622190541287,-0.0013717229366375,-0.0606622190541287,0.006406642,0.006406642,39.741353780825804,0.7244575642138391,0.05442410885263566,0.010433385689682323,-0.00555570621926692,-0.055301357210979264,-0.004612433202477667
51.0,13.0,36.0,25.0,5.0,0.0,409.64,101118.0,293.4,1419.4,-153.0,1018.5,1098.6,1011.5,33.5,471.614,1.2006344775800943,959.9234224537892,39.98783458940928,436523.59625062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101118.0,1.511299374197376e-05,inf,inf,13.03532275936847,-2.018996643327569,154.9044204015749,-0.8045751768158315,-1.4756163896188852,-0.2244978778890376,0.0625296476252378,-0.0096850036623049,0.7430670495934423,-0.0027635160815938,-0.0429049423409455,-0.0007710945026732,0.7456892730141903,-0.0024708571808203,0.0096850036623049,0.7362170495934424,0.0547296476252378,0.0114350036623049,-0.004805154273191,-0.0558791091314626,-0.0558791091314626,-0.0045392504906363994,1418.4,-152.5,1032.0,1112.5,945.0,33.5,1.0,-0.5,-13.5,-13.9,66.5,0.0,tailOff_beta0_balance,raw_tailOff_beta0_balance.txt,0,0,40,5.0,0,inf,inf,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0625296476252378,0.0096850036623049,0.7430670495934423,-0.005405154273191,-0.0605291091314626,-0.0012392504906364,-0.0605291091314626,0.006406642,0.006406642,39.733277703675256,0.7268735774427268,0.05403506314273054,0.009562089418403192,-0.004744171136280159,-0.055169936611938725,-0.00448164198976318
11.0,17.0,55.0,2.0,5.0,0.0,634.66,100924.0,294.47,2133.2,-276.1,1601.3,1739.1,1486.7,64.1,583.324,1.1939766878666225,1493.5458079240689,50.01800294116751,541463.3737414227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100924.0,1.5240092493903126e-05,inf,inf,19.61211308257764,-3.646360575126867,241.5988323233843,-1.5817612398482992,-2.2364720972180514,-0.4274631392022193,0.0604653571695588,-0.0112419550925343,0.7448641371112158,-0.003491840015506,-0.0417941385501607,-0.0009436524660088,0.7472996073034914,-0.0046839188854833,0.0112419550925343,0.7380141371112158,0.0526653571695588,0.0129919550925343,-0.005952828793414001,-0.0541864789482917,-0.0541864789482917,-0.0048111782440675,2134.1,-278.1,1614.1,1751.6999999999998,1421.2,63.99999999999999,-0.9,2.0,-12.8,-12.6,65.5,0.1,tailOff_beta0_V50_balance,raw_tailOff_beta0_V50_balance.txt,0,0,50,5.0,0,inf,inf,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0604653571695588,0.0112419550925343,0.7448641371112157,-0.006552828793414,-0.0588364789482917,-0.0015111782440675,-0.0588364789482917,0.006406642,0.006406642,49.699595425730024,0.7286478577772327,0.051996970994187014,0.011099281278630241,-0.005877280298469532,-0.053498787923914735,-0.004750118655783858
