V_round,AoA_round,AoS_round,case_available,source_type,CL_solid_blockage_corr,CD_solid_blockage_corr,CY_solid_blockage_corr,CMroll_solid_blockage_corr,CMpitch_solid_blockage_corr,CMyaw_solid_blockage_corr
50,3.0,-3.0,False,interp_alpha,0.5500344495597287,0.04690873910620037,-0.020972749527292018,0.0050895732712892055,-0.08386441074675251,-0.005897636191547428
50,3.0,-2.0,False,interp_alpha,0.5514250264568423,0.04687306194764575,-0.008237389498122187,0.00045200998953234275,-0.08329101052866193,-0.005001272812853719
50,3.0,-1.0,False,interp_alpha,0.5511784017661585,0.04660723946815143,0.002118560454899896,-0.002703061851208822,-0.08229669670671674,-0.004865364314497377
50,3.0,0.0,True,measured,0.5555943620182895,0.04469058584311635,0.013423048610942923,-0.0068587146266120575,-0.08139647853851364,-0.004660799982743846
50,3.0,1.0,False,interp_alpha,0.5491736795177924,0.046943413707605366,0.01958628897870995,-0.010401156106091044,-0.08342140885624108,-0.004266380972862037
50,3.0,2.0,False,interp_alpha,0.5502325680872996,0.04786297366044473,0.023284761290588915,-0.011677470117171837,-0.08353087843457434,-0.004509891534755268
50,3.0,3.0,False,interp_alpha,0.5502510729650095,0.04832467921743072,0.03573656147704917,-0.016194920949219135,-0.08347428678301279,-0.004533852478577954
50,3.0,4.0,False,interp_alpha,0.5539205223843404,0.04952213759145439,0.05038932910431291,-0.020292739170879856,-0.08390102461882472,-0.005259341789198073
50,3.0,5.0,False,interp_alpha,0.5507089396555442,0.05178600821905536,0.0666833411895364,-0.0261156244743095,-0.08650528328677537,-0.006568720262900974
50,3.0,6.0,False,interp_alpha,0.5553872532103638,0.05404124407904519,0.0803667607735296,-0.02777465509194025,-0.09000693333106116,-0.004259319935410818
50,3.0,7.0,False,interp_alpha,0.5628866805037052,0.05644707735007087,0.09410124402106208,-0.0302577513448453,-0.09434163961254362,-0.0025658373512836884
50,3.0,8.0,False,interp_alpha,0.5681679446555103,0.05856890202926637,0.10464843469854843,-0.03215465283206617,-0.10037497762271286,-0.00036398244580326995
50,3.0,9.0,False,interp_alpha,0.5734394477035178,0.06099348901619717,0.1132755647342786,-0.03443183174515556,-0.10676351654854244,0.0008430439854710003
50,3.0,10.0,False,interp_alpha,0.5751024944084628,0.06186404463091494,0.11904320000650116,-0.037485093332825514,-0.1065867214344157,0.0005029125365716191
50,4.0,-10.0,False,interp_alpha,0.6611586190073886,0.042285113695248344,-0.11727863130765351,0.04790993003496127,-0.037268909096751054,0.013076305415859558
50,4.0,-9.0,False,interp_alpha,0.6591881243187807,0.0494760612428058,-0.10804790185402594,0.0328931501354682,-0.06554419581717086,-0.002300860073089543
50,4.0,-8.0,False,interp_alpha,0.6526688413107238,0.04871803436277122,-0.09548193313316805,0.028633429035140205,-0.061658404738332465,-0.002633752036029848
50,4.0,-7.0,False,interp_alpha,0.6468294398568628,0.04944121951966787,-0.08214857134407991,0.02398467133491947,-0.06458082272497485,-0.003336145762292959
50,4.0,-6.0,False,interp_alpha,0.6430305397083824,0.050412022210824046,-0.0663983530757979,0.01859088324474249,-0.069099271944837,-0.00457111195325521
50,4.0,-5.0,False,interp_alpha,0.6429957487328242,0.05153088922019838,-0.0499300535102078,0.013060383087092842,-0.07417734782349303,-0.005180728775207268
50,4.0,-4.0,False,interp_alpha,0.6437505624283117,0.051306924954830344,-0.034539457237888614,0.008076231349588263,-0.07304493489143374,-0.005296200000750441
50,4.0,-3.0,False,interp_alpha,0.6396635682354225,0.04962051398182976,-0.020912449702778484,0.00497244797148618,-0.06988531679789861,-0.005991408696050734
50,4.0,-2.0,False,interp_alpha,0.6409091258735704,0.0497244968509582,-0.007366105931753296,3.2202373641091646e-05,-0.06937118235751785,-0.005150417088907643
50,4.0,-1.0,False,interp_alpha,0.64073045658919,0.04934066141860507,0.0021172250327904044,-0.002736703857887745,-0.0680188598992606,-0.004944199314346392
50,4.0,0.0,True,measured,0.6432845760729454,0.047910345617501855,0.012491982499836077,-0.006258405122565764,-0.06706046242358092,-0.004555842909086911
50,4.0,1.0,False,interp_alpha,0.6387110182946176,0.04969567319652961,0.019054318651062267,-0.010185657327572529,-0.06932081034963357,-0.0043243844930845425
50,4.0,2.0,False,interp_alpha,0.6399451099478919,0.05047357341855456,0.023028626913542943,-0.011563936270640797,-0.06943654216516904,-0.00444377302358878
50,4.0,3.0,False,interp_alpha,0.6400014423400092,0.050916916008113676,0.034919045305302605,-0.015870923985774894,-0.06954276458237621,-0.004480408891054016
50,4.0,4.0,False,interp_alpha,0.6436576985440625,0.05213511175641364,0.049713133182956976,-0.020029685002941458,-0.07009885886722722,-0.005286762498344044
50,4.0,5.0,False,interp_alpha,0.6405952644141831,0.05441458907744433,0.06547113916125002,-0.025495940919233635,-0.07283397161505328,-0.006553500202602294
50,4.0,6.0,False,interp_alpha,0.6442260881228284,0.05657548743826715,0.07855871627204788,-0.026843872988694686,-0.07641092162741604,-0.004188362882681636
50,4.0,7.0,False,interp_alpha,0.6513151739900158,0.05889375681505293,0.092312261876117,-0.0292962031679534,-0.08059235542897034,-0.0026224262351514783
50,4.0,8.0,False,interp_alpha,0.6570897434593523,0.06097655282440325,0.1029607045246369,-0.03125490366644631,-0.08703139301484239,-0.0004908110720312752
50,4.0,9.0,False,interp_alpha,0.6626963399440806,0.06339135022687473,0.1122073931888586,-0.03385622986328059,-0.09369998316755906,0.0005142696446071263
50,4.0,10.0,False,interp_alpha,0.6644618517675211,0.06431284148498359,0.11821584159505989,-0.03703036225250678,-0.09396317134152592,0.0001157192011381307
50,5.0,-10.0,True,measured,0.7502854271019891,0.04474825452935346,-0.11615444768339707,0.047251539131546116,-0.024327992127583867,0.01335914585084682
50,5.0,-9.0,True,measured,0.7481361818695941,0.051927214081330234,-0.10658750497129202,0.03206019368518402,-0.052401090888577403,-0.002120107329052458
50,5.0,-8.0,True,measured,0.7407622634160013,0.051095800715057746,-0.0937620725086846,0.027668155768614956,-0.047770351770725625,-0.0025516891597827072
50,5.0,-7.0,True,measured,0.735239964997517,0.05190478391173782,-0.08074863017525291,0.023198159754766846,-0.05080732716742041,-0.0032960414771929783
50,5.0,-6.0,True,measured,0.7314843756034979,0.05300224942072884,-0.06513325500571798,0.017966421522191828,-0.055585813965430206,-0.004603475415302686
50,5.0,-5.0,True,measured,0.7326757582722514,0.054113900351942586,-0.04905918002275004,0.012653990801132317,-0.06041740353429882,-0.005195306396413962
50,5.0,-4.0,True,measured,0.7334009363999487,0.053921810905346625,-0.03398915867929626,0.007831312107022446,-0.059136339881425026,-0.005329112319428331
50,5.0,-3.0,True,measured,0.7292926869111163,0.05233228885745914,-0.02085214987826495,0.004855322671683156,-0.055906222849044736,-0.00608518120055404
50,5.0,-2.0,True,measured,0.7303932252902984,0.05257593175427066,-0.006494822365384406,-0.0003876052422501596,-0.05545135418637379,-0.005299561364961567
50,5.0,-1.0,True,measured,0.7302825114122217,0.05207408336905871,0.0021158896106809127,-0.002770345864566668,-0.05374102309180446,-0.005023034314195407
50,5.0,0.0,True,measured,0.728601707739065,0.0520867912947375,0.010685265875646366,-0.005646463118840598,-0.053681056740978506,-0.004693924072833124
50,5.0,1.0,True,measured,0.7282483570714428,0.052447932685453856,0.01852234832341458,-0.009970158549054014,-0.05522021184302606,-0.004382388013307048
50,5.0,2.0,True,measured,0.7296576518084842,0.05308417317666439,0.022772492536496967,-0.011450402424109754,-0.05534220589576372,-0.004377654512422293
50,5.0,3.0,True,measured,0.7297518117150089,0.05350915279879663,0.03410152913355603,-0.015546927022330655,-0.05561124238173964,-0.0044269653035300775
50,5.0,4.0,True,measured,0.7333948747037844,0.054748085921372876,0.04903693726160104,-0.01976663083500306,-0.056296693115629744,-0.005314183207490016
50,5.0,5.0,True,measured,0.730481589172822,0.0570431699358333,0.06425893713296366,-0.024876257364157772,-0.05916265994333118,-0.006538280142303614
50,5.0,6.0,True,measured,0.7330649230352931,0.059109730797489116,0.07675067177056617,-0.025913090885449123,-0.06281490992377092,-0.004117405829952453
50,5.0,7.0,True,measured,0.7397436674763265,0.06134043628003499,0.09052327973117191,-0.028334654991061504,-0.06684307124539704,-0.0026790151190192683
50,5.0,8.0,True,measured,0.7460115422631944,0.06338420361954013,0.1012729743507254,-0.030355154500826445,-0.07368780840697191,-0.0006176396982592805
