AoA,AoS,V,dE,dR,CL,CD,CYaw,CMroll,CMpitch,CMyaw
0.002,-10.0,40.00422352539793,0,20,0.2643294307310077,0.07322151867181018,-0.1696497737841499,0.07596916330936151,-0.0066565368771476915,0.03475782719743727
2.492,-10.0,39.99384879286717,0,20,0.5354230574916476,0.07748662125355685,-0.16405722939066836,0.07271162139786147,-0.10036243976203764,0.03638596552579273
5.0,-10.0,39.98178479872431,0,20,0.7874141633438239,0.08732634240722495,-0.15720913937275804,0.06915668182388786,-0.16713492879525269,0.03664337117207549
7.0,-10.0,39.988296539862226,0,20,0.9710015086195172,0.10027739362481307,-0.15418575138403487,0.06687236231354092,-0.24534784370565094,0.037571272709220574
8.0,-10.0,39.98891994032361,0,20,1.0523532543568976,0.10867030209796708,-0.1527203311422925,0.0657374155863484,-0.2934647282622741,0.03804503183375286
10.0,-10.0,39.98514185280905,0,20,1.1840463957493483,0.1321302407435872,-0.14412425901420603,0.06084109645877608,-0.4142997838307634,0.03756517220762512
12.0,-10.0,39.982073740325816,0,20,1.2667901027179729,0.1674155457625033,-0.13526884423256536,0.05118832615708068,-0.5078184562033576,0.03448113173340089
0.005,-10.0,40.001619219284954,0,20,0.26441714033913055,0.07303993000783439,-0.16927993110161285,0.07584983025232762,-0.007407305687618944,0.034608864918102764
0.002,-8.0,39.99948047653183,0,20,0.2553239560617099,0.0679250357353523,-0.12667626778880814,0.06108387145826235,0.00047659780555804436,0.025121706514965245
2.493,-8.0,39.98740004602386,0,20,0.5267439469630382,0.0723191596990965,-0.1190306787865944,0.05748454970729913,-0.09508573846014064,0.025220673591611426
5.0,-8.0,39.98173083944962,0,20,0.7770471870261689,0.08203924716259192,-0.11665200492222232,0.05511491642609386,-0.1582603832963292,0.026464362767851222
7.0,-8.0,39.97925557590826,0,20,0.9641231780792405,0.09519097105665258,-0.1148558359897529,0.05351727843265461,-0.2393189066647745,0.02712333342984563
8.0,-8.0,39.98605536864009,0,20,1.046422069787796,0.10364338145689217,-0.11274164906187753,0.052392916547362126,-0.290191050912691,0.02707344114405228
10.0,-8.0,39.97878380368178,0,20,1.1210705871127808,0.1353976077091962,-0.09802078746463257,0.04501235307033972,-0.4273978264360725,0.025710037592526037
12.0,-8.0,39.978543230503995,0,20,1.2474944695101204,0.16669162516282493,-0.09287949979740158,0.040288102024137844,-0.5275392797022135,0.024407133312152683
0.005,-8.0,40.007493064988616,0,20,0.25530785297334696,0.06774507316854149,-0.12633712730443694,0.06103336610084128,0.00048348449701900685,0.024934302864010376
0.002,-4.0,39.994661334282426,0,20,0.23218174788765328,0.0634719125703493,-0.014414581243323711,0.01572476444235109,0.0029988315701156808,-0.0038858921787084857
2.493,-4.0,39.98878489279814,0,20,0.5038967721085351,0.06794413981293099,-0.014168621314179172,0.01570348927462091,-0.08039891204887331,-0.0037140001444110385
5.0,-4.0,39.995195118907446,0,20,0.7598454927101413,0.07819688293242247,-0.01736227434428379,0.016173816996931486,-0.1554092793647882,-0.0019110248250341843
7.0,-4.0,39.97750398992771,0,20,0.9427672831750613,0.09107533958218363,-0.018022980420129404,0.016377805758448327,-0.23379292239833777,-0.0012565413863310968
8.0,-4.0,39.99154504510848,0,20,1.012379718497639,0.10123210830394853,-0.012498792062596346,0.014674884236123472,-0.2995814077887765,-0.002850195435542047
10.0,-4.0,39.978055314827735,0,20,1.1029295478317194,0.12808652155147923,-0.0058039661605061976,0.0110467844910946,-0.4090653391014088,-0.0051092296353913765
12.0,-4.0,39.980691601354586,0,20,1.199270698895866,0.158524940358646,-0.006652335330619742,0.009524124941864495,-0.5211455744148524,-0.003998242268620052
0.005,-4.0,40.00211063444285,0,20,0.23207570404135733,0.06327975668748408,-0.012945427958299744,0.015487757476947828,0.0030348894472367743,-0.004508811003124568
0.002,0.0,40.001289410387756,0,20,0.22795649418358604,0.061376063748938024,0.08332894610177737,-0.02022693925028137,0.0070075602205707035,-0.033097243754667875
2.493,0.0,39.989987170103014,0,20,0.49986827395721267,0.06634984712544811,0.0786019404244473,-0.01858458282449262,-0.07365477107273932,-0.0328187488923691
5.0,0.0,39.985220274662154,0,20,0.7609446652817988,0.07711210244674782,0.07600391124464756,-0.017382838490876983,-0.1642291068672519,-0.03316666632189938
7.0,0.0,39.9760187673743,0,20,0.945856290223017,0.09103594086285302,0.07737129806154514,-0.017532164146809644,-0.25744510997469444,-0.03430916431019873
8.0,0.0,39.98829449782642,0,20,1.0156298746412202,0.1007493173617894,0.07563352036109762,-0.01753937157877382,-0.3057870532816986,-0.03351769168999628
10.0,0.0,39.98000332673573,0,20,1.1050689623058898,0.1259322949760482,0.06446234345945863,-0.015553897512597864,-0.40567737765560274,-0.029882852737697835
12.0,0.0,39.97689373195334,0,20,1.2031939763826989,0.1594500738712804,0.06401594787095655,-0.01483825025576438,-0.5091174627254811,-0.029407489516899178
0.005,0.0,39.99958745345147,0,20,0.227351802708353,0.06180868628152361,0.08170657131058932,-0.01961732413893995,0.0063936543610021886,-0.03318455602634044
0.002,3.995,39.99109353647566,0,20,0.23334720861366787,0.06984329830584846,0.17093802578188516,-0.05397655932445135,-0.010942809023573367,-0.061736250096398715
2.493,3.995,39.98584125280376,0,20,0.5027516410505447,0.0745603627660386,0.16178919320354126,-0.05069958696742346,-0.08813301776532896,-0.061057318355881664
5.0,3.995,39.97323675003661,0,20,0.7603130026122916,0.08492959558014787,0.1527373461816652,-0.04733844782141626,-0.16616143470298234,-0.059846984469919706
7.0,3.995,39.96966591996169,0,20,0.9477346670282503,0.09797260630154958,0.1493547611965658,-0.045975654404277894,-0.2512536593906711,-0.05964966907539706
8.0,3.995,39.98384859130164,0,20,1.0276124251549255,0.10669914631294307,0.14498031810575923,-0.044980023361928315,-0.30556237167195777,-0.05828716228361053
10.0,3.995,39.98904290758256,0,20,1.135616182549139,0.1327736238575628,0.13604416379513443,-0.0420294744231063,-0.4361543089070785,-0.05688083831934753
12.0,3.995,39.974321378684266,0,20,1.228574706377231,0.16605665540102257,0.1245581173139421,-0.03620936243355997,-0.5301506911275659,-0.05283998590749438
0.005,3.995,40.00332084750938,0,20,0.23296496250787976,0.0695872550885754,0.17063796900517084,-0.05384731706804209,-0.010847202008859153,-0.06168364020858818
0.002,8.0,40.01032362737818,0,20,0.2642389977413843,0.08287841705669616,0.27180727556319534,-0.09201969766487615,-0.03572034226428683,-0.08719287079096442
2.493,8.0,39.98691771828676,0,20,0.5345163733755253,0.08668941687689813,0.260706084737219,-0.08718782341872426,-0.12489324570637167,-0.08732072170749522
5.0,8.0,39.981525229040294,0,20,0.784146489400144,0.09532213890782043,0.24279998340474118,-0.08107772519300968,-0.18548894518465045,-0.08334258284763894
7.0,8.0,39.97562570320817,0,20,0.9752211432891131,0.1099743255011498,0.24745607411619988,-0.08067633140975952,-0.2784265874306385,-0.0880523496281339
8.0,8.0,39.986194133153866,0,20,1.056789515707756,0.11907175780586245,0.24313566984262683,-0.07901432468663575,-0.3306597620100135,-0.08778703874762694
10.0,8.0,39.97985736433215,0,20,1.1906691514754824,0.14312448749809004,0.22376040702220273,-0.07188290602616444,-0.45880594197432933,-0.0833620583619753
12.0,8.0,39.984317302247874,0,20,1.2953178980357256,0.17488940548813198,0.2075256599820097,-0.062257998507334725,-0.5659397264320205,-0.07839123634791616
0.005,8.0,40.00665055230316,0,20,0.2637513381494737,0.08270491542024505,0.27103039731438183,-0.09193201347907737,-0.03511004396800632,-0.08686264164860687
0.0,9.995,39.99599477878758,0,20,0.27326672590886314,0.09424911777177779,0.3057521695778479,-0.10054309397925254,-0.05252945308737591,-0.09420616117872276
2.493,9.995,39.98938862555467,0,20,0.5446058126341348,0.09794423923719241,0.29685759017452273,-0.09655831982958156,-0.14314225771591407,-0.09534892732556938
5.0,9.995,39.983002185994195,0,20,0.7946613516937083,0.10577635774028876,0.27882499414587875,-0.0908843256932395,-0.20501276407705218,-0.09181182884983351
7.0,9.995,39.98396127870228,0,20,0.98093885671885,0.12118510449466849,0.2838452356518147,-0.09033681963568317,-0.28633353338029677,-0.09769560256341049
8.0,9.995,39.988699978989935,0,20,1.061975783239573,0.12993055455463265,0.2785351155452313,-0.0885216622546943,-0.33425797300501137,-0.09708760123934149
10.0,9.995,39.985831085745964,0,20,1.2025250735989648,0.152761344510629,0.2619045153289235,-0.08148010612112624,-0.4570602036815724,-0.09405970303401448
12.0,9.995,39.985831085745964,0,20,1.3093105463873396,0.18393014083541095,0.2486705367911068,-0.07057538129130389,-0.5319504726952763,-0.09001578379569468
0.005,9.995,39.99928872596837,0,20,0.27304571644817144,0.09405443360140626,0.30505993795535086,-0.100349253577134,-0.053042678705367094,-0.09395570937552791
0.001,-10.0,19.99914624699345,10,0,0.35612013634079054,0.09615398662595287,-0.1285881600306562,0.031360161745566904,-0.43094174776713445,0.033705743414475936
2.492,-10.0,19.985083373150275,10,0,0.6274405432515958,0.10302124304938962,-0.12475898311474809,0.030900681610492756,-0.5124202033887473,0.034207308494578405
5.0,-10.0,19.9876569543035,10,0,0.8776043669828437,0.11563357823877177,-0.11296904380956568,0.029373665157941868,-0.5665193486180766,0.03083592301096302
7.0,-10.0,19.98904414181119,10,0,1.0691842973195456,0.1298606220706393,-0.11147718005634265,0.029352838948499882,-0.6595949499152716,0.032209459355985424
8.0,-10.0,19.995984679334434,10,0,1.155513050158475,0.13921304449849892,-0.10894696810688875,0.02912416253998961,-0.7060973535631273,0.03240213247526759
10.0,-10.0,19.993035539375878,10,0,1.2117995598103954,0.1777020727000988,-0.0919563033509787,0.0225754563145159,-0.7979717712677871,0.029348744463997413
12.0,-10.0,19.991882120916834,10,0,1.2964780449406221,0.21265525672549104,-0.08230075531565197,0.01675300063584837,-0.8745905298629457,0.027166897213324825
0.005,-10.0,20.01770692921411,10,0,0.35893012081028797,0.09610440261238133,-0.12851923124599787,0.0312861506386421,-0.4289604513186621,0.033663273073242496
0.002,-8.0,19.998568661656297,10,0,0.346493535355006,0.08706407058785749,-0.0917658088803213,0.01989451470072651,-0.40531597869618846,0.024681619008220294
2.493,-8.0,19.988969081615092,10,0,0.6156754733649946,0.09456009962555173,-0.08597200688782287,0.019035453899233813,-0.4842851124473057,0.02389978757878019
5.0,-8.0,19.98200268783839,10,0,0.8660415046269327,0.10738903358802517,-0.0748970788839004,0.017068232676510742,-0.5367302698893927,0.020444617787107298
7.0,-8.0,19.98630577292572,10,0,1.0644902325621168,0.12187037108596012,-0.07946285614849602,0.01937120159853603,-0.6455613783763797,0.023506513263001436
8.0,-8.0,19.99628850962159,10,0,1.1462521502853726,0.13183232495549294,-0.07920906956195867,0.020218977021145366,-0.6982467265731759,0.024415226343730043
10.0,-8.0,19.995006014577445,10,0,1.2303068024764852,0.1662206640926557,-0.061699286301600965,0.013408567595277195,-0.7830180020202271,0.01971780927895075
12.0,-8.0,19.991412696483817,10,0,1.2996415571947908,0.2043698217583478,-0.051939841814732574,0.007363955374135743,-0.869323953814186,0.016823811476241197
0.005,-8.0,20.0207556351313,10,0,0.3477163354988412,0.08711075222604309,-0.09172660566224128,0.01963206530637636,-0.4038588981318395,0.024723338044362005
0.0,-3.995,19.99465612929304,10,0,0.31936104139292737,0.06855495995940172,-0.07011914052602296,0.02387586698521851,-0.33271562472511945,0.021451997615679057
2.493,-3.995,19.99440177322635,10,0,0.5799796288215292,0.07514943526852692,-0.07713435945361732,0.02862909114937358,-0.37959697791310604,0.024257609485803196
5.0,-3.995,19.986704402364555,10,0,0.8477808022774701,0.0891855370580352,-0.07920297896125547,0.029449602181210507,-0.4789454008498838,0.026615534857748625
7.0,-3.995,19.978554817032823,10,0,1.0367813180293517,0.10505492956922982,-0.07529328763865546,0.028664725062085592,-0.5646549623245547,0.026184307528997294
8.0,-3.995,19.99123047273782,10,0,1.0928001007745283,0.11877015188669204,-0.05062406092357384,0.018007424931978537,-0.6210706860674938,0.01883591035143434
10.0,-3.995,19.989850285887943,10,0,1.2016307078059791,0.14711648249267684,-0.035578781187079446,0.011914130527074476,-0.7194200068655239,0.01387815107917852
12.0,-3.995,19.99238647719005,10,0,1.2886835684090587,0.18662474659853162,-0.030112388292610696,0.007656443158863585,-0.8313398877331523,0.012574253732663269
0.005,-3.995,20.004219876691298,10,0,0.32116609689955866,0.06810455019305672,-0.0744751676539176,0.0254330413573302,-0.33157024519173034,0.02273165873116208
0.002,0.0,19.994217672824792,10,0,0.3106101384848063,0.0630925304360213,0.020193503076009374,-0.009022837273819313,-0.3085961147753202,-0.0034653834899393077
2.493,0.0,19.9914276330743,10,0,0.5762057348194681,0.07174132530449703,0.012471849428983259,-0.005590748087285911,-0.3710644957497046,-0.003896405087482528
5.0,0.0,19.98886300081393,10,0,0.8375671807753264,0.08562038432309196,0.008996291726669048,-0.0036738520133856234,-0.4504369373019338,-0.00336399507752015
7.0,0.0,19.98318369483801,10,0,1.0175247119889872,0.10120738723062593,0.00897166736249054,-0.0036177022551792644,-0.5235102196415086,-0.0035107704625840456
8.0,0.0,19.990753112558203,10,0,1.0862218611815044,0.11246904605069558,0.006563924131136014,-0.002964863550390822,-0.5834276618644428,-0.0028021327734275084
10.0,0.0,19.985172579973856,10,0,1.1961558518755324,0.14063327812103765,0.007965792978788988,-0.0027194696781253913,-0.7108604452136625,-0.0037726190167265204
12.0,0.0,19.98776749973427,10,0,1.3086597810733553,0.17882617858017905,0.008800604091853275,-0.002731902178535943,-0.7989916156895871,-0.003809571903495432
0.005,0.0,19.994404274464937,10,0,0.3098238220250308,0.06317331698494436,0.012605868065647658,-0.0060204193587923595,-0.30703961161299037,-0.003488212885093279
0.002,3.995,20.000911119506966,10,0,0.3142972414669401,0.06678399487322029,0.10505571990993282,-0.041522386629322935,-0.3216500382554506,-0.03343731527064652
2.493,3.995,19.994247521415783,10,0,0.5776560628035026,0.07444579607396914,0.09231055047957827,-0.036627283853711265,-0.3739477296925023,-0.030846191114546534
5.0,3.995,19.98613300427496,10,0,0.8458508827465767,0.08856765873294371,0.09294872809615526,-0.03507185345905777,-0.4716445448283249,-0.03260324421796364
7.0,3.995,19.977791317109478,10,0,1.0379788170241178,0.10494701485690142,0.09476113136954264,-0.034987099940715846,-0.5676317690383762,-0.03440095607509208
8.0,3.995,19.990812589337324,10,0,1.1133123658339124,0.11574848886653855,0.09280087250497508,-0.03433745588232468,-0.6243550728402103,-0.03493433036026651
10.0,3.995,19.99046027555304,10,0,1.2041455518393078,0.14399523942378603,0.08257090538622619,-0.029798418332746317,-0.7115538816819819,-0.032783073563695905
12.0,3.995,19.991037691891687,10,0,1.2926077245355547,0.18420475273314402,0.07969602063627004,-0.025449175621537076,-0.8205653803830414,-0.031262371365588286
0.005,3.995,20.005104580488474,10,0,0.3161149852242753,0.06657500983766906,0.10407611584933148,-0.041261857527700355,-0.3207693375173505,-0.033322528108417515
0.001,8.0,20.00212174011314,10,0,0.34803422983687493,0.07546545801109585,0.21606159667523916,-0.08267720639523676,-0.34375972779340525,-0.0626641389149063
2.493,8.0,19.99542130830525,10,0,0.6131716500737259,0.08232737562046147,0.20222295063129733,-0.07634766490674826,-0.41552502207909675,-0.061428900662070296
5.0,8.0,19.982405476017416,10,0,0.8640924624907278,0.09500238410008899,0.18813291622390582,-0.07017456183557794,-0.47760342371899805,-0.05941475180696277
7.0,8.0,19.979615275341274,10,0,1.0612441725979245,0.11065971093945515,0.18412984605213964,-0.0674932877527322,-0.5810245116771661,-0.06123256952102618
8.0,8.0,19.993464628732276,10,0,1.14179010075737,0.12218981010098193,0.17984641881508023,-0.06584227766096026,-0.6504171145908654,-0.06187186687124755
10.0,8.0,19.99285758796441,10,0,1.2426699843461673,0.1527838103167754,0.16033697956372608,-0.05796167784927705,-0.7407637344703343,-0.05804991173638581
12.0,8.0,19.989334964020593,10,0,1.2772497799463116,0.20467526422055055,0.09886861501548441,-0.027101691922212495,-0.8545437385353108,-0.0366045180734759
0.005,8.0,20.014865012922726,10,0,0.34763907919370857,0.08269263799271365,0.16104668356326804,-0.06013511144009399,-0.3625406168388455,-0.04643472430152711
0.001,9.995,20.002314673039518,10,0,0.3566287530930439,0.09787177730519561,0.14178462893912558,-0.03955710358921494,-0.4234735711396882,-0.03828821657727931
2.492,9.995,19.991164205830664,10,0,0.6227146590051438,0.104069608004836,0.13067343380151847,-0.0349468576073996,-0.4994972845909274,-0.03599749802284417
5.0,9.995,19.98728917203563,10,0,0.8770370680729399,0.11542263429236413,0.12129594182372773,-0.031291048918223346,-0.5647215543198251,-0.03452246776535817
7.0,9.995,19.986359523935498,10,0,1.06954836263285,0.1303387346462685,0.12286179169044695,-0.03180817216248727,-0.6638269026014453,-0.03755907357152729
8.0,9.995,19.99203455719819,10,0,1.153061174789024,0.14096810646330335,0.12120822245022474,-0.032082052856327675,-0.720441881280403,-0.038205614947624714
10.0,9.995,19.993893305408434,10,0,1.2532550316235336,0.17028194352673023,0.10265560503095464,-0.0258075955272984,-0.8147631858104935,-0.034634930294235755
12.0,9.995,19.993286109203225,10,0,1.292876019512333,0.2135314384945971,0.09006692964204571,-0.016368121062073752,-0.8835891574008196,-0.031056268268746957
0.005,9.995,20.011130910158855,10,0,0.35764628729118597,0.09777644501932028,0.1415311866776287,-0.03943465082099393,-0.4239100192159309,-0.03821262887236649
0.003,-9.995,30.0128777511199,10,0,0.3613675833948259,0.07970669426925212,-0.255397716939116,0.09520032217828467,-0.32809587456347655,0.07031028734521569
2.492,-9.995,29.99328559233057,10,0,0.6307868830183865,0.08691175386627815,-0.24138976545110072,0.08967189144504831,-0.41756777337054163,0.06998280890422298
5.0,-9.995,29.977131450803203,10,0,0.8827029240210036,0.09990172228519356,-0.227542475304396,0.08479355267184052,-0.48421526308264623,0.06824972027744597
7.0,-9.995,29.96887850317392,10,0,1.0761252162180754,0.11640929618514023,-0.22436629018921042,0.08260877044032175,-0.5904025438742574,0.07009226095391928
8.0,-9.995,29.981928692881898,10,0,1.1593008018527915,0.1263764878624129,-0.22145607426538363,0.0812238029681634,-0.6376739339684273,0.07057153875552194
10.0,-9.995,29.99430001611077,10,0,1.2429173856179492,0.16647337311544927,-0.141431217243742,0.05153132510999014,-0.7887589245917018,0.04446838854906311
12.0,-9.995,29.992482269272926,10,0,1.340790760684619,0.2004891495885607,-0.09992424127105673,0.023625630674396114,-0.8695494270440308,0.03277121272428657
0.005,-9.995,30.013918175954235,10,0,0.362995969472519,0.09332941785407985,-0.14266491183886007,0.039258703313248794,-0.40103806117762963,0.03714588649800929
0.002,-8.0,29.993019368677054,10,0,0.35103645322477195,0.08304667066695612,-0.11627449631446113,0.03329308645666218,-0.3675895540055191,0.031110927120464593
2.493,-8.0,29.998204443709515,10,0,0.6172936310693503,0.08920320027769413,-0.10715849184832517,0.030734188062708296,-0.4458508463619989,0.029396966343729597
5.0,-8.0,29.97768032476366,10,0,0.8725549142707125,0.10188139432839553,-0.10341522627688693,0.029550549562414277,-0.5271938741944154,0.029202383352246522
7.0,-8.0,29.971250532907092,10,0,1.0689797862400394,0.11809612999730974,-0.10800920878920416,0.03086153032211062,-0.636292245817285,0.031988039204431856
8.0,-8.0,29.985743556673263,10,0,1.1494156106192661,0.1277279061054024,-0.1066897943278791,0.030530021417568318,-0.6820100184587728,0.03218092374412804
10.0,-8.0,30.001623380894607,10,0,1.2154933719730179,0.15992208680138603,-0.08618160015770236,0.022294837342678203,-0.7794021303021381,0.027763766836236457
12.0,-8.0,29.994619589968956,10,0,1.3324246987447574,0.19369465106299966,-0.08039657197626882,0.018644160777428274,-0.8534200369492183,0.02615809923574542
0.005,-8.0,29.999035109485092,10,0,0.35043812002611846,0.08303736000541459,-0.11601678477366031,0.03306083508553325,-0.36662669942739895,0.03103884323462621
0.002,-3.995,30.002966936160565,10,0,0.32203123458779204,0.06418399124258725,-0.08716234438848859,0.030724348322374338,-0.29938810375998337,0.02687200884203467
2.493,-3.995,29.990497352591525,10,0,0.587414790622844,0.07125137587309643,-0.0750069630852052,0.027617956878623118,-0.3639729749811454,0.023587002126646633
5.0,-3.995,29.998896678668725,10,0,0.8548451612702717,0.08542529051267916,-0.07926351154978122,0.02899655604194772,-0.4744796473288471,0.02652288978918442
7.0,-3.995,29.982829437840035,10,0,1.0402493362570502,0.10141454442361786,-0.07917037634173653,0.029353486282093173,-0.5627457754409703,0.027337983322569853
8.0,-3.995,29.979659549219402,10,0,1.1034033530660683,0.11240524410910069,-0.07724402677299988,0.028057771834240502,-0.611521585570366,0.027631737561176622
10.0,-3.995,29.975292512437,10,0,1.194718538752906,0.14047037980180518,-0.07058934988327234,0.024615299637634723,-0.7033588344650159,0.025704571118274143
12.0,-3.995,29.98906661067926,10,0,1.2996329715786799,0.1753127680475364,-0.0660174671456855,0.02200895778336147,-0.8025637540438638,0.025119962561786814
0.005,-3.995,29.995779284118715,10,0,0.3223430326318106,0.06416716170286954,-0.08704495454301013,0.030634686874560727,-0.29864741989791665,0.026860217203763304
0.002,-0.005,30.001105061555588,10,0,0.3154916067431892,0.05852626388758694,0.011842562653294888,-0.005599278633663086,-0.2873110633513578,-0.003415827888530412
2.493,-0.005,29.97840929058352,10,0,0.5855154837631404,0.06636936673433291,0.011465229209262923,-0.004796521442180968,-0.36183428019763475,-0.0037343329107559766
5.0,-0.005,29.98497854519105,10,0,0.8434856478738798,0.07990251740115903,0.007481679665539298,-0.003178639262538269,-0.44460571792564857,-0.002339894781906666
7.0,-0.005,29.992316503448095,10,0,1.0232860894035283,0.09550053584029279,0.009466272763636725,-0.003620032997466439,-0.5234340194384761,-0.002888238448702343
8.0,-0.005,29.98996853729329,10,0,1.0933610155407432,0.10641817140767543,0.007593386664871608,-0.003074627468412395,-0.5716794831478208,-0.0029171772503484694
10.0,-0.005,29.978115975553592,10,0,1.1894608879697335,0.13612473789708704,0.0040303114215323255,-0.001818331961137873,-0.6957320021163694,-0.0025966063796295973
12.0,-0.005,29.971875938213273,10,0,1.2882880514865898,0.17045740347244617,0.0047889753480802166,-0.001562725513800255,-0.805675570937675,-0.0029611171909287343
0.005,-0.005,30.009150261350868,10,0,0.3141128490404615,0.059318467456222206,0.005906992069492307,-0.0034560354153878176,-0.2873463996822269,-0.003189484889727883
0.002,4.0,29.991978659214336,10,0,0.31931659388740397,0.06418484759532327,0.1049671907838865,-0.041028144600106065,-0.30448980297457395,-0.033397851631062195
2.492,4.0,29.9976426754204,10,0,0.5850507035010776,0.07145923884516096,0.09257246626382906,-0.03628596953302104,-0.36682318471593345,-0.030848873304953433
5.0,4.0,29.999418033572056,10,0,0.851850268648886,0.08558981302911864,0.09409421839695566,-0.03527322778308745,-0.4727827221543596,-0.033154121590767756
7.0,4.0,29.972981720565055,10,0,1.0407239832416866,0.10190309477002535,0.09466392071316033,-0.034954391656965685,-0.5638992376692776,-0.034539772473835426
8.0,4.0,29.98541069335182,10,0,1.1178445568078395,0.11250524950224138,0.09479215535920729,-0.03480789645532589,-0.6162301493613616,-0.03521972598620137
10.0,4.0,29.972931453205,10,0,1.216100612930469,0.14000772064219788,0.0853157122679794,-0.03095197230234988,-0.711837235723729,-0.03383560231756243
12.0,4.0,30.000232296140226,10,0,1.298769726598036,0.17466642526836493,0.07570180829050636,-0.02534374180430684,-0.8098584409877891,-0.03111071672636691
0.005,4.0,29.98632791412269,10,0,0.31992062079568495,0.06412195660967077,0.10491490526209797,-0.04102287726745898,-0.30400206381481754,-0.033299662660136835
0.002,8.0,30.000335140229794,10,0,0.3532766639498625,0.07255622990671826,0.21301933508962204,-0.08120622137994649,-0.3290711300429559,-0.06150498816803796
2.493,8.0,30.000144279877244,10,0,0.6192599787281482,0.07951027688190226,0.19826699852613955,-0.07527633615385812,-0.4069251163727067,-0.05965456569800119
5.0,8.0,29.980181696731904,10,0,0.8715748263500347,0.09232086054384323,0.18763927326140772,-0.07016747903336827,-0.47556400836749035,-0.05867881407993177
7.0,8.0,29.968809244594873,10,0,1.0703868745037872,0.10902453109270506,0.19009057763578313,-0.06952833149292777,-0.5901138608812924,-0.06232427400584661
8.0,8.0,29.986040184377657,10,0,1.1516060846245004,0.11923980497592493,0.18680096335208018,-0.068170988454368,-0.64084582675756,-0.06284896402108292
10.0,8.0,29.998464343858426,10,0,1.2811523496707906,0.14520592302931828,0.1710233259869197,-0.06156705967925838,-0.7454108024188263,-0.0601467312894344
12.0,8.0,29.997840719633228,10,0,1.3336073041091716,0.18201964998775655,0.14872723116325845,-0.050612945738862686,-0.818338102231584,-0.055572032365793535
0.005,8.0,29.990502954400775,10,0,0.3531291812281588,0.07257642344089005,0.2126914623523245,-0.08124455499905148,-0.32883587459027797,-0.06138210045541695
0.002,10.0,29.998273341323888,10,0,0.3627993469847373,0.0801349215488707,0.25875815667000607,-0.09577051413182042,-0.34426037886220545,-0.07182251382709093
2.493,10.0,29.99501440663419,10,0,0.6332633979219782,0.08733660661370787,0.2484388267779362,-0.09066762216509469,-0.43427066761379346,-0.07236779007620028
5.0,10.0,29.978070624200765,10,0,0.8828357726473373,0.09937318902682926,0.2336948810673201,-0.08503855397521966,-0.4942604301301844,-0.07050219454052406
7.0,10.0,29.9727925046441,10,0,1.0741681550839548,0.11622996147031855,0.23198277182632435,-0.08323239289651035,-0.5907604023437085,-0.07338240763554749
8.0,10.0,29.98824783802037,10,0,1.158782166967397,0.1271447485887069,0.22962101348986846,-0.08210684422228148,-0.6475811619334864,-0.0742880507948739
10.0,10.0,30.001589604615656,10,0,1.286370713638573,0.15229054289668612,0.2102153460270913,-0.07401522895047007,-0.752586296078944,-0.07194961506080505
12.0,10.0,29.994971341756276,10,0,1.341748105227667,0.18851440570253453,0.1861069462591419,-0.062422868966212144,-0.8135169200731934,-0.06687999034576318
0.005,10.0,30.009937696854447,10,0,0.36292912544555156,0.08009331182147122,0.25858243725289143,-0.09569774752468634,-0.3434633629577937,-0.07180044073071119
0.002,-9.995,40.008727814773486,10,0,0.36329562842639535,0.07874605664426836,-0.24511564121480575,0.08942742175825194,-0.32360077460628683,0.06678942511475768
2.493,-9.995,39.988894299340245,10,0,0.6333295892291732,0.08552990409879012,-0.2336684791762596,0.08522355614976362,-0.4162687848801172,0.06712002108896889
5.0,-9.995,39.988368442651954,10,0,0.8854867442580897,0.09847466422242669,-0.22182890592473303,0.08108477813068958,-0.48719410648492245,0.06599971100400975
7.0,-9.995,39.972783063900216,10,0,1.075921413540754,0.11474658872850896,-0.21968050749427076,0.07952776500324236,-0.5921113096946099,0.06803896151704912
8.0,-9.995,39.98390608268539,10,0,1.1556905849757175,0.12472438236978109,-0.21699057415409181,0.07815946115045748,-0.6372589478256458,0.06840145261875823
10.0,-9.995,39.98768182016152,10,0,1.2620910887765224,0.15186906265194106,-0.2024247769248897,0.07190706668332802,-0.7337483707238102,0.06632937462591458
12.0,-9.995,39.98909763285463,10,0,1.3507478575609086,0.1872861439398733,-0.1945871086472213,0.06269436319823572,-0.7990138498637149,0.06325938898411354
0.005,-9.995,40.00012808901066,10,0,0.3627991159118413,0.0787930179542363,-0.24519653971265643,0.08944469120986205,-0.32264444440899237,0.06680555886500979
0.002,-8.005,39.99840707668561,10,0,0.35167651068480055,0.07108504438860755,-0.20012169529064813,0.07477368881814085,-0.3083717923729365,0.05619185086497087
2.493,-8.005,39.98634168970246,10,0,0.6199460381988133,0.0781319487445912,-0.18653504163821574,0.06993565295255372,-0.39610273737350893,0.05490966157073319
5.0,-8.005,39.97976477982489,10,0,0.8720388500730342,0.09091059694658624,-0.17676785891352226,0.06621409559247562,-0.4679125159013915,0.053821942649804125
7.0,-8.005,39.979015760065096,10,0,1.0677949751494988,0.10738263127126764,-0.17949441617662126,0.06617609453309817,-0.5812528258246101,0.05709260972448246
8.0,-8.005,39.98165394350344,10,0,1.1462420163039548,0.11709278358534991,-0.17725149190322903,0.06507149725179745,-0.6262803793683284,0.057307213764711165
