AoA,AoS,V,V_solid_blockage_corr,dE,dR,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMyaw,CMyaw_solid_blockage_corr,solid_blockage_e,V_round,AoA_round,AoS_round,ewb_t_fit,q_ratio_wake,V_wake_corr,CL_solid_blockage_corr_wake_corr,CD_solid_blockage_corr_wake_corr,CMroll_solid_blockage_corr_wake_corr,CMpitch_solid_blockage_corr_wake_corr,CMyaw_solid_blockage_corr_wake_corr
11.0,-5.0,19.992992825249782,19.8494921524025,-10,0,1.089332046933427,1.0737506993787795,0.1510600195097007,0.1488993205086767,-0.0239706816099935,-0.023627815059488,0.0017030099491737,0.001678650810946,-0.2418313581312644,-0.2383723040703258,0.0079753132452625,0.0078612377180791,0.007229438,20.0,11.0,-5.0,0.0016872040579914086,1.0033744081159828,19.88295409132511,1.0701396115882016,0.14839856319263928,0.0016730054079194337,-0.2375706437618964,0.007834799905690238
12.0,-5.0,19.99219742653668,19.84870246270213,-10,0,1.1318587396220647,1.1156691081369146,0.1667466845899066,0.1643616101275381,-0.0194392697310711,-0.0191612185907039,-0.0007826962716537,-0.0007715009132937,-0.2985859336070501,-0.2943150859627921,0.0068930241482929,0.0067944292292693,0.007229438,20.0,12.0,-5.0,0.002693790488864525,1.005387580977729,19.902098885831894,1.1096905603826315,0.16348084384302633,-0.0007673666632557997,-0.2927379366239771,0.006758019850077904
13.0,-5.0,19.994584169068577,19.85107207427408,-10,0,1.184409875092393,1.16746857426229,0.1837178867875357,0.18109006338502,-0.0173151299727045,-0.0170674616342781,-0.0023775627986544,-0.0023435551401051,-0.3525907130090131,-0.3475474037082356,0.0063295313769657,0.0062389964216045,0.007229438,20.0,13.0,-5.0,0.003736796002646492,1.0074735920052929,19.925113399894983,1.1588081151968859,0.17974670981159438,-0.0023261702924048337,-0.3449692443218003,0.006192714599284228
14.0,-5.0,19.99491285187657,19.851398397945324,-10,0,1.215630039090757,1.1982421781623434,0.2083192361125691,0.2053395253537366,-0.0168951880248683,-0.0166535263594856,-0.0062299393055294,-0.0061408288732814,-0.4048071121156734,-0.3990169213981383,0.0055351737452677,0.0054560009474571,0.007229438,20.0,14.0,-5.0,0.006208757257249255,1.0124175145144985,19.974270646676967,1.1835454849247216,0.20282099273263413,-0.006065510310957248,-0.39412289463353034,0.005389081944195234
-5.002,-5.0,19.995426621322235,19.851908479785948,-5,0,-0.3698804875576327,-0.3645898725917534,0.0838124935820619,0.0826136749155221,-0.065097581717505,-0.0641664532809893,0.0164738736289918,0.0162382382675726,0.2906884879827534,0.2865306020799704,0.0183115855354384,0.0180496643156344,0.007229438,20.0,-5.0,-5.0,0.003151349838794836,1.0063026996775897,19.914370523089385,-0.36230636438575065,0.0820962469264872,0.01613653453655166,0.2847359966059638,0.017936615216691112
-2.5,-5.0,20.00218220448289,19.858615574421773,-5,0,-0.0902402389619391,-0.0889494805282378,0.0752747457833954,0.0741980474713971,-0.0571704427358032,-0.0563527007620613,0.0131532719147167,0.0129651330439647,0.1860506429961841,0.1833894528297422,0.0166065361368791,0.0163690032267293,0.007229438,20.0,-2.5,-5.0,0.003250384399447516,1.0065007687988952,19.923059145151573,-0.08837497524655188,0.0737188184763546,0.012881394079248052,0.18220498037829566,0.016263279407390023
0.002,-5.0,20.00394028260715,19.86036103385528,-5,0,0.1900069913395591,0.1872892112299875,0.073220338835004,0.0721730258961541,-0.0539406643477766,-0.0531691197660328,0.0118258758087955,0.0116567234537962,0.0897263503090786,0.0884429423225868,0.016396570735167,0.0161620410818365,0.007229438,20.0,0.0,-5.0,0.0027234126540245287,1.005446825308049,19.91437554039731,0.18627460599182438,0.07178204165500418,0.011593575274579845,0.08796381876832683,0.01607448616378571
-0.006,-5.0,19.995622675098573,19.852103126376825,-5,0,0.1896896670247561,0.1869764257887542,0.0721582780412955,0.0711261563734611,-0.0606456728297189,-0.0597782226259859,0.0166113113387818,0.0163737101261518,0.0917018473030186,0.0903901826381867,0.0183687580168449,0.0181060190259069,0.007229438,20.0,-0.0,-5.0,0.002587232196908357,1.0051744643938167,19.90339885539997,0.18601390346850158,0.07076001121492341,0.016289421096691084,0.08992486960231093,0.018012812369667553
0.005,-5.0,19.996632121049927,19.853105326981048,-5,0,0.1902102586720888,0.187489571112063,0.0732624543949355,0.0722145390528251,-0.048677535994538,-0.0479812729877074,0.0109160213329048,0.0107598831537511,0.0938686042528521,0.0925259472076924,0.0148152415274505,0.0146033305421865,0.007229438,20.0,0.0,-5.0,0.0027281350090017876,1.0054562700180036,19.90719359897413,0.18647212882635444,0.07182265525235824,0.010701492918790426,0.09202384028699293,0.01452408322236134
2.5,-5.0,19.995657353490643,19.85213755586306,-5,0,0.4641804239231977,0.457540982318986,0.0774440771114515,0.0763363495963018,-0.0445883704115105,-0.0439505971097584,0.009888091131505,0.0097466560337258,0.0055580610057713,0.0054785608382102,0.0138680691088492,0.0136697060795918,0.007229438,20.0,2.5,-5.0,0.0016013157177491167,1.0032026314354983,19.88390168389339,0.45608032513260405,0.07609265287419643,0.009715540737546867,0.005461071040424648,0.013626066809684903
5.0,-5.0,19.993668797069265,19.850163272401563,-5,0,0.7163543802379406,0.7061079483972519,0.0859879206316611,0.0847579855713321,-0.0388959231763819,-0.0383395722463085,0.0081492677386434,0.0080327040395315,-0.0544886130027554,-0.0537092307938534,0.0117180675597824,0.0115504572486455,0.007229438,20.0,5.0,-5.0,0.0016013157177491167,1.0032026314354983,19.88192424150795,0.703853764206012,0.08448740355679747,0.008007060376264542,-0.053537769051701975,0.011513583484243629
6.0,-5.0,19.995922362109013,19.852400662369256,-5,0,0.8141669499572701,0.8025214482477563,0.0905187720857861,0.0892240296313995,-0.0435910919303819,-0.042967583280686,0.0105867827422129,0.0104353538534215,-0.0875827273227789,-0.0863299808181279,0.0134899662625059,0.0132970114573771,0.007229438,20.0,6.0,-5.0,0.0016013157177491167,1.0032026314354983,19.88416521137938,0.7999594728927454,0.08893919018506505,0.010402039953273837,-0.08605438035444243,0.013254561980514544
7.0,-5.0,19.990648407213207,19.84716456153976,-5,0,0.9079741566999736,0.8949868761494688,0.096722795006004,0.0953393128164475,-0.0458228937671056,-0.0451674623623701,0.0121614942449645,0.0119875413449758,-0.1284842622589071,-0.1266464773968953,0.0144206138867548,0.0142143474893294,0.007229438,20.0,7.0,-5.0,0.0016013157177491167,1.0032026314354983,19.878920732601834,0.8921297134845212,0.09503495089523938,0.011949272230100354,-0.12624217025395446,0.014168969502193061
8.0,-5.0,19.98914410715916,19.845671058672096,-5,0,0.9779946437223238,0.9640058195678168,0.1073863127259367,0.1058503040627332,-0.0326589336619237,-0.0321917940073224,0.0069688271576429,0.0068691479842474,-0.1896932304552626,-0.1869799382494491,0.0103007228082436,0.0101533856004646,0.007229438,20.0,8.0,-5.0,0.0016013157177491167,1.0032026314354983,19.877424840076323,0.9609283203218933,0.1055123867760099,0.006847218865861854,-0.1863830221237524,0.010120971857834905
9.0,-5.0,19.99197954285852,19.8484861428946,-5,0,1.0221731906641414,1.007552455150469,0.1225095967372155,0.1207572709785858,-0.0279559511777663,-0.0275560810070981,0.0044347455970735,0.0043713128607843,-0.2507343444498091,-0.2471479458161169,0.0091688623306125,0.0090377147791784,0.007229438,20.0,9.0,-5.0,0.0016013157177491167,1.0032026314354983,19.88024442853397,1.0043359373058527,0.12037176458139104,0.004357357849559586,-0.2463589489019472,0.009008862712258033
10.0,-5.0,19.99291308436638,19.849412983863147,-5,0,1.0926107515371102,1.0769825067704486,0.1363896849264455,0.1344388242226864,-0.0272707592619563,-0.0268806897883409,0.0046881318285339,0.0046210747621343,-0.3036942038988791,-0.2993502897043033,0.0087815057571026,0.0086558987912194,0.007229438,20.0,10.0,-5.0,0.0016013157177491167,1.0032026314354983,19.881172752481117,1.0735443399200195,0.13400964073460991,0.004606322409184606,-0.29839464164478746,0.008628265636458248
11.0,-5.0,19.99240572988011,19.84890927093824,-5,0,1.1470847780600155,1.1306773597233264,0.1526668962465887,0.1504832131563832,-0.0252325361916347,-0.0248716206037807,0.0036284020268518,0.003576502889938,-0.3602569373329391,-0.3551039735829427,0.008117828771777,0.0080017147624276,0.007229438,20.0,11.0,-5.0,0.0016013157177491167,1.0032026314354983,19.880668233597568,1.1270677770306707,0.15000280944344654,0.003565085235891304,-0.35397033705425884,0.007976170029556065
12.0,-5.0,19.998489294390662,19.85494917037032,-5,0,1.1766739323394058,1.1598432831816157,0.1701998866797815,0.1677654190667293,-0.0195021084049968,-0.0192231584466603,8.822781975233369e-05,8.696584611682024e-05,-0.4252637457197217,-0.4191809519167637,0.0066840868156438,0.006588480448372,0.007229438,20.0,12.0,-5.0,0.0026555228360365286,1.005311045672073,19.907604620009355,1.1537158456328651,0.16687911645750825,8.650640664022707e-05,-0.4169664241941476,0.006553673588622964
13.0,-5.0,19.994306489749523,19.85079638801177,-5,0,1.2260120856095884,1.208475724253235,0.1876433926576636,0.1849594204697868,-0.0168905948910317,-0.0166489989239041,-0.0017699253861462,-0.0017446091176448,-0.480683842929524,-0.473808343359239,0.00608215119688,0.0059951546635958,0.007229438,20.0,13.0,-5.0,0.003802498126094349,1.0076049962521887,19.926136035946804,1.1993546367358139,0.1835634213384688,-0.0017314415114394193,-0.47023222901988443,0.00594990565340081
14.0,-5.0,19.989771466407664,19.846293915019256,-5,0,1.2553137756705617,1.2373582952604136,0.2131506994435474,0.2101018814647726,-0.0152186593440632,-0.0150009780399804,-0.0061321124148649,-0.0060444012573265,-0.5244767954745199,-0.5169748999251864,0.0050195098567751,0.0049477128983981,0.007229438,20.0,14.0,-5.0,0.006420485032965438,1.0128409700659309,19.973310295325888,1.2216708563634306,0.20743817408086881,-0.005967769310253159,-0.510420604225295,0.004884984952846081
-5.002,-5.0,19.998873968882226,19.85533108384212,0,0,-0.3204263878724768,-0.3158431435539275,0.0795371268091654,0.0783994611912297,-0.0589694856870384,-0.0581260109593875,0.0140279908176955,0.013827340335559,0.1242230353361794,0.1224462012723004,0.0168084812293538,0.0165680597815155,0.007229438,20.0,-5.0,-5.0,0.003138219054688169,1.0062764381093763,19.917543996009258,-0.31387313822764595,0.07791046100466098,0.013741095201968794,0.12168246878795667,0.01646471998553806
-2.5,-5.0,19.999806185201024,19.856256609133204,0,0,-0.0402661203001996,-0.0396901706466106,0.0725245732247475,0.0714872122246296,-0.0523878270300582,-0.0516384935803667,0.0118431818050846,0.0116737819123912,0.0248978887003671,0.0245417597695149,0.0156929446245181,0.0154684793432121,0.007229438,20.0,-2.5,-5.0,0.0031851018009408337,1.0063702036018816,19.91940040774396,-0.03943893659068624,0.07103470668027631,0.011599888262400632,0.024386413351347176,0.015370565710162267
0.002,-5.0,20.005300594378888,19.86171158192349,0,0,0.2385229778839468,0.2351112455029509,0.0722194482516785,0.0711864516308758,-0.0478035940418168,-0.0471198315332009,0.0099455939851936,0.0098033363907741,-0.0694656481878363,-0.068472040765223,0.0148279261292046,0.0146158337087308,0.007229438,20.0,0.0,-5.0,0.002624127969143462,1.005248255938287,19.913763049317815,0.23388376365149802,0.07081479744964213,0.009752154587548904,-0.06811455813102804,0.014539526552163527
-0.006,-5.0,19.996813522066383,19.853285425982936,0,0,0.2380191519718207,0.2346146261048221,0.0716944096057294,0.070668922916949,-0.048142665986212,-0.0474540535350772,0.010361864035329,0.0102136522891465,-0.0716763942933833,-0.0706511652880556,0.0149678549683741,0.0147537610646224,0.007229438,20.0,-0.0,-5.0,0.0025585146503525396,1.005117029300705,19.904015533549284,0.23342020806079833,0.07030914894170666,0.01016165480377195,-0.07029148171652218,0.014678649982566813
0.005,-5.0,19.99919927400656,19.85565405407319,0,0,0.2373026670227041,0.2339083894551485,0.0723008888723532,0.0712667273591567,-0.0479334783842353,-0.0472478580645995,0.00979589721275,0.0096557808180188,-0.0678047701328315,-0.0668349192115474,0.0148755113122837,0.0146627382533598,0.007229438,20.0,0.0,-5.0,0.0026401357506990533,1.005280271501398,19.908006658192466,0.23267977705939016,0.07089239625952173,0.009605063475082205,-0.06648386634677378,0.014585721682830627
2.5,-5.0,19.993181841042944,19.849679811525668,0,0,0.5040992593370635,0.4968888354962498,0.0776776946706934,0.0765666255882083,-0.0409799196441068,-0.0403937601048424,0.0075514816163379,0.007443468398561,-0.1408301805156712,-0.138815804830153,0.0128725777524352,0.0126884538129536,0.007229438,20.0,2.5,-5.0,0.0015439552277183596,1.0030879104554367,19.88030320608602,0.49535921061060845,0.07633092253444107,0.0074205543910716735,-0.13838847361556356,0.012649393618145197
5.0,-5.0,19.99283008064105,19.849330575901067,0,0,0.7572853818534889,0.7464534901764472,0.0878860572714993,0.0866289720628066,-0.0354942925522317,-0.0349865971162812,0.0066439201491944,0.0065488883090301,-0.2030174699759467,-0.2001135934506343,0.0106554940584768,0.0105030823519094,0.007229438,20.0,5.0,-5.0,0.0015439552277183596,1.0030879104554367,19.879953431672863,0.7441556043054407,0.08636229303518776,0.006528728181019227,-0.19949756284050496,0.010470749614697914
6.0,-5.0,19.99257623551353,19.849078552759227,0,0,0.8588267359996854,0.846542439489264,0.0935241425057043,0.0921864124965358,-0.039417795561848,-0.038853979988611,0.0082584650854477,0.0081403394734026,-0.244763842397817,-0.2412628433149869,0.0122747220441693,0.0120991495813511,0.007229438,20.0,6.0,-5.0,0.0015439552277183596,1.0030879104554367,19.8797010197185,0.8439364393345189,0.09190262541862355,0.008115280214778586,-0.24052013866406308,0.01206190350341045
7.0,-5.0,19.990842314447743,19.847357076995745,0,0,0.9532092597436508,0.9395749552997628,0.1001254608705991,0.0986933083792757,-0.0423847099397665,-0.0417784568708023,0.0098699749857624,0.0097287990137144,-0.2866222893004705,-0.2825225645938749,0.0135750864834192,0.013380914154442,0.007229438,20.0,7.0,-5.0,0.0015439552277183596,1.0030879104554367,19.877976888122177,0.9366825634187568,0.09838949044303158,0.00969884983390657,-0.28165284582644395,0.013339722286520831
8.0,-5.0,19.98955807112717,19.846082051393708,0,0,1.0209038203958536,1.0063012414207515,0.1114514855763345,0.1098573303900116,-0.0328010963736444,-0.0323319232833915,0.0060623193305579,0.0059756064639507,-0.3510038628591204,-0.3459832511956447,0.0108764831182395,0.0107209104770832,0.007229438,20.0,8.0,-5.0,0.0015439552277183596,1.0030879104554367,19.876699895455054,1.0032034390324331,0.10951914507685828,0.005957211129418924,-0.3449181747575408,0.01068790717676533
9.0,-5.0,19.99367231999059,19.85016677003695,0,0,1.062877402223085,1.0476744507826683,0.1267959709811194,0.1249823347276487,-0.027721877629603,-0.027325355548544,0.0033881942180055,0.0033397309125863,-0.4058381603508992,-0.4000332219529449,0.0092901573910719,0.0091572748860954,0.007229438,20.0,9.0,-5.0,0.0015439552277183596,1.0030879104554367,19.88079091585993,1.044449284915604,0.12459758853130071,0.0033294498695233465,-0.3988017578352788,0.00912908508880112
10.0,-5.0,19.99248613561556,19.848989099557635,0,0,1.132676403350037,1.1164750763467348,0.1413716581164899,0.1393495373630513,-0.0263814659941617,-0.0260041165975169,0.0032489302760467,0.0032024589434953,-0.4585487791039286,-0.4519898901792056,0.0088761295620998,0.0087491691370976,0.007229438,20.0,10.0,-5.0,0.0015439552277183596,1.0030879104554367,19.879611428511623,1.1130381143162382,0.13892056310376805,0.003192600479095868,-0.45059848241415507,0.008722235654425517
11.0,-5.0,19.99139783930945,19.84790861455089,0,0,1.183477894064657,1.1665499238992936,0.1578061298178783,0.1555489372916251,-0.0275837565134362,-0.0271892100587454,0.0037517219119339,0.0036980588592377,-0.5116946012204329,-0.5043755368030253,0.0096090088024921,0.0094715655809979,0.007229438,20.0,11.0,-5.0,0.0015439552277183596,1.0030879104554367,19.878529276570248,1.1629588112268638,0.15507009472479885,0.0036866747377691483,-0.5028228648215103,0.009442408269777153
12.0,-5.0,19.997727144386293,19.854192490734462,0,0,1.2145382348118212,1.1971659905927292,0.1765690481209987,0.17404347870081,-0.017742941589742,-0.0174891540138326,-0.0015164424775277,-0.0014947519219661,-0.5755335322569249,-0.5673013426131027,0.0065175534954768,0.0064243291507924,0.007229438,20.0,12.0,-5.0,0.0027330531235989068,1.0054661062471977,19.908381104273968,1.1906577289422835,0.17309731041099932,-0.0014866258670270974,-0.5642172710629686,0.006389403989728276
13.0,-5.0,19.99762919961313,19.854095248964647,0,0,1.2628450224300254,1.2447818182329848,0.1944019408741503,0.1916212972544338,-0.0151819761467269,-0.0149648195436741,-0.0034641806539348,-0.003414630470487,-0.6257789500803393,-0.6168280711072727,0.0060571126552973,0.0059704742627837,0.007229438,20.0,13.0,-5.0,0.003909342721168469,1.0078186854423368,19.931560587256854,1.2351247662039961,0.19013469389122334,-0.0033881396721557127,-0.6120427017450502,0.005924155157098748
14.0,-5.0,19.99193846746888,19.84844536232556,0,0,1.2919055929966232,1.2734267186176496,0.2203063205875658,0.217155151612758,-0.0145262820851692,-0.0143185042542653,-0.0071272008451765,-0.0070252563611478,-0.6644911306580266,-0.6549865289317579,0.0050445816569464,0.004972426082082,0.007229438,20.0,14.0,-5.0,0.0065578213610373,1.0131156427220744,19.978183905988814,1.2569411278619311,0.2143438936835463,-0.006934308449005975,-0.6465071718485338,0.004908053801954842
-5.002,-5.0,19.997221892355658,19.853690865174716,5,0,-0.258621012281144,-0.2549218060669955,0.0774013660270286,0.0762942494332713,-0.058685617996215,-0.0578462035926523,0.014481315543977,0.0142741808955707,-0.0555915314543175,-0.0547963735636419,0.016079539261051,0.0158495442926202,0.007229438,20.0,-5.0,-5.0,0.0032667018315079774,1.0065334036630158,19.918441365379028,-0.25326710980408007,0.07579902381343558,0.014181527253465748,-0.05444069055654267,0.015746664973998792
-2.5,-5.0,20.0027186292958,19.85914814901965,5,0,0.0187450711567348,0.0184769495408768,0.0720245921520954,0.0709943826710076,-0.0523444319934576,-0.0515957192481228,0.0120796473432215,0.0119068651469002,-0.1530931897609429,-0.1509034091475569,0.0148722810229227,0.0146595541686996,0.007229438,20.0,-2.5,-5.0,0.003194838749279008,1.006389677498558,19.922493896457606,0.018359637379034302,0.07054363161540808,0.011831267165314562,-0.14994530699344652,0.014566479065183581
0.001,-5.0,20.006251475711927,19.862655638259778,5,0,0.296046026463408,0.2918115085829471,0.0734146026794033,0.0723645110722076,-0.047571833463104,-0.0468913859603548,0.0099364842897402,0.0097943569965741,-0.2425924440510538,-0.2391225037371415,0.0142047447318191,0.0140015660360168,0.007229438,20.0,0.0,-5.0,0.0025568212804910947,1.0051136425609821,19.91337613993668,0.2903268806892573,0.07199634748547064,0.009744526968730164,-0.23790593780805586,0.013930331300987489
-0.006,-5.0,19.996771867195665,19.853244070092067,5,0,0.2953025686006703,0.2910786848288672,0.0729037050398225,0.07186092109764,-0.0481841328591521,-0.0474949272833028,0.0108436128231516,0.0106885103448749,-0.2444232909574939,-0.2409271629792704,0.0143888305475457,0.0141830187656401,0.007229438,20.0,-0.0,-5.0,0.0024948891460480896,1.0049897782920962,19.902714078932036,0.28963347798773964,0.07150413133530788,0.010635441848014824,-0.23973095864587576,0.014112600020413205
0.005,-5.0,19.99922351907298,19.855678125119475,5,0,0.2975644469328821,0.2933082102044945,0.0735823859720929,0.0725298944632284,-0.0475679076687244,-0.0468875163188873,0.010159107169993,0.0100137955727567,-0.241726667374926,-0.2382691107665455,0.0143062156529172,0.0141015855597262,0.007229438,20.0,0.0,-5.0,0.0025700693050237184,1.0051401386100474,19.906643186073598,0.2918082752222931,0.07215898726671684,0.00996258649724627,-0.23705063763151937,0.014029472128360629
2.5,-5.0,19.99133157421973,19.84784282508205,5,0,0.5594204105250338,0.5514186961991844,0.0803451218738831,0.0791958990342892,-0.0390282843383788,-0.0384700401698998,0.0080045770006769,0.007890082897041,-0.3017839864066277,-0.2974673951598487,0.0114759708045955,0.0113118233436475,0.007229438,20.0,2.5,-5.0,0.0015283629325818717,1.0030567258651637,19.878154386488315,0.5497382969278939,0.07895455659896063,0.007866038573477077,-0.2965608898173481,0.01127735157140863
5.0,-5.0,19.98911394182818,19.84564110985424,5,0,0.8166037644491351,0.8049234075697667,0.0923183393675125,0.090997856659414,-0.0336353664507511,-0.0331542603121109,0.0067661985843647,0.0066694177248797,-0.3777350798110634,-0.372332116060307,0.009561984067692,0.0094252134682314,0.007229438,20.0,5.0,-5.0,0.0015283629325818717,1.0030567258651637,19.875949308808124,0.8024704753118507,0.09072054881136046,0.006649093269502924,-0.3711974671613516,0.00939649097123784
6.0,-5.0,19.98979292168028,19.84631521629561,5,0,0.9189609565700422,0.9058165254539492,0.0990580750166964,0.0976411899638105,-0.0369853820367088,-0.0364563586837489,0.0076232131333484,0.007514173898114,-0.4277159660902076,-0.4215980967581851,0.0112501561614685,0.0110892386582247,0.007229438,20.0,6.0,-5.0,0.0015283629325818717,1.0030567258651637,19.876624444742674,0.9030561304223924,0.097343637150324,0.007491275123680388,-0.42031331417926066,0.011055445192952502
7.0,-5.0,19.992239340540603,19.84874407586626,5,0,1.0111988590211065,0.9967350957327455,0.1069522983247847,0.10542249762108,-0.0382009603002523,-0.0376545498269396,0.0083990154209327,0.0082788794359877,-0.4739022069759702,-0.4671237090748079,0.0118720173401263,0.0117022049960645,0.007229438,20.0,7.0,-5.0,0.0015283629325818717,1.0030567258651637,19.87905701365981,0.9936976344713051,0.10510123196686631,0.008253650289665265,-0.4657001912547877,0.011666543570575264
8.0,-5.0,19.990954673169064,19.847468629256905,5,0,1.0735739290739943,1.058217979011201,0.1188745195528371,0.1171741884097676,-0.0319008709810848,-0.0314445743363183,0.0062557348712783,0.0061662554701044,-0.5306604255370976,-0.5230700819434552,0.0105496128594482,0.0103987156330306,0.007229438,20.0,8.0,-5.0,0.0015283629325818717,1.0030567258651637,19.877779619192516,1.054993154149342,0.11681711052652748,0.006147464356799798,-0.5214760725444446,0.010367026475059448
9.0,-5.0,19.98966998929384,19.846193166262324,5,0,1.1193019442737586,1.1032919199093625,0.1337599946070827,0.131846747887914,-0.0275481392570785,-0.0271541022566462,0.0037245305607088,0.003671256441667,-0.5750133801191322,-0.5667886305127743,0.0093509689614087,0.0092172166333003,0.007229438,20.0,9.0,-5.0,0.0015283629325818717,1.0030567258651637,19.87650220831497,1.099929736234751,0.13144495668895756,0.0036600686152624537,-0.565061392738186,0.009189127988100773
10.0,-5.0,19.992116095910223,19.848621715830177,5,0,1.1907979593323677,1.1737652860313716,0.1489950652912661,0.1468639025271062,-0.0260749881648653,-0.0257020224982223,0.003776216003154,0.0037222025972763,-0.627800313175414,-0.6188205214745824,0.0087106517386499,0.0085860582388538,0.007229438,20.0,10.0,-5.0,0.0015283629325818717,1.0030567258651637,19.878934466755872,1.170188341062134,0.14641634788942978,0.0037108595170086706,-0.6169347211553095,0.008559892992540468
11.0,-5.0,19.99314669086258,19.849644913637423,5,0,1.2371574260881018,1.2194616464679602,0.1664357987023644,0.1640551710210094,-0.0225134727232365,-0.0221914494759168,0.001944903107663,0.001917084031408,-0.6823537029834826,-0.6725936025335635,0.0074693115765463,0.0073624736844676,0.007229438,20.0,11.0,-5.0,0.0015283629325818717,1.0030567258651637,19.879959227187502,1.2157454459179677,0.16355522752664595,0.0019112418888916406,-0.6705439335481582,0.007340037202898237
12.0,-5.0,19.993883236383464,19.850376172567213,5,0,1.2681177900668608,1.2499791664186477,0.185113559804235,0.182465773281744,-0.0179451983858033,-0.0176885178137284,-0.0008534174898926,-0.000841210564964,-0.7417924938168109,-0.7311822058957629,0.0063525051676528,0.0062616416048497,0.007229438,20.0,12.0,-5.0,0.002754266977721574,1.005508533955443,19.904974322474995,1.2431313352473623,0.18146616077336006,-0.0008366021138128663,-0.7271765292925536,0.006227338101465751
13.0,-5.0,19.994815739454264,19.85130198255213,5,0,1.31542520187269,1.296609912897929,0.2040642265401815,0.2011453776491168,-0.0144244321204449,-0.0142181111086103,-0.0028450856290599,-0.0028043907205295,-0.7838276198696768,-0.7726160791805889,0.005483596209172,0.0054051611547503,0.007229438,20.0,13.0,-5.0,0.0040593478010137185,1.0081186956020274,19.931722424290662,1.286167907166547,0.1995254909234641,-0.002781806083711975,-0.7663939599088566,0.0053616316990554875
14.0,-5.0,19.991920107261496,19.84842713389945,5,0,1.340386327477174,1.321214005057474,0.2307548127008872,0.227454192888295,-0.0135037210972316,-0.0133105695487305,-0.0070619038954244,-0.0069608933915088,-0.8209827946581458,-0.8092398019719718,0.0047721192536735,0.0047038608664599,0.007229438,20.0,14.0,-5.0,0.006888993793508593,1.0137779875870172,19.984695056515154,1.3032577361461681,0.22436292331586216,-0.006866289736747036,-0.7982416385841195,0.004639931941761702
-5.002,-5.0,19.999624115097667,19.85607584584682,10,0,-0.2369201641191827,-0.2335313577123234,0.0781468551465778,0.0770290753899193,-0.0593209997875056,-0.058472497149967,0.0121325567800698,0.0119590177894113,-0.1433450442263708,-0.1412946969877901,0.0168728375064747,0.0166314955335091,0.007229438,20.0,-5.0,-5.0,0.0033927046684049046,1.0067854093368098,19.923327756999818,-0.23195743159026835,0.07650992423565209,0.011878417861944336,-0.14034241624624239,0.016519404611221578
-2.5,-5.0,20.003830148301567,19.860251690044,10,0,0.0530049100542049,0.0522467501084084,0.0733456010709061,0.0722964964337043,-0.0535935083850535,-0.0528269293762276,0.0110161924203242,0.0108586214360562,-0.2754426060612787,-0.2715027908428792,0.0152974796678298,0.0150786709509784,0.007229438,20.0,-2.5,-5.0,0.003274543867123387,1.006549087734247,19.925178825518454,0.05190680786966527,0.07182610099666824,0.01078797007356996,-0.2697362643823313,0.014980561936547631
0.002,-5.0,20.025332774446355,19.881599980049785,10,0,0.333487891990446,0.3287178214091227,0.0756168801957092,0.0745352881369386,-0.0508729641915943,-0.0501452987029714,0.0100595752224919,0.0099156872883812,-0.3691401898489956,-0.3638601637902587,0.0153492637998359,0.0151297143845345,0.007229438,20.0,0.0,-5.0,0.0025464584240643736,1.0050929168481288,19.932163350803012,0.3270521718926734,0.07415760959760201,0.009865443405447335,-0.3620164441425852,0.015053050450280533
-0.006,-5.0,19.99845132417282,19.85491147268555,10,0,0.3330837918411924,0.3283195013384871,0.0750420078887919,0.0739686385617759,-0.0499028348972101,-0.049189045730092,0.0111100153949137,0.010951102406268,-0.3716077817607606,-0.3662924603048962,0.0150590914715026,0.0148436925591734,0.007229438,20.0,-0.0,-5.0,0.0024746757538169645,1.004949351507634,19.903985294749297,0.3267025356511144,0.07360434478693627,0.010897168488978135,-0.36448847870331075,0.014770587728530559
0.005,-5.0,20.011207587053512,19.867576176872536,10,0,0.3357674765145663,0.3309647997147346,0.0753887058977951,0.0743103775482386,-0.0476366152385051,-0.0469552411244802,0.0098382508100164,0.0096975286072388,-0.3667683254293472,-0.3615222255219422,0.0143924882853862,0.0141866241847365,0.007229438,20.0,0.0,-5.0,0.0025025801301151894,1.0050051602602303,19.917234319063464,0.3293165177669699,0.07394029452445508,0.009649232651430145,-0.359721760461739,0.014115971485224112
2.5,-5.0,19.98969457730134,19.84621757778821,10,0,0.5933074800675118,0.5848210593478349,0.0834959979093313,0.0823017062638134,-0.0353741797682645,-0.0348682023750706,0.0063337139983223,0.006243119216504,-0.4212627360820534,-0.4152371710385995,0.0104898448090317,0.0103398024796758,0.007229438,20.0,2.5,-5.0,0.0015453356747543263,1.0030906713495087,19.87686298536687,0.5830191387993325,0.08204812248237614,0.00622388323889486,-0.4139577636386149,0.010307944012444198
