V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
40.0,-4.0,-10,-10,True,0.05650015183460175,0.057746863834669176,0.8495956903966967
40.0,-4.0,-10,0,True,0.05246271663744922,0.05871153364135645,0.8563930581947536
40.0,-4.0,-10,10,True,0.052254838390248665,0.05885949982814296,0.8592510115911781
40.0,-4.0,-10,20,True,0.057708055430224454,0.057911621824347365,0.8576651250167497
40.0,-4.0,0,-20,True,0.05458472454992804,0.05978337891920652,0.8782859551824942
40.0,-4.0,0,-10,True,0.051436791978429264,0.06012809336814329,0.8762066910079713
40.0,-4.0,0,0,True,0.04782814290493355,0.06066176041140179,0.880999505151744
40.0,-4.0,0,10,True,0.04854901125886075,0.060469343472867094,0.8801546401173557
40.0,-4.0,0,20,True,0.05262955177129305,0.060059357835936925,0.8811763476423922
40.0,-4.0,10,-20,True,0.05685687606397975,0.060525664224242506,0.8911043433721362
40.0,-4.0,10,-10,True,0.050381910493356816,0.06131342731541463,0.895922263558927
40.0,-4.0,10,0,True,0.04822534659047815,0.06205406476410028,0.8985661127953215
40.0,-4.0,10,10,True,0.04739776544301576,0.06175074580570514,0.8977525525759378
40.0,-4.0,10,20,True,0.050122691096251025,0.061697552590566335,0.9009263428750658
40.0,0.0,-20,0,True,0.05786304635710459,0.07074697743462742,0.8421117512788977
40.0,0.0,-15,0,True,0.05142181441565544,0.07151935636907908,0.8618974035043999
40.0,0.0,-10,-20,True,0.0561599645022749,0.05910824857163842,0.8651713979084433
40.0,0.0,-10,-10,True,0.04928679216216324,0.05951793394199755,0.8651957488418626
40.0,0.0,-10,0,True,0.046739667268804096,0.06859858328199883,0.8577527887307232
40.0,0.0,-10,10,True,0.04902268566499235,0.059465366013347926,0.8637894402701906
40.0,0.0,-10,20,True,0.05606680432910278,0.05890416755243021,0.8647016524295631
40.0,0.0,-5,0,True,0.04372746808067132,0.07171275944422771,0.8774817289106704
