AoA,AoS,V,dE,dR,CL,CD,CYaw,CMroll,CMpitch,CMyaw,V_round,AoA_round,AoS_round,CL2,fit_used,CD0_fit,k_fit,R2_fit,CDi,CDs
6.0,-10.0,19.99562497823808,5,0,0.9318073568723676,0.1167249463541579,-0.1214634291777979,0.0318564181210161,-0.4595307741918426,0.0337299336130241,20.0,6.0,-10.0,0.8682649503214678,True,0.08026178019435577,0.06639574300711601,0.786079928966235,0.05764909650363052,0.0
7.0,-10.0,19.989649530962197,5,0,1.0279647123201223,0.1229027325625623,-0.119267076770526,0.0317812834008813,-0.509112275113591,0.0340294052571559,20.0,7.0,-10.0,1.0567114497753918,True,0.08026178019435577,0.06639574300711601,0.786079928966235,0.07016114185196388,0.0
8.0,-10.0,19.996087175906624,5,0,1.1146100042226426,0.1317641853780676,-0.1178095986289437,0.0319012407159742,-0.5570958816070206,0.0344559188117674,20.0,8.0,-10.0,1.2423554615131993,True,0.08026178019435577,0.06639574300711601,0.786079928966235,0.08248711394611738,0.0
9.0,-10.0,19.99606468501108,5,0,1.1886834940914617,0.1430333254518552,-0.1125938055777404,0.0301764668605255,-0.6168531139022512,0.0342867442280214,20.0,9.0,-10.0,1.412968449125486,True,0.08026178019435577,0.06639574300711601,0.786079928966235,0.09381509002529903,0.0
10.0,-10.0,19.99594408948728,5,0,1.2406003098675624,0.1592349275394324,-0.1044088805249147,0.0272212452769403,-0.6754981564254309,0.0324057925970881,20.0,10.0,-10.0,1.5390891288434918,True,0.08026178019435577,0.06639574300711601,0.786079928966235,0.10218896626373854,0.0
11.0,-10.0,19.99687738216593,5,0,1.2205984959549183,0.1869743462600184,-0.090379636484312,0.0200299293944083,-0.7154463659436728,0.0289448686418295,20.0,11.0,-10.0,1.4898606883274088,True,0.08026178019435577,0.06639574300711601,0.786079928966235,0.0989204073785916,0.007792158687071032
12.0,-10.0,19.995241404895157,5,0,1.260227299157498,0.2038593711897545,-0.0854239574141508,0.0166865474277062,-0.7565930660786696,0.0277716567375305,20.0,12.0,-10.0,1.5881728455418023,True,0.08026178019435577,0.06639574300711601,0.786079928966235,0.10544791610347365,0.01814967489192508
13.0,-10.0,19.99385887008703,5,0,1.2980598269631916,0.2229592373083083,-0.0805146521275916,0.013078564075117,-0.797009918111768,0.0263717276711683,20.0,13.0,-10.0,1.684959314375711,True,0.08026178019435577,0.06639574300711601,0.786079928966235,0.11187412561473609,0.030823331499216455
14.0,-10.0,19.99817342716053,5,0,1.329905477320285,0.2448763288878213,-0.0771620500189931,0.008223148169328,-0.8322039566071558,0.0251587855870875,20.0,14.0,-10.0,1.768648578606495,True,0.08026178019435577,0.06639574300711601,0.786079928966235,0.11743073649505785,0.047183812198407685
0.002,-10.0,19.99632979727155,10,-20,0.3610725520244605,0.1114877315995469,-0.1841292445413118,0.0423293340534777,-0.4062840592308681,0.0581339442487669,20.0,0.0,-10.0,0.1303733878254567,True,0.09550699391199774,0.05858114019041134,0.8392932110552601,0.007637421709301947,0.008343315978247218
0.005,-10.0,20.00808502672597,10,-20,0.3615107761436109,0.1115184313459664,-0.1842075516089053,0.0419103763578877,-0.4054716775594415,0.0582190025278541,20.0,0.0,-10.0,0.13069004126795594,True,0.09550699391199774,0.05858114019041134,0.8392932110552601,0.0076559716290087705,0.008355465804959886
2.491,-10.0,19.99076560082749,10,-20,0.6286223487893239,0.117816836772466,-0.1781400015147978,0.0409478961770251,-0.4826310939745397,0.0583401469393739,20.0,2.5,-10.0,0.39516605739740635,True,0.09550699391199774,0.05858114019041134,0.8392932110552601,0.023149278206889598,0.0
5.0,-10.0,19.985884016659416,10,-20,0.8866850556885353,0.1312950049566105,-0.1699620628273545,0.0397715391173233,-0.5572329786300818,0.0575365364566603,20.0,5.0,-10.0,0.7862103879813809,True,0.09550699391199774,0.05858114019041134,0.8392932110552601,0.04605710095749497,0.0
7.0,-10.0,19.97917474400341,10,-20,1.077196525806781,0.1459156567115628,-0.1671197201604619,0.0398215695937681,-0.6487720292004986,0.0585515312983941,20.0,7.0,-10.0,1.160352355210199,True,0.09550699391199774,0.05858114019041134,0.8392932110552601,0.06797476399084265,0.0
8.0,-10.0,19.99397694765883,10,-20,1.1630559737478083,0.1557578251431155,-0.1661162565934623,0.0403641526355469,-0.6983852990860914,0.059425611422927,20.0,8.0,-10.0,1.3526991980704626,True,0.09550699391199774,0.05858114019041134,0.8392932110552601,0.07924266135762277,0.0
10.0,-10.0,19.992247814636404,10,-20,1.2437284381306146,0.1869950026178931,-0.1445241860576925,0.0329578232572401,-0.7883609613452092,0.0542213451131311,20.0,10.0,-10.0,1.5468604278148181,True,0.09550699391199774,0.05858114019041134,0.8392932110552601,0.09061684757681952,0.0008711611290758287
12.0,-10.0,19.99169932071287,10,-20,1.3011252054137727,0.2247770897892558,-0.1305126462222784,0.0253411267590841,-0.8658216498394888,0.0505091463763271,20.0,12.0,-10.0,1.6929268001630324,True,0.09550699391199774,0.05858114019041134,0.8392932110552601,0.09917358221245509,0.030096513664802982
0.003,-10.0,19.999385314314924,10,-10,0.3629879159477071,0.1013055098011465,-0.1593640006221317,0.0375711221452527,-0.4335470848550837,0.0470252886357957,20.0,0.0,-10.0,0.13176022712405966,True,0.08553607759048674,0.058079042053264245,0.8255766229502342,0.007652507772085909,0.008116924438573845
0.005,-10.0,20.015445403935395,10,-10,0.3634833986834458,0.1013280605060514,-0.1594675452762758,0.0376531310560665,-0.4329514068331117,0.0469993101458585,20.0,0.0,-10.0,0.13212018111846882,True,0.08553607759048674,0.058079042053264245,0.8255766229502342,0.007673413555264439,0.008118569360300223
2.492,-10.0,19.983543875049456,10,-10,0.6319659576910756,0.1083157060862852,-0.1555777967723826,0.0369340326026189,-0.5121589240837511,0.0478768464975762,20.0,2.5,-10.0,0.3993809716803983,True,0.08553607759048674,0.058079042053264245,0.8255766229502342,0.02319566424949939,0.0
5.0,-10.0,19.989462868538517,10,-10,0.8839900711491817,0.1207403338124529,-0.1422339279880992,0.0347596262839115,-0.5728604739947285,0.0443119937145197,20.0,5.0,-10.0,0.7814384458903354,True,0.08553607759048674,0.058079042053264245,0.8255766229502342,0.04538519636090225,0.0
7.0,-10.0,19.99007587504267,10,-10,1.074635806732588,0.1356010816496724,-0.1415175819317789,0.03490390117356,-0.6636939757272924,0.0463138769000582,20.0,7.0,-10.0,1.1548421171118004,True,0.08553607759048674,0.058079042053264245,0.8255766229502342,0.06707212388461696,0.0
8.0,-10.0,19.994480100864628,10,-10,1.1608099769926945,0.1452858548327762,-0.1387089171454096,0.0346165131663374,-0.708909820546164,0.0463361381811458,20.0,8.0,-10.0,1.34747980268578,True,0.08553607759048674,0.058079042053264245,0.8255766229502342,0.07826033612611162,0.0
10.0,-10.0,19.99085151603057,10,-10,1.2635897963683247,0.1746851092068141,-0.1236386882379219,0.0299164489369103,-0.8061208398017373,0.0433317042252155,20.0,10.0,-10.0,1.5966591734861442,True,0.08553607759048674,0.058079042053264245,0.8255766229502342,0.0927324352816319,0.0
12.0,-10.0,19.996570778845285,10,-10,1.2969240761832397,0.2166882911898544,-0.1078992317104511,0.0214793848627249,-0.8773081487966774,0.0394765821848352,20.0,12.0,-10.0,1.6820120593837498,True,0.08553607759048674,0.058079042053264245,0.8255766229502342,0.0976896491310464,0.03346256446832123
-5.002,-10.0,19.999715205389485,10,0,-0.1876164833226293,0.1004329163303375,-0.1455779637625955,0.0345832272947759,-0.2368996297553297,0.0340747332520356,20.0,-5.0,-10.0,0.035199944814350445,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.00234934354352886,0.019109977814238458
-2.5,-10.0,20.00565894765713,10,0,0.0884465262312211,0.0940116167212634,-0.1357321483215607,0.0327422465818244,-0.3371720095632985,0.0335473560688766,20.0,-2.5,-10.0,0.00782278800237008,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.0005221149232674534,0.014515906825425764
0.002,-10.0,20.00315699978384,10,0,0.3650715441437665,0.0953558535030934,-0.132341523249612,0.0318558003518701,-0.430241423760325,0.0345288684983045,20.0,0.0,-10.0,0.13327723234351407,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.008895298187455655,0.007486960343067565
0.001,-10.0,19.99914624699345,10,0,0.3561201363407905,0.0961539866259528,-0.1285881600306562,0.0313601617455669,-0.4309417477671344,0.0337057434144759,20.0,0.0,-10.0,0.1268215515073832,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.008464427850259448,0.008715963803123167
0.005,-10.0,20.014912646805097,10,0,0.3662439206456514,0.0953768392000756,-0.1319021009709326,0.0315882612256161,-0.4276357404370045,0.0343591505552756,20.0,0.0,-10.0,0.13413460940989821,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.00895252194976275,0.007450722277742664
0.005,-10.0,20.01770692921411,10,0,0.3589301208102879,0.0961044026123813,-0.1285192312459978,0.0312861506386421,-0.4289604513186621,0.0336632730732424,20.0,0.0,-10.0,0.12883083162488787,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.008598532869346752,0.008532274770464367
-0.006,-10.0,19.99691869949179,10,0,0.3643488545133898,0.0950261938641234,-0.1323881530955155,0.0324422418333754,-0.4327652652597358,0.0344237502489348,20.0,-0.0,-10.0,0.13275008778521927,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.00886011507364488,0.007192483817908341
2.5,-10.0,19.989165831797614,10,0,0.6374075400235374,0.1022399217167444,-0.1282871934137961,0.0317000551772295,-0.5165217163447785,0.0350714406725248,20.0,2.5,-10.0,0.40628837207885743,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.027116831256086982,0.0
2.492,-10.0,19.985083373150275,10,0,0.6274405432515958,0.1030212430493896,-0.124758983114748,0.0309006816104927,-0.5124202033887473,0.0342073084945784,20.0,2.5,-10.0,0.3936816353158577,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.026275422106858806,0.0
5.0,-10.0,19.98675938863315,10,0,0.8868831108196091,0.1143996175602441,-0.1167341035384658,0.0295690772749544,-0.569772954460396,0.0320499453473593,20.0,5.0,-10.0,0.7865616522570671,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.05249734194367751,0.0
5.0,-10.0,19.9876569543035,10,0,0.8776043669828437,0.1156335782387717,-0.1129690438095656,0.0293736651579418,-0.5665193486180766,0.030835923010963,20.0,5.0,-10.0,0.7701894249473579,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.051404613340660744,0.0
6.0,-10.0,19.99142241019524,10,0,0.9840741085914548,0.1220340192072465,-0.1189727310395207,0.0306613785382381,-0.6123233227303161,0.0334965480367108,20.0,6.0,-10.0,0.9684018512000664,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.06463386941819145,0.0
7.0,-10.0,19.99225699445188,10,0,1.0774097572287868,0.1287438070344413,-0.115962547382143,0.0304085383567059,-0.6620674827302065,0.0333791291583718,20.0,7.0,-10.0,1.1608117849717934,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.07747585079064902,0.0
7.0,-10.0,19.98904414181119,10,0,1.0691842973195456,0.1298606220706393,-0.1114771800563426,0.0293528389484998,-0.6595949499152716,0.0322094593559854,20.0,7.0,-10.0,1.1431550616346904,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.0762973913018436,0.0
8.0,-10.0,19.995536803449227,10,0,1.1625244040988163,0.1382858198054693,-0.1131140592778986,0.0302248459437818,-0.7102667920975266,0.0333744906419629,20.0,8.0,-10.0,1.351462990125308,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.09020044965737228,0.0
8.0,-10.0,19.995984679334438,10,0,1.155513050158475,0.1392130444984989,-0.1089469681068887,0.0291241625399896,-0.7060973535631273,0.0324021324752675,20.0,8.0,-10.0,1.3352104090865422,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.08911570658375426,0.0
9.0,-10.0,19.9961172809414,10,0,1.235281326070894,0.1501029283496227,-0.1074921340768243,0.0286085646726832,-0.7693344217285605,0.0330264597695818,20.0,9.0,-10.0,1.5259199545394662,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.10184419924651807,0.0
10.0,-10.0,19.99498925975104,10,0,1.215577780158948,0.1773199243004471,-0.0953131776645725,0.0229633058952579,-0.8008168729907607,0.0304294729713243,20.0,10.0,-10.0,1.4776293396161557,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.09862114747807138,0.0
10.0,-10.0,19.99303553937588,10,0,1.2117995598103954,0.1777020727000988,-0.0919563033509787,0.0225754563145159,-0.7979717712677871,0.0293487444639974,20.0,10.0,-10.0,1.4684581731566682,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.09800903797557461,0.0007194397519540013
11.0,-10.0,19.992036455648336,10,0,1.2571644910105906,0.1936010125856513,-0.089680652522333,0.0196998027999195,-0.8425673747651504,0.0293438972074118,20.0,11.0,-10.0,1.5804625574579172,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.10548452631775486,0.00914289129532625
12.0,-10.0,19.994383665887487,10,0,1.307272740637098,0.2104533110421839,-0.0844469201402931,0.0168689896815998,-0.8771056786294055,0.0280012442144328,20.0,12.0,-10.0,1.7089620184128296,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.11406094257447259,0.017418773495141135
12.0,-10.0,19.991882120916834,10,0,1.296478044940622,0.212655256725491,-0.0823007553156519,0.0167530006358483,-0.8745905298629457,0.0271668972133248,20.0,12.0,-10.0,1.6808553210130572,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.11218502235884902,0.021496639394071773
13.0,-10.0,19.9942857681769,10,0,1.3336709970245366,0.2301098212673878,-0.0795132017094922,0.0126956394403024,-0.9108144167005746,0.0264667920344076,20.0,13.0,-10.0,1.7786783283044216,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.11871400562290373,0.03242222067191387
14.0,-10.0,19.996150076120923,10,0,1.3674951627189913,0.2529191254051038,-0.0756544503026624,0.0075881566761757,-0.9489076330980776,0.0251252184790706,20.0,14.0,-10.0,1.8700430200598406,True,0.07897359497257019,0.06674281894246241,0.8120811624955667,0.12481194270246954,0.0491335877300641
0.001,-10.0,20.00856201568285,10,10,0.3533069407593521,0.0919344096725686,-0.0804573211766038,0.0220133196159359,-0.40615683445841,0.0134444545334299,20.0,0.0,-10.0,0.12482579438873233,True,0.07560963564717897,0.060463507697582665,0.829791840665088,0.007547405379879988,0.008777368645509646
0.005,-10.0,20.01958830180159,10,10,0.3539091017650504,0.091760006820801,-0.0804632585663124,0.0217418531367085,-0.40493375319265,0.0134868048034762,20.0,0.0,-10.0,0.1252516523121448,True,0.07560963564717897,0.060463507697582665,0.829791840665088,0.007573154243710314,0.008577216929911716
2.491,-10.0,19.992531401558537,10,10,0.6237580908507184,0.0990082262737309,-0.0790856800059546,0.021729342746447,-0.4948631440280421,0.0144155831976158,20.0,2.5,-10.0,0.3890741559017331,True,0.07560963564717897,0.060463507697582665,0.829791840665088,0.02352478822029492,0.0
5.0,-10.0,19.982768904019466,10,10,0.878588139709702,0.1116325249623279,-0.0714192876199203,0.0202495925604893,-0.5555987704573286,0.0127434049378834,20.0,5.0,-10.0,0.7719171192385548,True,0.07560963564717897,0.060463507697582665,0.829791840665088,0.04667281668097619,0.0
7.0,-10.0,19.98555198271921,10,10,1.0694057240069892,0.1258643411149849,-0.0702361667140835,0.0208616826751871,-0.6436451392244146,0.013671286118379,20.0,7.0,-10.0,1.1436286025389126,True,0.07560963564717897,0.060463507697582665,0.829791840665088,0.06914779681278725,0.0
8.0,-10.0,19.99511323057272,10,10,1.1540021229882282,0.1355537978721147,-0.0693280942117115,0.0212792393737594,-0.6906067345624992,0.0143576872411802,20.0,8.0,-10.0,1.331720899861338,True,0.07560963564717897,0.060463507697582665,0.829791840665088,0.08052051687979772,0.0
10.0,-10.0,19.991946224464957,10,10,1.2393932982882994,0.169648439796175,-0.0576494027213721,0.0161546866506033,-0.7891906189433487,0.0132481592803579,20.0,10.0,-10.0,1.5360957478419495,True,0.07560963564717897,0.060463507697582665,0.829791840665088,0.09287773707386571,0.0011610670751303204
12.0,-10.0,19.98903396130759,10,10,1.2963776188543534,0.2089542184829121,-0.0483619083857994,0.0092388415005976,-0.8652460250922169,0.0116535584053578,20.0,12.0,-10.0,1.6805949306664834,True,0.07560963564717897,0.060463507697582665,0.829791840665088,0.10161466452687132,0.03172991830886182
0.003,-10.0,19.9978107264402,10,20,0.3484713539347499,0.0939957106866633,-0.0633966796873767,0.0186403893108074,-0.379990908721395,0.0065480028796761,20.0,0.0,-10.0,0.12143228451311772,True,0.07805257366156033,0.06006200771901499,0.827494512304103,0.0072934668097645,0.008649670215338471
0.005,-10.0,20.014242715082997,10,20,0.349606368208027,0.0939284149597427,-0.0631988099889748,0.0183005745700659,-0.3792488772756233,0.0065522325133849,20.0,0.0,-10.0,0.12222461269160655,True,0.07805257366156033,0.06006200771901499,0.827494512304103,0.0073410556309368895,0.00853478566724548
2.492,-10.0,19.988970235297973,10,20,0.6197846512145531,0.1008888543659923,-0.0625267268768019,0.0185310670963881,-0.4698988157211073,0.0074895778425459,20.0,2.5,-10.0,0.3841330138811452,True,0.07805257366156033,0.06006200771901499,0.827494512304103,0.023071800044857833,0.0
5.0,-10.0,19.98511866891354,10,20,0.875127466102655,0.113651341926013,-0.0601420230511524,0.0186876353329895,-0.5423874764421864,0.0076537005219931,20.0,5.0,-10.0,0.7658480819272536,True,0.07805257366156033,0.06006200771901499,0.827494512304103,0.04599837340830753,0.0
7.0,-10.0,19.98698385383914,10,20,1.063280306675554,0.127131152111526,-0.0529732714912857,0.0170727277643977,-0.6208089314616807,0.0062035127797875,20.0,7.0,-10.0,1.1305650105640603,True,0.07805257366156033,0.06006200771901499,0.827494512304103,0.06790400439134685,0.0
8.0,-10.0,19.995604296027345,10,20,1.1491073274146362,0.1360228369048709,-0.0483036170345724,0.0166565290721034,-0.6635205539470415,0.005091579764873,20.0,8.0,-10.0,1.3204476499180078,True,0.07805257366156033,0.06006200771901499,0.827494512304103,0.07930873694193058,0.0
10.0,-10.0,19.989659649276486,10,20,1.2249414749109513,0.1713157698067084,-0.0332893222629625,0.011028610224554,-0.7673776398652479,0.0023048460975541,20.0,10.0,-10.0,1.5004816169570168,True,0.07805257366156033,0.06006200771901499,0.827494512304103,0.09012193845991243,0.0031412576852356405
12.0,-10.0,19.98979140723906,10,20,1.2899637260125796,0.2084694503259036,-0.0246618620385665,0.0046774309441997,-0.8461945218107849,0.0007739990170527,20.0,12.0,-10.0,1.6640064144282576,True,0.07805257366156033,0.06006200771901499,0.827494512304103,0.09994356610788045,0.03047331055646281
-5.002,-10.0,20.000604530513584,15,0,-0.1625639465301716,0.1018270972140029,-0.1411037478439902,0.0327485735879506,-0.3197350144985418,0.0332384443648918,20.0,-5.0,-10.0,0.026427036711464486,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.0018069299639782957,0.018093433039425028
-5.002,-10.0,19.998822371069437,15,0,-0.1599827655248284,0.1026970189458137,-0.1434203164134305,0.032608276113392,-0.3311500803590587,0.0337710026922124,20.0,-5.0,-10.0,0.02559448526497222,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.0017500048470366855,0.01902027988817744
-2.5,-10.0,20.006990771148665,15,0,0.1201184112085556,0.0965459638213278,-0.1305396316090197,0.0309707931419179,-0.4462311285199551,0.0323983002549104,20.0,-2.5,-10.0,0.014428432711267656,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.0009865338926904365,0.013632695718037779
-2.5,-10.0,20.00089152272826,15,0,0.1224635449592894,0.096982040914129,-0.1322046708121091,0.0309366286375043,-0.458846421500533,0.032633206602829,20.0,-2.5,-10.0,0.014997319843995898,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.0010254311484619253,0.014029875555067494
0.002,-10.0,19.99913551542404,15,0,0.3967794548652311,0.0990208986523762,-0.1270117256451752,0.0306330670915158,-0.5364033147279804,0.0330743297724316,20.0,0.0,-10.0,0.15743393580314996,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.010764434130684746,0.006329730311091878
-0.006,-10.0,19.99284445682864,15,0,0.3999173222768464,0.0991180088862495,-0.1300974421611047,0.0314841360817635,-0.5593702449718239,0.0340059922065306,20.0,-0.0,-10.0,0.15993386465708304,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.01093536499982854,0.006255909675821377
0.001,-10.0,20.05375414786466,15,0,0.4015953138038853,0.099604508069551,-0.1289659473169941,0.0306294267290019,-0.5541839590345249,0.0336978495755191,20.0,0.0,-10.0,0.16127879606924111,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.011027323734917058,0.00665045012403436
0.005,-10.0,20.018223883876452,15,0,0.3986189295023309,0.0990542232030291,-0.1265140284820023,0.030064393934803,-0.5372431774741091,0.0330319525120668,20.0,0.0,-10.0,0.15889705095758425,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.010864473595652497,0.006263015396777026
-0.006,-10.0,19.992233832597968,15,0,0.3964908451351346,0.0984755107926764,-0.1266239918061524,0.031087135804213,-0.5408952473012,0.0330251551357101,20.0,-0.0,-10.0,0.1572049902759733,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.010748780142018098,0.00579999644005872
0.005,-10.0,20.0165142761113,15,0,0.404696695260355,0.0996491959148634,-0.1350549359782281,0.032260193963092,-0.5553592999261268,0.0356078395912956,20.0,0.0,-10.0,0.16377941515465266,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.011198301798150533,0.00652415990611329
2.5,-10.0,19.988404466338643,15,0,0.6746366287922024,0.1076969417995724,-0.1290905912348089,0.0316440967080284,-0.6426917899629041,0.0357222841310827,20.0,2.5,-10.0,0.45513458090810793,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.031119505408973645,0.0
2.5,-10.0,19.984945181464315,15,0,0.6698973655320645,0.1067200024929825,-0.1220974715797754,0.0296562331813308,-0.6271363810488151,0.0336142590402601,20.0,2.5,-10.0,0.4487624803468004,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.03068381753509581,0.0
5.0,-10.0,19.98626205706062,15,0,0.9232789824472492,0.1214273389127222,-0.1203975094997559,0.0305653232032925,-0.6988067009337965,0.0339240898676241,20.0,5.0,-10.0,0.8524440794288278,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.058285261664151426,0.0
5.0,-10.0,19.988300766523444,15,0,0.9205896124953876,0.1206681702294566,-0.1111433653745121,0.0286787631426696,-0.6851834219279687,0.0306485851858628,20.0,5.0,-10.0,0.847485234634408,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.057946204154844375,0.0
6.0,-10.0,19.99293750099105,15,0,1.0220681566851588,0.1296534384750488,-0.122088876869721,0.0316230916676237,-0.7436321488643362,0.0352361948723245,20.0,6.0,-10.0,1.0446233169097983,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.07142538124888798,0.0
6.0,-10.0,19.99050242658904,15,0,1.019132327002232,0.1288033028038515,-0.113541312202389,0.0292181059832408,-0.7344223239455899,0.0325301573982889,20.0,6.0,-10.0,1.0386306999409844,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.07101564029753503,0.0
7.0,-10.0,19.99394842903595,15,0,1.1142939197138506,0.1366691062357919,-0.1182642945245564,0.0314563960356864,-0.787773583107623,0.0349161069023091,20.0,7.0,-10.0,1.2416509395112574,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.08489700574076824,0.0
7.0,-10.0,19.994430428074395,15,0,1.1114651358409686,0.1357723948018889,-0.1094104325704018,0.0283897026462112,-0.7770860914642994,0.0322346279106078,20.0,7.0,-10.0,1.235354748189983,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.08446650810754644,0.0
8.0,-10.0,19.99554172904962,15,0,1.199264960919154,0.1467349935373853,-0.1157988943236038,0.031434541665319,-0.8368822687894979,0.0350105176798171,20.0,8.0,-10.0,1.4382364464884199,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.0983384008891997,0.0
8.0,-10.0,19.99567610549065,15,0,1.1947989285405611,0.145677997861193,-0.106955227642794,0.0283458232503886,-0.8257314691871878,0.032495188500225,20.0,8.0,-10.0,1.427544479641673,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.09760734521011677,0.0
9.0,-10.0,19.991873802545577,15,0,1.2503000713298635,0.1595169155195641,-0.1006981905689998,0.02679479892032,-0.8719441689101178,0.03168824329543,20.0,9.0,-10.0,1.5632502683674618,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.10688613263570654,0.0
9.0,-10.0,19.993126881121185,15,0,1.2684371685816476,0.1585029145335289,-0.1095501277554632,0.0293683382616089,-0.8861714259908134,0.0343782127808144,20.0,9.0,-10.0,1.608932850639427,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.11000964692300111,0.0
10.0,-10.0,19.999698781745764,15,0,1.270946658952781,0.1819735980743955,-0.0954340182346413,0.0233967789171039,-0.9139772725313896,0.0308933619328629,20.0,10.0,-10.0,1.6153054099032365,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.11044536616033844,0.0
10.0,-10.0,19.992448077168184,15,0,1.2411747493382397,0.1850853909171574,-0.0888958148343703,0.0211965864475415,-0.8985360887592548,0.0290119717329682,20.0,10.0,-10.0,1.5405147583948422,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.10533160820436793,0.0
11.0,-10.0,19.995800692182183,15,0,1.291971052684124,0.2008562298418907,-0.0846696488191194,0.0186263350637815,-0.9399884568936168,0.028189466210031,20.0,11.0,-10.0,1.6691892009737233,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.11412963230493309,0.004799863326358025
11.0,-10.0,19.99477707331296,15,0,1.2908717501016582,0.2026560275397562,-0.086592771233684,0.0188512412737619,-0.9535832722828894,0.0288200848339095,20.0,11.0,-10.0,1.666349875210518,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.11393549541190771,0.006793797917248906
12.0,-10.0,19.99720326241285,15,0,1.3299796589763229,0.2188828761310511,-0.078752977615592,0.0152849244427176,-0.9759277830319186,0.026842368966847,20.0,12.0,-10.0,1.768845893290776,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.1209435882328987,0.01601255368755282
12.0,-10.0,19.99304297743061,15,0,1.3429939290132793,0.2188244524249267,-0.0803371352985795,0.015735369200552,-0.9864376104350264,0.0273859849751618,20.0,12.0,-10.0,1.803632693366525,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.12332211111058952,0.013575607103737591
13.0,-10.0,19.995670368689225,15,0,1.3641304433932528,0.2390390006108681,-0.0752079248812681,0.0118352335773218,-1.0099517427423552,0.0257546281318243,20.0,13.0,-10.0,1.8608518665922726,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.12723443165354376,0.029877834746724785
13.0,-10.0,19.997262160708736,15,0,1.3653095204745276,0.2403329635472744,-0.0778035931943657,0.0120567682685002,-1.0226086498707467,0.0265711749002339,20.0,13.0,-10.0,1.8640700866983844,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.1274544751795698,0.03095175415710502
14.0,-10.0,19.995220877726503,15,0,1.3877376607299394,0.2614305961633834,-0.0727238456676341,0.0070013472501466,-1.049121590005451,0.0248457693541345,20.0,14.0,-10.0,1.9258158150082045,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.1316762957283064,0.0478275662244774
14.0,-10.0,20.000005091381112,15,0,1.3965290157801016,0.2633677338452705,-0.0745087159769955,0.0072189150764492,-1.0618553228525502,0.0255224443582545,20.0,14.0,-10.0,1.9502932919157392,True,0.08192673421059958,0.06837429348234188,0.8196323555736951,0.13334992591808942,0.0480910737165815
