AoA [deg],AoS [deg],AoA_round,AoS_round,CD,CYaw,CL,CMroll,CMpitch,CMyaw
0.0,6.0,0.0,6,0.0037999999999999996,0.030950000000000002,0.01635,-0.0135,0.009850000000000001,-0.0137
0.5,6.0,0.5,6,0.003908333333333335,0.031100000000000003,0.015520875,-0.0136,0.0095125,-0.0137375
1.0,6.0,1.0,6,0.004000000000000002,0.03125,0.014550000000000004,-0.0137,0.00925,-0.0138
1.5,6.0,1.5,6,0.004066666666666668,0.031080357142857146,0.01386701388888889,-0.013616666666666666,0.009112499999999999,-0.0138625
2.0,6.0,2.0,6,0.004100000000000001,0.030750000000000003,0.013149999999999998,-0.0135,0.009049999999999999,-0.0139
2.5,6.0,2.5,6,0.00405,0.030219642857142858,0.012104715762273902,-0.013433333333333334,0.009312500000000001,-0.01385
3.0,6.0,3.0,6,0.004000000000000002,0.02985,0.010950000000000001,-0.0134,0.00975,-0.0138
3.5,6.0,3.5,6,0.004000000000000002,0.030400000000000003,0.009926707848837212,-0.01355,0.010080555555555554,-0.0139
4.0,6.0,4.0,6,0.004000000000000002,0.030950000000000002,0.00885,-0.0137,0.010450000000000001,-0.014
4.5,6.0,4.5,6,0.003937500000000002,0.03062857142857143,0.007435175304878052,-0.013671428571428572,0.010983194444444445,-0.013966666666666667
5.0,6.0,5.0,6,0.0037999999999999996,0.02995,0.006149999999999999,-0.0136,0.011550000000000001,-0.0139
5.5,6.0,5.5,6,0.0035624999999999997,0.02856772486772487,0.005219512195121952,-0.013353571428571428,0.011976634615384615,-0.0138
6.0,6.0,6.0,6,0.0031999999999999997,0.027450000000000002,0.004750000000000001,-0.013,0.01245,-0.0137
6.5,6.0,6.5,6,0.002671428571428573,0.027346560846560848,0.005392857142857144,-0.012675,0.013217385654885654,-0.013649999999999999
7.0,6.0,7.0,6,0.002,0.027250000000000003,0.006250000000000002,-0.0124,0.01415,-0.013600000000000001
7.5,6.0,7.5,6,0.001028571428571429,0.026750621118012425,0.006657142857142858,-0.012199999999999999,0.01537972972972973,-0.0135
8.0,6.0,8.0,6,0.0003999999999999993,0.026050000000000004,0.006850000000000002,-0.0121,0.016149999999999998,-0.0134
8.5,6.0,8.5,6,0.0016091836734693863,0.025356521739130437,-0.0007871987951807193,-0.0121,0.01590294117647059,-0.013333333333333332
9.0,6.0,9.0,6,0.0034000000000000002,0.02495,-0.008849999999999998,-0.0121,0.01535,-0.0133
9.5,6.0,9.5,6,0.004640816326530612,0.0253775,-0.009512801204819276,-0.011821428571428571,0.013897058823529412,-0.0135625
10.0,6.0,10.0,6,0.005300000000000001,0.02585,-0.00975,-0.0115,0.012750000000000001,-0.0139
10.5,6.0,10.5,6,0.004849999999999998,0.0259225,-0.0038480410447761185,-0.011449404761904761,0.014,-0.0140125
11.0,6.0,11.0,6,0.004399999999999999,0.02595,0.005350000000000001,-0.0114,0.01525,-0.0141
11.5,6.0,11.5,6,0.004542857142857145,0.0259,0.011337193937338102,-0.011191666666666667,0.015087671232876713,-0.014195
12.0,6.0,12.0,6,0.0049,0.02585,0.01705,-0.0109,0.01465,-0.0143
12.5,6.0,12.5,6,0.006507142857142859,0.02595,0.024053271349862255,-0.01065,0.011162328767123288,-0.01448
13.0,6.0,13.0,6,0.007899999999999999,0.026050000000000004,0.029550000000000003,-0.0104,0.00795,-0.0146
13.5,6.0,13.5,6,0.007774999999999999,0.025968750000000002,0.03230757575757576,-0.01015,0.00978125,-0.0145875
14.0,6.0,14.0,6,0.006900000000000002,0.025750000000000002,0.033549999999999996,-0.009899999999999999,0.01515,-0.0145
-5.0,7.0,-5.0,7,0.00040000000000000105,0.05085,0.02045,-0.0185,0.02595,-0.0183
-4.5,7.0,-4.5,7,0.00081,0.052125,0.01848185975609756,-0.01847,0.024833277027027027,-0.0182
-4.0,7.0,-4.0,7,0.0011000000000000003,0.05255,0.017249999999999998,-0.0184,0.023850000000000003,-0.0181
-3.5,7.0,-3.5,7,0.0012596428571428585,0.05193974358974359,0.016748140243902438,-0.01822285714285714,0.02305,-0.018005
-3.0,7.0,-3.0,7,0.0014000000000000002,0.05085,0.01635,-0.018,0.02225,-0.0179
-2.5,7.0,-2.5,7,0.0016000000000000007,0.04973322938322938,0.015783194444444443,-0.017825892857142856,0.021182972972972974,-0.01773875
-2.0,7.0,-2.0,7,0.0017999999999999995,0.04865,0.015250000000000003,-0.0177,0.02015,-0.0176
-1.5,7.0,-1.5,7,0.001962857142857143,0.04781765202702703,0.014880555555555553,-0.017647916666666666,0.019345,-0.01753125
-1.0,7.0,-1.0,7,0.0020999999999999994,0.04715,0.014549999999999997,-0.017599999999999998,0.018750000000000003,-0.0175
-0.5,7.0,-0.5,7,0.0022050000000000004,0.046559375,0.014238499999999998,-0.017483333333333333,0.01842,-0.0175
0.0,7.0,0.0,7,0.0023,0.04625,0.013849999999999998,-0.0174,0.01815,-0.0175
0.5,7.0,0.5,7,0.0024083333333333335,0.0464,0.013020874999999998,-0.017499999999999998,0.017812500000000002,-0.0175375
1.0,7.0,1.0,7,0.0025000000000000005,0.04655,0.012050000000000002,-0.017599999999999998,0.01755,-0.0176
1.5,7.0,1.5,7,0.0025666666666666667,0.04638035714285714,0.011367013888888892,-0.017516666666666666,0.017412499999999997,-0.0176625
2.0,7.0,2.0,7,0.0026,0.04605,0.01065,-0.0174,0.017349999999999997,-0.0177
2.5,7.0,2.5,7,0.00255,0.045519642857142856,0.009604715762273904,-0.017333333333333333,0.017612500000000003,-0.01765
3.0,7.0,3.0,7,0.0025000000000000005,0.04515,0.008450000000000003,-0.0173,0.01805,-0.0176
3.5,7.0,3.5,7,0.0025000000000000005,0.0457,0.00742670784883721,-0.01745,0.018380555555555553,-0.0177
4.0,7.0,4.0,7,0.0025000000000000005,0.04625,0.006349999999999998,-0.017599999999999998,0.018750000000000003,-0.0178
4.5,7.0,4.5,7,0.0024375000000000004,0.04592857142857143,0.00493517530487805,-0.01757142857142857,0.019283194444444443,-0.017766666666666667
5.0,7.0,5.0,7,0.0023,0.04525,0.0036500000000000005,-0.017499999999999998,0.01985,-0.0177
5.5,7.0,5.5,7,0.0020625,0.04386772486772487,0.00271951219512195,-0.017253571428571427,0.020276634615384613,-0.0176
6.0,7.0,6.0,7,0.0017000000000000001,0.042749999999999996,0.0022499999999999985,-0.0169,0.020749999999999998,-0.0175
6.5,7.0,6.5,7,0.0011714285714285715,0.04264656084656085,0.002892857142857145,-0.016575,0.021517385654885653,-0.01745
7.0,7.0,7.0,7,0.0005000000000000004,0.04255,0.00375,-0.0163,0.022449999999999998,-0.0174
7.5,7.0,7.5,7,-0.0004714285714285723,0.04205062111801242,0.004157142857142856,-0.0161,0.02367972972972973,-0.0173
8.0,7.0,8.0,7,-0.0011000000000000003,0.04135,0.00435,-0.016,0.02445,-0.0172
8.5,7.0,8.5,7,0.0001091836734693867,0.04065652173913043,-0.0032871987951807215,-0.016,0.024202941176470587,-0.017133333333333334
9.0,7.0,9.0,7,0.0019000000000000006,0.04025,-0.011349999999999999,-0.016,0.023649999999999997,-0.0171
9.5,7.0,9.5,7,0.0031408163265306127,0.0406775,-0.012012801204819276,-0.01572142857142857,0.02219705882352941,-0.0173625
10.0,7.0,10.0,7,0.0037999999999999996,0.04115,-0.01225,-0.0154,0.02105,-0.0177
10.5,7.0,10.5,7,0.003349999999999999,0.041222499999999995,-0.006348041044776119,-0.015349404761904762,0.0223,-0.0178125
11.0,7.0,11.0,7,0.0029,0.04125,0.002850000000000002,-0.015299999999999998,0.02355,-0.0179
11.5,7.0,11.5,7,0.003042857142857144,0.0412,0.0088371939373381,-0.015091666666666666,0.02338767123287671,-0.017995
12.0,7.0,12.0,7,0.0034000000000000002,0.04115,0.014549999999999997,-0.014799999999999999,0.022949999999999998,-0.0181
12.5,7.0,12.5,7,0.005007142857142858,0.04125,0.021553271349862253,-0.014549999999999999,0.01946232876712329,-0.01828
13.0,7.0,13.0,7,0.0063999999999999994,0.04135,0.02705,-0.014299999999999998,0.01625,-0.0184
13.5,7.0,13.5,7,0.006274999999999999,0.04126875,0.02980757575757575,-0.01405,0.01808125,-0.0183875
14.0,7.0,14.0,7,0.0054,0.04105,0.031049999999999998,-0.0138,0.02345,-0.0183
-5.0,8.0,-5.0,8,0.000700000000000001,0.06365,0.020050000000000002,-0.021,0.02955,-0.0212
-4.5,8.0,-4.5,8,0.0011099999999999999,0.064925,0.018081859756097562,-0.020970000000000003,0.028433277027027026,-0.0211
-4.0,8.0,-4.0,8,0.0014000000000000002,0.06534999999999999,0.01685,-0.020900000000000002,0.027450000000000002,-0.021
-3.5,8.0,-3.5,8,0.0015596428571428584,0.06473974358974359,0.01634814024390244,-0.020722857142857144,0.02665,-0.020905
-3.0,8.0,-3.0,8,0.0017000000000000001,0.06365,0.015950000000000002,-0.0205,0.025849999999999998,-0.0208
-2.5,8.0,-2.5,8,0.0019000000000000006,0.06253322938322937,0.015383194444444446,-0.02032589285714286,0.024782972972972973,-0.02063875
-2.0,8.0,-2.0,8,0.0020999999999999994,0.06145,0.014849999999999999,-0.020200000000000003,0.02375,-0.0205
-1.5,8.0,-1.5,8,0.002262857142857143,0.06061765202702703,0.014480555555555556,-0.020147916666666668,0.022945,-0.02043125
-1.0,8.0,-1.0,8,0.0023999999999999994,0.059949999999999996,0.01415,-0.0201,0.022350000000000002,-0.020399999999999998
-0.5,8.0,-0.5,8,0.0025050000000000003,0.059359375,0.0138385,-0.019983333333333336,0.022019999999999998,-0.020399999999999998
0.0,8.0,0.0,8,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.020399999999999998
0.5,8.0,0.5,8,0.0027083333333333334,0.059199999999999996,0.012620875,-0.02,0.0214125,-0.0204375
1.0,8.0,1.0,8,0.0028000000000000004,0.05935,0.01165,-0.0201,0.02115,-0.0205
1.5,8.0,1.5,8,0.0028666666666666667,0.05918035714285714,0.01096701388888889,-0.02001666666666667,0.021012499999999996,-0.0205625
2.0,8.0,2.0,8,0.0029,0.05885,0.010249999999999999,-0.0199,0.020949999999999996,-0.0206
2.5,8.0,2.5,8,0.00285,0.058319642857142855,0.009204715762273902,-0.019833333333333335,0.021212500000000002,-0.02055
3.0,8.0,3.0,8,0.0028000000000000004,0.05795,0.008050000000000002,-0.0198,0.02165,-0.0205
3.5,8.0,3.5,8,0.0028000000000000004,0.058499999999999996,0.007026707848837212,-0.019950000000000002,0.021980555555555552,-0.0206
4.0,8.0,4.0,8,0.0028000000000000004,0.05905,0.00595,-0.0201,0.022350000000000002,-0.0207
4.5,8.0,4.5,8,0.0027375000000000003,0.05872857142857143,0.004535175304878052,-0.020071428571428573,0.022883194444444442,-0.020666666666666667
5.0,8.0,5.0,8,0.0026,0.05805,0.0032499999999999994,-0.02,0.02345,-0.0206
5.5,8.0,5.5,8,0.0023625,0.05666772486772487,0.0023195121951219526,-0.01975357142857143,0.023876634615384612,-0.0205
6.0,8.0,6.0,8,0.002,0.055549999999999995,0.001850000000000001,-0.0194,0.024349999999999997,-0.020399999999999998
6.5,8.0,6.5,8,0.0014714285714285714,0.05544656084656085,0.002492857142857144,-0.019075,0.02511738565488565,-0.02035
7.0,8.0,7.0,8,0.0008000000000000004,0.055349999999999996,0.0033500000000000023,-0.0188,0.026049999999999997,-0.0203
7.5,8.0,7.5,8,-0.00017142857142857237,0.05485062111801242,0.003757142857142858,-0.018600000000000002,0.02727972972972973,-0.0202
8.0,8.0,8.0,8,-0.0008000000000000004,0.05415,0.003950000000000002,-0.018500000000000003,0.02805,-0.0201
8.5,8.0,8.5,8,0.0004091836734693866,0.05345652173913043,-0.003687198795180721,-0.018500000000000003,0.027802941176470586,-0.020033333333333334
9.0,8.0,9.0,8,0.0022000000000000006,0.05305,-0.011749999999999998,-0.018500000000000003,0.027249999999999996,-0.02
9.5,8.0,9.5,8,0.0034408163265306126,0.0534775,-0.012412801204819275,-0.018221428571428572,0.02579705882352941,-0.0202625
10.0,8.0,10.0,8,0.0040999999999999995,0.05395,-0.01265,-0.017900000000000003,0.02465,-0.0206
10.5,8.0,10.5,8,0.0036499999999999987,0.0540225,-0.006748041044776118,-0.017849404761904764,0.0259,-0.0207125
11.0,8.0,11.0,8,0.0031999999999999997,0.05405,0.002450000000000001,-0.0178,0.02715,-0.0208
11.5,8.0,11.5,8,0.003342857142857144,0.054,0.008437193937338102,-0.01759166666666667,0.02698767123287671,-0.020895
12.0,8.0,12.0,8,0.0037,0.05395,0.01415,-0.017300000000000003,0.026549999999999997,-0.021
12.5,8.0,12.5,8,0.0053071428571428575,0.05405,0.021153271349862255,-0.017050000000000003,0.02306232876712329,-0.02118
13.0,8.0,13.0,8,0.006699999999999999,0.05415,0.026650000000000004,-0.016800000000000002,0.01985,-0.0213
13.5,8.0,13.5,8,0.006574999999999999,0.05406875,0.029407575757575754,-0.016550000000000002,0.02168125,-0.0212875
14.0,8.0,14.0,8,0.0057,0.053849999999999995,0.03065,-0.016300000000000002,0.027049999999999998,-0.0212
-5.0,9.0,-5.0,9,0.0018000000000000013,0.07025,0.01925,-0.0217,0.03005,-0.0223
-4.5,9.0,-4.5,9,0.00221,0.071525,0.01728185975609756,-0.021670000000000002,0.028933277027027027,-0.0222
-4.0,9.0,-4.0,9,0.0025000000000000005,0.07195,0.01605,-0.0216,0.027950000000000003,-0.022099999999999998
-3.5,9.0,-3.5,9,0.0026596428571428587,0.07133974358974358,0.015548140243902438,-0.021422857142857143,0.02715,-0.022005
-3.0,9.0,-3.0,9,0.0028000000000000004,0.07025,0.01515,-0.0212,0.02635,-0.0219
-2.5,9.0,-2.5,9,0.003000000000000001,0.06913322938322938,0.014583194444444444,-0.021025892857142858,0.025282972972972974,-0.02173875
-2.0,9.0,-2.0,9,0.0031999999999999997,0.06805,0.014050000000000003,-0.020900000000000002,0.02425,-0.0216
-1.5,9.0,-1.5,9,0.003362857142857143,0.06721765202702702,0.013680555555555553,-0.020847916666666667,0.023445,-0.02153125
-1.0,9.0,-1.0,9,0.0034999999999999996,0.06655,0.013349999999999997,-0.0208,0.022850000000000002,-0.0215
-0.5,9.0,-0.5,9,0.0036050000000000006,0.065959375,0.013038499999999998,-0.020683333333333335,0.02252,-0.0215
0.0,9.0,0.0,9,0.0037,0.06565,0.012649999999999998,-0.0206,0.02225,-0.0215
0.5,9.0,0.5,9,0.0038083333333333337,0.0658,0.011820874999999998,-0.0207,0.0219125,-0.0215375
1.0,9.0,1.0,9,0.0039000000000000007,0.06595,0.010850000000000002,-0.0208,0.02165,-0.0216
1.5,9.0,1.5,9,0.003966666666666667,0.06578035714285714,0.010167013888888892,-0.020716666666666668,0.021512499999999997,-0.0216625
2.0,9.0,2.0,9,0.004,0.06545,0.00945,-0.0206,0.021449999999999997,-0.0217
2.5,9.0,2.5,9,0.00395,0.06491964285714286,0.008404715762273904,-0.020533333333333334,0.021712500000000003,-0.02165
3.0,9.0,3.0,9,0.0039000000000000007,0.06455,0.007250000000000003,-0.0205,0.022150000000000003,-0.0216
3.5,9.0,3.5,9,0.0039000000000000007,0.0651,0.00622670784883721,-0.02065,0.022480555555555552,-0.0217
4.0,9.0,4.0,9,0.0039000000000000007,0.06565,0.005149999999999998,-0.0208,0.022850000000000002,-0.0218
4.5,9.0,4.5,9,0.0038375000000000006,0.06532857142857143,0.00373517530487805,-0.020771428571428573,0.023383194444444443,-0.021766666666666667
5.0,9.0,5.0,9,0.0037,0.06465,0.002450000000000001,-0.0207,0.02395,-0.0217
5.5,9.0,5.5,9,0.0034625000000000003,0.06326772486772486,0.0015195121951219505,-0.02045357142857143,0.024376634615384613,-0.021599999999999998
6.0,9.0,6.0,9,0.0031000000000000003,0.06215,0.0010499999999999989,-0.0201,0.024849999999999997,-0.0215
6.5,9.0,6.5,9,0.0025714285714285717,0.06204656084656085,0.0016928571428571453,-0.019775,0.025617385654885652,-0.02145
7.0,9.0,7.0,9,0.0019000000000000006,0.06195,0.00255,-0.0195,0.026549999999999997,-0.0214
7.5,9.0,7.5,9,0.0009285714285714279,0.06145062111801242,0.002957142857142856,-0.0193,0.02777972972972973,-0.0213
8.0,9.0,8.0,9,0.0002999999999999999,0.06075,0.00315,-0.019200000000000002,0.02855,-0.0212
8.5,9.0,8.5,9,0.001509183673469387,0.06005652173913043,-0.004487198795180721,-0.019200000000000002,0.028302941176470586,-0.021133333333333334
9.0,9.0,9.0,9,0.003300000000000001,0.05965,-0.012549999999999999,-0.019200000000000002,0.027749999999999997,-0.0211
9.5,9.0,9.5,9,0.004540816326530613,0.0600775,-0.013212801204819276,-0.01892142857142857,0.02629705882352941,-0.0213625
10.0,9.0,10.0,9,0.0052,0.06055,-0.01345,-0.018600000000000002,0.02515,-0.0217
10.5,9.0,10.5,9,0.004749999999999999,0.060622499999999996,-0.007548041044776119,-0.018549404761904763,0.0264,-0.0218125
11.0,9.0,11.0,9,0.0043,0.06065,0.0016500000000000022,-0.0185,0.02765,-0.0219
11.5,9.0,11.5,9,0.004442857142857144,0.0606,0.0076371939373381,-0.018291666666666668,0.02748767123287671,-0.021995
12.0,9.0,12.0,9,0.0048000000000000004,0.06055,0.013349999999999997,-0.018000000000000002,0.027049999999999998,-0.022099999999999998
12.5,9.0,12.5,9,0.006407142857142858,0.06065,0.020353271349862253,-0.017750000000000002,0.02356232876712329,-0.02228
13.0,9.0,13.0,9,0.0078,0.06075,0.02585,-0.0175,0.02035,-0.0224
13.5,9.0,13.5,9,0.0076749999999999995,0.06066875,0.028607575757575752,-0.01725,0.02218125,-0.0223875
14.0,9.0,14.0,9,0.0068000000000000005,0.060450000000000004,0.029849999999999998,-0.017,0.027549999999999998,-0.0223
-5.0,10.0,-5.0,10,0.004100000000000001,0.06725,0.019850000000000003,-0.0201,0.025349999999999998,-0.020799999999999996
-4.5,10.0,-4.5,10,0.00451,0.068525,0.017881859756097556,-0.02007,0.024233277027027024,-0.020699999999999996
-4.0,10.0,-4.0,10,0.0048000000000000004,0.06895,0.016649999999999995,-0.02,0.02325,-0.020599999999999997
-3.5,10.0,-3.5,10,0.004959642857142859,0.06833974358974358,0.01614814024390244,-0.019822857142857142,0.022449999999999998,-0.020504999999999995
-3.0,10.0,-3.0,10,0.0051,0.06725,0.015749999999999997,-0.0196,0.021650000000000003,-0.020399999999999995
-2.5,10.0,-2.5,10,0.005300000000000001,0.06613322938322938,0.015183194444444447,-0.019425892857142857,0.02058297297297297,-0.020238749999999996
-2.0,10.0,-2.0,10,0.0055,0.06505,0.01465,-0.0193,0.019549999999999998,-0.020099999999999996
-1.5,10.0,-1.5,10,0.005662857142857143,0.06421765202702702,0.014280555555555557,-0.019247916666666667,0.018745,-0.020031249999999997
-1.0,10.0,-1.0,10,0.0058,0.06355,0.013949999999999997,-0.0192,0.01815,-0.019999999999999993
-0.5,10.0,-0.5,10,0.0059050000000000005,0.062959375,0.013638499999999998,-0.019083333333333334,0.017820000000000003,-0.019999999999999993
0.0,10.0,0.0,10,0.006,0.06265,0.013249999999999998,-0.019,0.017550000000000003,-0.019999999999999993
0.5,10.0,0.5,10,0.006108333333333334,0.0628,0.012420874999999998,-0.0191,0.0172125,-0.020037499999999996
1.0,10.0,1.0,10,0.006200000000000001,0.06294999999999999,0.011449999999999998,-0.0192,0.01695,-0.020099999999999996
1.5,10.0,1.5,10,0.006266666666666667,0.06278035714285714,0.010767013888888888,-0.019116666666666667,0.0168125,-0.020162499999999996
2.0,10.0,2.0,10,0.0063,0.06245,0.01005,-0.019,0.01675,-0.020199999999999996
2.5,10.0,2.5,10,0.00625,0.061919642857142854,0.009004715762273904,-0.018933333333333333,0.0170125,-0.020149999999999994
3.0,10.0,3.0,10,0.006200000000000001,0.06155,0.00785,-0.0189,0.01745,-0.020099999999999996
3.5,10.0,3.5,10,0.006200000000000001,0.062099999999999995,0.006826707848837207,-0.01905,0.017780555555555556,-0.020199999999999996
4.0,10.0,4.0,10,0.006200000000000001,0.06265,0.005749999999999998,-0.0192,0.01815,-0.020299999999999995
4.5,10.0,4.5,10,0.006137500000000001,0.06232857142857143,0.0043351753048780466,-0.019171428571428572,0.018683194444444447,-0.020266666666666662
5.0,10.0,5.0,10,0.006,0.061649999999999996,0.0030500000000000006,-0.0191,0.019250000000000003,-0.020199999999999996
5.5,10.0,5.5,10,0.0057624999999999985,0.060267724867724866,0.0021195121951219503,-0.018853571428571428,0.019676634615384617,-0.020099999999999996
6.0,10.0,6.0,10,0.0054,0.059149999999999994,0.0016499999999999987,-0.0185,0.02015,-0.019999999999999993
6.5,10.0,6.5,10,0.004871428571428572,0.05904656084656085,0.0022928571428571416,-0.018175,0.020917385654885656,-0.019949999999999996
7.0,10.0,7.0,10,0.004200000000000001,0.058949999999999995,0.00315,-0.0179,0.02185,-0.019899999999999994
7.5,10.0,7.5,10,0.003228571428571428,0.05845062111801242,0.003557142857142856,-0.0177,0.023079729729729728,-0.019799999999999995
8.0,10.0,8.0,10,0.0026,0.057749999999999996,0.00375,-0.0176,0.023850000000000003,-0.019699999999999995
8.5,10.0,8.5,10,0.003809183673469387,0.05705652173913043,-0.003887198795180723,-0.0176,0.02360294117647059,-0.01963333333333333
9.0,10.0,9.0,10,0.005599999999999999,0.05665,-0.01195,-0.0176,0.02305,-0.019599999999999996
9.5,10.0,9.5,10,0.006840816326530613,0.057077499999999996,-0.012612801204819278,-0.01732142857142857,0.021597058823529414,-0.019862499999999995
10.0,10.0,10.0,10,0.0075,0.05755,-0.012850000000000002,-0.017,0.020450000000000003,-0.020199999999999996
10.5,10.0,10.5,10,0.007049999999999999,0.05762249999999999,-0.006948041044776121,-0.016949404761904763,0.0217,-0.020312499999999994
11.0,10.0,11.0,10,0.0066,0.05765,0.0022499999999999985,-0.0169,0.022949999999999998,-0.020399999999999995
11.5,10.0,11.5,10,0.006742857142857144,0.0576,0.0082371939373381,-0.016691666666666667,0.022787671232876713,-0.020494999999999996
12.0,10.0,12.0,10,0.0071,0.05755,0.013949999999999997,-0.016399999999999998,0.022350000000000002,-0.020599999999999997
12.5,10.0,12.5,10,0.00870714285714286,0.05765,0.020953271349862256,-0.016149999999999998,0.018862328767123286,-0.020779999999999996
13.0,10.0,13.0,10,0.0101,0.057749999999999996,0.026449999999999998,-0.0159,0.01565,-0.020899999999999995
13.5,10.0,13.5,10,0.009975,0.05766875,0.029207575757575748,-0.01565,0.01748125,-0.020887499999999996
14.0,10.0,14.0,10,0.009099999999999999,0.05745,0.03045,-0.0154,0.022850000000000002,-0.020799999999999996
