V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
30.0,-8.0,0,10,True,0.05002069244495231,0.05693439934520574,0.8921158207391652
30.0,-8.0,0,20,True,0.04418362107117644,0.05745606619660904,0.8966744786561599
30.0,-8.0,10,-20,True,0.05576302938944972,0.05793061505038764,0.9061762655839555
30.0,-8.0,10,-10,True,0.057515204292507977,0.057419399162803496,0.8967208034864076
30.0,-8.0,10,0,True,0.05235121941988534,0.05874032639335385,0.8924024556985878
30.0,-8.0,10,10,True,0.049778125421612925,0.05862799307768521,0.900379712417551
30.0,-8.0,10,20,True,0.042058970049850215,0.05929646016147886,0.9062698565639392
30.0,-5.0,-20,0,True,0.05944995414000957,0.06654003344798623,0.8088574959731427
30.0,-5.0,-10,0,True,0.048002866352590316,0.06838602052764692,0.8473391831895747
30.0,-5.0,0,0,True,0.0430587035422288,0.06911403288580693,0.8612361110388018
30.0,-5.0,10,0,True,0.04297338510287779,0.06957992124033704,0.8693979897539732
30.0,-5.0,20,0,True,0.04889241240698351,0.06939114934409854,0.8821163820576305
30.0,-4.0,-10,-20,True,0.06016460245724555,0.05661278363654914,0.8749035510628137
30.0,-4.0,-10,-10,True,0.05097033038320093,0.05792519109388223,0.8773054936041207
30.0,-4.0,-10,0,True,0.04714541072633922,0.058637835132569795,0.8790961156021729
30.0,-4.0,-10,10,True,0.047060147067513214,0.05881579296137535,0.8810564440186066
30.0,-4.0,-10,20,True,0.05294439841543367,0.05785695110571557,0.8775673950590831
30.0,-4.0,0,-20,True,0.05245485506902094,0.05929606449891268,0.8949051539633908
30.0,-4.0,0,-10,True,0.046239914995635935,0.05998393140254675,0.8951664110321165
30.0,-4.0,0,0,True,0.04254136556632478,0.06068937440432491,0.8985861755559428
30.0,-4.0,0,10,True,0.041911063084172966,0.06085644623474093,0.9022398607550527
30.0,-4.0,0,20,True,0.04812293001056989,0.05994977589107769,0.8981492914667717
30.0,-4.0,10,-20,True,0.05301134569949286,0.06000762159624605,0.9059615791864679
30.0,-4.0,10,-10,True,0.04556268808634517,0.061103680482096835,0.9092943790823916
30.0,-4.0,10,0,True,0.04274533950293698,0.06180872310139033,0.9115606253119035
30.0,-4.0,10,10,True,0.04254944996820918,0.0615369771558873,0.9123076744865615
30.0,-4.0,10,20,True,0.04714195992912974,0.060950635292542056,0.9137166603871101
30.0,0.0,-20,0,True,0.05378469857733036,0.06953773998248071,0.8380952914600023
30.0,0.0,-10,-20,True,0.05231798682047161,0.05912313369654475,0.8754149432146814
30.0,0.0,-10,-10,True,0.044755743914191896,0.0594427424887562,0.8744771723129242
30.0,0.0,-10,0,True,0.0426197129880513,0.06786625844114146,0.8560829720570415
30.0,0.0,-10,10,True,0.04477058371275359,0.05952088774371809,0.8756191624988716
30.0,0.0,-10,20,True,0.052280928243260055,0.05893246323680432,0.8757205700365978
30.0,0.0,-5,0,True,0.039965748243457666,0.07037607996612207,0.8701550207129846
30.0,0.0,0,-20,True,0.04462017565884969,0.06094603510464094,0.8911163429555945
30.0,0.0,0,-10,True,0.04029763918963786,0.06117381634636795,0.891343642821754
30.0,0.0,0,0,True,0.03744286200271988,0.06838249471484453,0.8789271943693162
30.0,0.0,0,10,True,0.03967673977876291,0.0612830072012009,0.8914261497215881
30.0,0.0,0,20,True,0.04725660674594463,0.0608148478739828,0.895797482343351
30.0,0.0,10,-20,True,0.04554757268324348,0.06163451299594915,0.9086168949876994
30.0,0.0,10,-10,True,0.03929008560712271,0.0625813265682223,0.9099112667571907
30.0,0.0,10,0,True,0.037298182727380974,0.06921121586393446,0.8941836187847806
30.0,0.0,10,10,True,0.03994547492753876,0.06231057342779665,0.9092824872708883
30.0,0.0,10,20,True,0.045818968530885754,0.061590954666443945,0.907524724670757
30.0,0.0,20,0,True,0.04391342863198633,0.07056100962771295,0.9027012774106125
30.0,4.0,-10,-20,True,0.05481870323991895,0.055548825554573494,0.8762467324388677
30.0,4.0,-10,-10,True,0.04836788043267974,0.056540485479423204,0.8793250137300388
30.0,4.0,-10,0,True,0.048589400704581016,0.056932307216611217,0.8787796906144043
30.0,4.0,-10,10,True,0.0527901919021024,0.05566254554398579,0.8736553730443737
30.0,4.0,-10,20,True,0.061913595547243634,0.05411506218680131,0.8749993855410755
30.0,4.0,0,-20,True,0.04675473578402304,0.05851518482130341,0.8987191602112335
30.0,4.0,0,-10,True,0.044397644425515345,0.058539004765392415,0.8976311121124033
30.0,4.0,0,0,True,0.04394918878796097,0.05893771995085759,0.8985989014915159
30.0,4.0,0,10,True,0.04781809201312767,0.05777188440413719,0.8935236597981397
30.0,4.0,0,20,True,0.05684169921859236,0.05612250713054088,0.8938732933638034
30.0,4.0,10,-20,True,0.04734298780182325,0.05945648968603059,0.9114009750373684
30.0,4.0,10,-10,True,0.0439228891996735,0.0598508741731172,0.9091542511401814
