19.000,417.542,1012.170,15.100,1.223,978.583,39.999,451059.792,0.000,0.000,0.000,0.000,2.503,-0.005,98.434,0.000,0.089,10.526,20.482,0.000,31.339,98.415,-7.250,0.146,9.118,19.975,1.083,31.917,23.000,2.000,2026.000,13.000,19.000,27.000
19.000,417.543,1012.171,15.100,1.223,978.586,39.999,451060.559,0.000,0.000,0.000,0.000,2.503,-0.005,98.447,0.000,0.291,9.669,20.485,0.000,32.032,98.378,-9.744,0.177,6.261,19.964,1.676,31.542,23.000,2.000,2026.000,13.000,19.000,27.000
19.000,417.534,1012.170,15.100,1.223,978.564,39.999,451055.437,0.000,0.000,0.000,0.000,2.503,-0.005,98.406,0.000,0.246,7.657,20.482,0.000,31.476,98.440,-10.423,0.231,4.527,19.961,1.793,31.035,23.000,2.000,2026.000,13.000,19.000,28.000
19.000,417.563,1012.174,15.100,1.223,978.633,40.000,451072.113,0.000,0.000,0.000,0.000,2.503,-0.005,98.492,0.000,0.196,8.993,20.475,0.000,30.727,98.431,-6.239,0.183,3.839,19.954,1.654,30.685,23.000,2.000,2026.000,13.000,19.000,28.000
19.000,417.534,1012.174,15.100,1.223,978.564,39.999,451056.329,0.000,0.000,0.000,0.000,2.503,-0.005,98.495,0.000,0.247,13.700,20.477,0.000,31.955,98.385,-3.170,0.158,6.812,19.964,1.298,31.241,23.000,2.000,2026.000,13.000,19.000,29.000
19.000,417.515,1012.171,15.100,1.223,978.519,39.998,451045.318,0.000,0.000,0.000,0.000,2.503,-0.005,98.430,0.000,0.058,11.382,20.465,0.000,31.392,98.403,-5.228,0.123,8.191,19.975,0.637,31.441,23.000,2.000,2026.000,13.000,19.000,29.000
19.000,417.486,1012.166,15.100,1.223,978.451,39.997,451028.418,0.000,0.000,0.000,0.000,2.503,-0.005,98.366,0.000,0.077,7.286,20.476,0.000,31.707,98.539,-6.127,0.300,4.881,19.951,3.137,30.583,23.000,2.000,2026.000,13.000,19.000,30.000
19.000,417.540,1012.163,15.100,1.223,978.578,39.999,451057.143,0.000,0.000,0.000,0.000,2.503,-0.005,98.430,0.000,0.125,7.919,20.471,0.000,31.717,98.360,-5.628,0.074,7.504,19.951,1.021,31.518,23.000,2.000,2026.000,13.000,19.000,30.000
19.000,417.570,1012.163,15.100,1.223,978.649,40.001,451073.472,0.000,0.000,0.000,0.000,2.503,-0.005,98.451,0.000,0.180,9.844,20.471,0.000,31.623,98.398,-6.233,0.095,4.816,19.966,0.671,31.332,23.000,2.000,2026.000,13.000,19.000,31.000
19.000,417.565,1012.160,15.100,1.223,978.638,40.001,451070.082,0.000,0.000,0.000,0.000,2.503,-0.005,98.410,0.000,0.115,7.930,20.467,0.000,31.868,98.441,-4.231,0.156,5.846,19.952,1.235,31.731,23.000,2.000,2026.000,13.000,19.000,31.000
19.000,417.549,1012.157,15.100,1.223,978.600,40.000,451060.705,0.000,0.000,0.000,0.000,2.503,-0.005,98.421,0.000,0.156,6.801,20.463,0.000,31.262,98.427,-4.873,0.162,7.106,19.960,1.189,31.938,23.000,2.000,2026.000,13.000,19.000,32.000
19.000,417.551,1012.156,15.100,1.223,978.604,40.000,451061.571,0.000,0.000,0.000,0.000,2.503,-0.005,98.453,0.000,0.079,5.443,20.470,0.000,31.528,98.435,-1.476,0.161,4.886,19.944,1.106,31.759,23.000,2.000,2026.000,13.000,19.000,32.000
19.000,417.596,1012.156,15.100,1.223,978.711,40.002,451086.064,0.000,0.000,0.000,0.000,2.503,-0.005,98.428,0.000,0.076,5.950,20.462,0.000,31.339,98.432,-1.572,0.171,6.021,19.955,0.574,30.902,23.000,2.000,2026.000,13.000,19.000,33.000
19.000,417.567,1012.155,15.100,1.223,978.642,40.001,451070.057,0.000,0.000,0.000,0.000,2.503,-0.005,98.437,0.000,0.139,5.274,20.456,0.000,32.004,98.368,2.120,0.140,8.055,19.956,1.269,31.217,23.000,2.000,2026.000,13.000,19.000,33.000
19.000,417.596,1012.154,15.100,1.223,978.711,40.002,451085.618,0.000,0.000,0.000,0.000,2.503,-0.005,98.402,0.000,0.226,9.168,20.458,0.000,31.318,98.393,-1.317,0.262,7.979,19.963,1.602,31.066,23.000,2.000,2026.000,13.000,19.000,34.000
19.000,417.573,1012.158,15.100,1.223,978.656,40.001,451073.991,0.000,0.000,0.000,0.000,2.503,-0.005,98.411,0.000,0.181,9.184,20.447,0.000,31.927,98.458,-10.757,0.045,5.372,19.950,1.498,31.332,23.000,2.000,2026.000,13.000,19.000,34.000
19.000,417.667,1012.161,15.100,1.223,978.878,40.006,451125.819,0.000,0.000,0.000,0.000,2.503,-0.005,98.373,0.000,0.128,7.564,20.440,0.000,31.469,98.441,-5.785,0.213,4.974,19.959,1.462,30.965,23.000,2.000,2026.000,13.000,19.000,35.000
19.000,417.664,1012.166,15.100,1.223,978.871,40.005,451125.301,0.000,0.000,0.000,0.000,2.503,-0.005,98.467,0.000,0.097,7.673,20.442,0.000,31.630,98.427,-4.271,0.131,4.630,19.962,0.907,31.126,23.000,2.000,2026.000,13.000,19.000,35.000
19.000,417.703,1012.168,15.100,1.223,978.963,40.007,451146.971,0.000,0.000,0.000,0.000,2.503,-0.005,98.389,0.000,0.182,7.679,20.428,0.000,31.735,98.421,-1.858,0.154,5.557,19.945,0.596,31.143,23.000,2.000,2026.000,13.000,19.000,36.000
19.000,417.789,1012.176,15.100,1.223,979.167,40.011,451195.553,0.000,0.000,0.000,0.000,2.503,-0.005,98.513,0.000,0.282,4.265,20.425,0.000,31.115,98.376,-2.969,0.035,4.625,19.958,2.755,31.318,23.000,2.000,2026.000,13.000,19.000,36.000
