AoA,AoS,V,dE,dR,CL,CD,CYaw,CMroll,CMpitch,CMyaw,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CYaw_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,V_round,AoA_round,AoS_round,CL2,fit_used,CD0_fit,k_fit,R2_fit,CD_fit_pred,CDi_fit
13.0,10.0,29.986421800639945,0,0,1.3070994077311018,0.1934982005708648,0.034434984652412196,-0.0019465524995479974,-0.6789455194040249,-0.010789627454726499,0.0101,0.0577499999999999,0.0264499999999999,-0.0159,0.01565,-0.0208999999999999,True,0.2035982005708648,0.0921849846524121,1.3335494077311016,-0.017846552499548,-0.6632955194040249,-0.0316896274547264,30.0,13.0,10.0,1.7085088616909971,True,0.07001413111898226,0.056859354673439035,0.8066358804674216,0.16715884244858426,0.09714471132960201
14.0,10.0,29.98820727954672,0,0,1.3454572932442712,0.2152545995694456,0.027857199657293094,0.0026135365356068,-0.7207864337196099,-0.008907142667559903,0.0090999999999999,0.05745,0.03045,-0.0154,0.02285,-0.0207999999999999,True,0.2243545995694455,0.0853071996572931,1.3759072932442713,-0.0127864634643932,-0.6979364337196099,-0.0297071426675598,30.0,14.0,10.0,1.8102553279442009,True,0.07001413111898226,0.056859354673439035,0.8066358804674216,0.17294408086004426,0.10292994974106201
0.002,9.995,30.00296610756396,0,10,0.2608812716667328,0.0782877952454681,0.2334892460042537,-0.0851585890131492,-0.079936416812226,-0.0672917454700118,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0842877952454681,0.2961392460042537,0.2741312716667327,-0.1041585890131492,-0.062386416812226,-0.0872917454700117,30.0,0.0,10.0,0.06805903790645164,True,0.06797581736039215,0.05168740728561924,0.8785866219364551,0.07149361257213031,0.0035177952117381645
0.005,9.995,30.00497616902563,0,10,0.26063751968371407,0.07823187499841329,0.2333240033246522,-0.08508692700160869,-0.0793332042268555,-0.06726338739936741,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0842318749984133,0.2959740033246522,0.273887519683714,-0.1040869270016087,-0.0617832042268555,-0.0872633873993673,30.0,0.0,10.0,0.06793191666687844,True,0.06797581736039215,0.05168740728561924,0.8785866219364551,0.07148704200484585,0.0035112246444536917
2.493,9.995,29.99799525285404,0,10,0.5357156620849264,0.08229328017164979,0.22525657408837152,-0.0807185407217433,-0.16659139323994387,-0.0683667233367884,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0885432801716498,0.2871762169455143,0.5447203778472003,-0.0996518740550766,-0.1495788932399439,-0.0885167233367883,30.0,2.5,10.0,0.28699127060309104,True,0.06797581736039215,0.05168740728561924,0.8785866219364551,0.08280965205147149,0.014833834691079332
5.0,9.995,29.987335602081483,0,10,0.7928958047739473,0.0910811365077156,0.2078127929401479,-0.0742693365922878,-0.2310345477499905,-0.0652556232229389,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.0970811365077156,0.2694627929401478,0.7959458047739473,-0.0933693365922878,-0.2117845477499905,-0.0854556232229388,30.0,5.0,10.0,0.6286837572281255,True,0.06797581736039215,0.05168740728561924,0.8785866219364551,0.10047085077409565,0.032495033413703495
7.0,9.995,29.97126305296968,0,10,0.9788222533832808,0.10723130213971731,0.20907667058757423,-0.0732116643942871,-0.3049346551932054,-0.0686059391759301,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1114313021397173,0.2680266705875741,0.9819722533832808,-0.0911116643942871,-0.2830846551932054,-0.08850593917593,30.0,7.0,10.0,0.9580930037183235,True,0.06797581736039215,0.05168740728561924,0.8785866219364551,0.11749716066108346,0.0495213433006913
8.0,9.995,29.98742950280645,0,10,1.0617226318526958,0.1179243496891237,0.20617911248174597,-0.07191658834334759,-0.3541307668127216,-0.0689113331271697,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1205243496891237,0.2639291124817459,1.0654726318526957,-0.0895165883433476,-0.3302807668127216,-0.0886113331271696,30.0,8.0,10.0,1.127254946988215,True,0.06797581736039215,0.05168740728561924,0.8785866219364551,0.12624070292010114,0.05826488555970899
10.0,9.995,29.986040127057286,0,10,1.2158484750120937,0.13642738453196118,0.1872169382599002,-0.06426476957980409,-0.48156439157873104,-0.0663389994776793,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1439273845319612,0.2447669382599002,1.2029984750120937,-0.0812647695798041,-0.461114391578731,-0.0865389994776792,30.0,10.0,10.0,1.4782875141892338,True,0.06797581736039215,0.05168740728561924,0.8785866219364551,0.14438466619153673,0.07640884883114456
12.0,9.995,30.003441216578548,0,10,1.2554485981863932,0.1723495493749228,0.1616389922303301,-0.0533003153394874,-0.5875221506102388,-0.060487708309284405,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1794495493749228,0.2191889922303301,1.2693985981863931,-0.0697003153394873,-0.5651721506102388,-0.0810877083092843,30.0,12.0,10.0,1.5761511826881798,True,0.06797581736039215,0.05168740728561924,0.8785866219364551,0.14944298548370655,0.0814671681233144
0.002,10.0,30.00354046396572,0,20,0.2544019710168878,0.09000323899209049,0.2617140260682617,-0.0917220128669676,-0.055984397906893094,-0.08009618028498791,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0960032389920905,0.3243640260682617,0.2676519710168877,-0.1107220128669676,-0.0384343979068931,-0.1000961802849878,30.0,0.0,10.0,0.0647203628572774,True,0.08021946387481575,0.05054240443667958,0.8837479691948585,0.08349058662963692,0.00327112275482117
0.005,10.0,30.01925457813988,0,20,0.2542751028478333,0.09002280915220949,0.26132007206556274,-0.0915366561357862,-0.0558338500577395,-0.0800019456715767,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0960228091522095,0.3239700720655627,0.2675251028478332,-0.1105366561357862,-0.0382838500577395,-0.1000019456715766,30.0,0.0,10.0,0.06465582792827619,True,0.08021946387481575,0.05054240443667958,0.8837479691948585,0.08348732487915506,0.003267861004339298
2.493,10.0,29.990414827046248,0,20,0.530297854172366,0.0940245619842995,0.2548995355572266,-0.0874172683712123,-0.14709416738037812,-0.0822281768161022,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.1002745619842995,0.3168191784143694,0.5393025699346399,-0.1063506017045456,-0.1300816673803781,-0.1023781768161021,30.0,2.5,10.0,0.28121581413981594,True,0.08021946387481575,0.05054240443667958,0.8837479691948585,0.09443278728706045,0.014213323412244693
4.999,10.0,29.98201934220732,0,20,0.7927688326118577,0.1020615344591657,0.238574243893969,-0.0811634489994078,-0.2280691862281861,-0.0799326523052864,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.1080615344591657,0.3002242438939689,0.7958188326118577,-0.1002634489994078,-0.2088191862281861,-0.1001326523052863,30.0,5.0,10.0,0.6284824219607676,True,0.08021946387481575,0.05054240443667958,0.8837479691948585,0.11198447662690078,0.03176501275208503
7.0,10.0,29.9751107937929,0,20,0.9758808567529396,0.1193283059990079,0.2419010624149796,-0.0804797887652831,-0.2950795897901783,-0.0846478526017188,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1235283059990079,0.3008510624149795,0.9790308567529395,-0.0983797887652831,-0.2732295897901783,-0.1045478526017187,30.0,7.0,10.0,0.9523434465768513,True,0.08021946387481575,0.05054240443667958,0.8837479691948585,0.12835319151432434,0.04813372763950857
8.0,10.0,29.992327085221188,0,20,1.058078177528661,0.1294941657119941,0.237260988143698,-0.0787592545545737,-0.3441459380950941,-0.0842181936008525,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1320941657119941,0.2950109881436979,1.0618281775286609,-0.0963592545545737,-0.3202959380950941,-0.1039181936008524,30.0,8.0,10.0,1.1195294297623726,True,0.08021946387481575,0.05054240443667958,0.8837479691948585,0.13680317309263085,0.0565837092178151
10.0,10.0,30.00086616270333,0,20,1.213648414748025,0.14653677887567249,0.2166734577355201,-0.0709223467051355,-0.47129647572304895,-0.0807719400083942,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1540367788756725,0.2742234577355201,1.200798414748025,-0.0879223467051355,-0.4508464757230489,-0.1009719400083941,30.0,10.0,10.0,1.4729424746203943,True,0.08021946387481575,0.05054240443667958,0.8837479691948585,0.1546655181390434,0.07444605426422762
12.0,10.0,29.9973113167694,0,20,1.255142488189664,0.1815887546993958,0.18950796681959511,-0.059450853214273694,-0.5766148482006832,-0.0742214196241401,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1886887546993958,0.2470579668195951,1.269092488189664,-0.0758508532142736,-0.5542648482006832,-0.09482141962414,30.0,12.0,10.0,1.575382665658941,True,0.08021946387481575,0.05054240443667958,0.8837479691948585,0.15984309170508432,0.07962362783026856
-5.002,10.0,29.999878917082853,5,0,-0.2657694552240932,0.09655291509428879,0.09417938264289849,-0.0295258832573599,-0.1012179296979934,-0.0173094587904461,0.0041,0.06725,0.01985,-0.0201,0.0253499999999999,-0.0207999999999999,True,0.1006529150942888,0.1614293826428985,-0.2459194552240932,-0.0496258832573599,-0.0758679296979935,-0.038109458790446,30.0,-5.0,10.0,0.07063340333011127,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.07998097211920632,0.004075352988898745
-2.5,10.0,29.9985163381624,5,0,0.0212129971873952,0.0880189163931375,0.08329281185248949,-0.024429031942228598,-0.1918201882616242,-0.017420580738496397,0.0053,0.0661332293832293,0.0151831944444444,-0.0194258928571428,0.0205829729729729,-0.0202387499999999,True,0.0933189163931375,0.1494260412357188,0.0363961916318396,-0.0438549247993714,-0.1712372152886513,-0.0376593307384963,30.0,-2.5,10.0,0.0004499912496724367,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.07593158238703698,2.5963256729398735e-05
0.003,10.0,30.002717189959597,5,0,0.30333412149197125,0.0864666360993816,0.0775374538245343,-0.020693646637083302,-0.2812834797318941,-0.0171607445900466,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0924666360993816,0.1401874538245343,0.3165841214919712,-0.0396936466370833,-0.2637334797318941,-0.0371607445900465,30.0,0.0,10.0,0.09201158926130598,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.08121443461463143,0.005308815484323857
-0.006,10.0,29.999145992764323,5,0,0.3007485290159879,0.0863668712361097,0.07869476151881609,-0.020858251013965597,-0.2823626623840034,-0.017473185422509398,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0923668712361097,0.1413447615188161,0.3139985290159878,-0.0398582510139656,-0.2648126623840034,-0.0374731854225093,30.0,-0.0,10.0,0.09044967770528053,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.08112431661623208,0.005218697485924504
0.005,10.0,30.000292894559543,5,0,0.3035967891006287,0.0864612078023716,0.0775805777072605,-0.020623608076319497,-0.2808205530845414,-0.017131380016636798,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0924612078023716,0.1402305777072605,0.3168467891006286,-0.0396236080763195,-0.2632705530845414,-0.0371313800166367,30.0,0.0,10.0,0.09217101035221162,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.08122363277284957,0.0053180136425419935
2.5,10.0,29.997463703239603,5,0,0.5790123019920531,0.0911272330605204,0.0743163536140056,-0.0181666182798739,-0.3716985073499941,-0.0171060360133324,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0973772330605204,0.1362359964711484,0.588017017754327,-0.0370999516132072,-0.3546860073499941,-0.0372560360133323,30.0,2.5,10.0,0.33525524585813654,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.09524892419330303,0.01934330506299544
5.0,10.0,29.98822491571724,5,0,0.8338848430572076,0.10130627437990139,0.065092057168648,-0.0146395549291643,-0.4310878128922777,-0.014748196661818598,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.1073062743799014,0.1267420571686479,0.8369348430572076,-0.0337395549291643,-0.4118378128922777,-0.0349481966618185,30.0,5.0,10.0,0.6953639314805437,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.11602620433398747,0.040120585203679886
6.0,10.0,29.987172494199925,5,0,0.9363662888908753,0.108576701167431,0.06990539476060031,-0.0156252825997124,-0.4818567169877402,-0.016871104173234598,0.0054,0.0591499999999999,0.0016499999999999,-0.0185,0.02015,-0.0199999999999999,True,0.113976701167431,0.1290553947606002,0.9380162888908752,-0.0341252825997124,-0.4617067169877402,-0.0368711041732345,30.0,6.0,10.0,0.87678182697127,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.12649351764143882,0.050587898511131234
7.0,10.0,29.98758631346169,5,0,1.0259866914087408,0.1176919265084374,0.06973716429354931,-0.0163488192666756,-0.5269782931264297,-0.017471077611060096,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1218919265084374,0.1286871642935492,1.0291366914087408,-0.0342488192666756,-0.5051282931264297,-0.03737107761106,30.0,7.0,10.0,1.0526486909478547,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.13664055170697254,0.06073493257666497
8.0,10.0,29.984437814634692,5,0,1.110229073796041,0.1287800284977901,0.0710129275155021,-0.0167420200794562,-0.5816242989067428,-0.018804770306473196,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1313800284977901,0.128762927515502,1.1139790737960409,-0.0343420200794562,-0.5577742989067428,-0.0385047703064731,30.0,8.0,10.0,1.232608596302015,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.1470237429959354,0.07111812386562784
9.0,10.0,29.98464469864765,5,0,1.2001871829488011,0.1364175485208273,0.0661706894417208,-0.014764111382039601,-0.6369440141933872,-0.018649413536104203,0.0055999999999999,0.05665,-0.01195,-0.0176,0.02305,-0.0195999999999999,True,0.1420175485208272,0.1228206894417208,1.1882371829488012,-0.0323641113820396,-0.6138940141933872,-0.0382494135361041,30.0,9.0,10.0,1.440449274114579,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.15901557812781392,0.08310995899750635
10.0,10.0,29.996458694256837,5,0,1.2592941713279586,0.1478384605032753,0.0574907780133169,-0.012627183606087899,-0.6958269832481833,-0.016971055505190603,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1553384605032753,0.1150407780133169,1.2464441713279586,-0.0296271836060879,-0.6753769832481833,-0.0371710555051905,30.0,10.0,10.0,1.58582180994057,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.1674031733795025,0.09149755424919491
11.0,10.0,29.99603509423821,5,0,1.2567520472079483,0.1683336769499068,0.044851939474445206,-0.008193990863689,-0.7433835512076729,-0.013720783945786599,0.0066,0.05765,0.0022499999999999,-0.0169,0.0229499999999999,-0.0203999999999999,True,0.1749336769499068,0.1025019394744452,1.2590020472079482,-0.025093990863689,-0.7204335512076729,-0.0341207839457865,30.0,11.0,10.0,1.5794257081613692,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.1670341359089258,0.09112851677861822
12.0,10.0,29.999811258725305,5,0,1.2898669947254384,0.18480797941964722,0.03590083313708751,-0.004230075747521,-0.7741846237733605,-0.011400743860495399,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1919079794196472,0.0934508331370875,1.3038169947254383,-0.0206300757475209,-0.7518346237733605,-0.0320007438604953,30.0,12.0,10.0,1.6637568640820342,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.17189981152606057,0.09599419239575299
13.0,10.0,29.98974045001926,5,0,1.341398606585352,0.2001931670442033,0.031246928862803003,-0.0009523168818651,-0.799973651495374,-0.010190397381568399,0.0101,0.0577499999999999,0.0264499999999999,-0.0159,0.01565,-0.0208999999999999,True,0.2102931670442033,0.0889969288628029,1.367848606585352,-0.0168523168818651,-0.784323651495374,-0.0310903973815683,30.0,13.0,10.0,1.799350221749124,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.17972317511029579,0.10381755597998821
14.0,10.0,29.98344450916736,5,0,1.37817271455186,0.22253767664166962,0.024888756168819498,0.0036443680397880013,-0.842074183446003,-0.008517837544051901,0.0090999999999999,0.05745,0.03045,-0.0154,0.02285,-0.0207999999999999,True,0.2316376766416695,0.0823387561688195,1.4086227145518602,-0.011755631960212,-0.819224183446003,-0.0293178375440518,30.0,14.0,10.0,1.8993600311352428,True,0.07590561913030758,0.05769724799826271,0.8455126724049289,0.18549346588470567,0.10958784675439809
0.002,10.0,29.999962136620237,10,-20,0.3432021880875875,0.0705151230836185,0.12225711255152381,-0.0638498059819745,-0.3167258235438678,-0.0202793820912954,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0765151230836185,0.1849071125515238,0.3564521880875874,-0.0828498059819745,-0.2991758235438678,-0.0402793820912953,30.0,0.0,10.0,0.1177877419081078,True,0.05747645956741548,0.054214481802280945,0.8966768795662106,0.06386226095762436,0.006385801390208875
0.005,10.0,29.97615479317494,10,-20,0.3429120030672864,0.07050798539947199,0.12206266718474469,-0.0639214028681417,-0.3168601343729867,-0.020236006936559997,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.076507985399472,0.1847126671847447,0.3561620030672863,-0.0829214028681417,-0.2993101343729867,-0.0402360069365599,30.0,0.0,10.0,0.11758864184761865,True,0.05747645956741548,0.054214481802280945,0.8966768795662106,0.06385146685101814,0.006375007283602653
2.493,10.0,30.00244416148715,10,-20,0.6172893141791429,0.07726070611205049,0.11862232522087579,-0.05984845335789579,-0.4071158536035306,-0.022378922232133596,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0835107061120505,0.1805419680780186,0.6262940299414168,-0.0787817866912291,-0.3901033536035306,-0.0425289222321335,30.0,2.5,10.0,0.3810460973997566,True,0.05747645956741548,0.054214481802280945,0.8966768795662106,0.07813467628072476,0.020658216713309276
5.0,10.0,29.99141981993775,10,-20,0.8773864608856191,0.08991888072664439,0.1127627804996402,-0.0555042798857767,-0.48598673042553,-0.0235461721459888,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.0959188807266444,0.1744127804996401,0.8804364608856191,-0.0746042798857767,-0.46673673042553,-0.0437461721459887,30.0,5.0,10.0,0.7698070017453921,True,0.05747645956741548,0.054214481802280945,0.8966768795662106,0.0992111472548095,0.041734687687394016
7.0,10.0,29.973085361490725,10,-20,1.0636885708296155,0.10790146803900161,0.11040435120331402,-0.05411442153382,-0.5724929603112476,-0.0246159032314282,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1121014680390016,0.1693543512033139,1.0668385708296155,-0.07201442153382,-0.5506429603112476,-0.0445159032314281,30.0,7.0,10.0,1.13143337571355,True,0.05747645956741548,0.054214481802280945,0.8966768795662106,0.11881653372553104,0.06134007415811556
8.0,10.0,29.984883892867582,10,-20,1.1468088728045247,0.11988601817258089,0.1094009947381571,-0.05300540274141459,-0.6292908741617294,-0.025675072294446797,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1224860181725809,0.167150994738157,1.1505588728045246,-0.0706054027414146,-0.6054408741617293,-0.0453750722944467,30.0,8.0,10.0,1.3151705907431845,True,0.05747645956741548,0.054214481802280945,0.8966768795662106,0.12877775162615696,0.07130129205874146
10.0,10.0,29.976957996420253,10,-20,1.2928539570883233,0.1402130488551569,0.09202593346977461,-0.045687408799026705,-0.7367931710077382,-0.0234497477335315,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1477130488551569,0.1495759334697746,1.2800039570883233,-0.0626874087990267,-0.7163431710077383,-0.0436497477335314,30.0,10.0,10.0,1.6714713543589361,True,0.05747645956741548,0.054214481802280945,0.8966768795662106,0.1480944128913419,0.09061795332392643
12.0,10.0,30.00146110892957,10,-20,1.325697172357566,0.1773019663520825,0.07305088158643411,-0.0355716961688746,-0.8093536563957615,-0.0202552454670494,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1844019663520825,0.1306008815864341,1.3396471723575658,-0.0519716961688745,-0.7870036563957615,-0.0408552454670493,30.0,12.0,10.0,1.7574729927968458,True,0.05747645956741548,0.054214481802280945,0.8966768795662106,0.15275694715340032,0.09528048758598483
0.002,9.995,30.00066601223548,10,-10,0.3479130381635952,0.0703287241349018,0.1610346380458606,-0.0705701411869156,-0.3485150514001838,-0.0368233912836945,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0763287241349018,0.2236846380458606,0.3611630381635951,-0.0895701411869156,-0.3309650514001838,-0.0568233912836944,30.0,0.0,10.0,0.12104348212422325,True,0.05702769651328542,0.05459067280958679,0.8940316234157211,0.06363554164166196,0.00660784512837654
0.005,9.995,29.9984997126326,10,-10,0.34782714393124337,0.0702150386296401,0.1609267316741495,-0.0705029415996849,-0.3481626812894526,-0.0368196600522453,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0762150386296401,0.2235767316741495,0.3610771439312433,-0.0895029415996849,-0.3306126812894526,-0.0568196600522452,30.0,0.0,10.0,0.1209837220553659,True,0.05702769651328542,0.05459067280958679,0.8940316234157211,0.06363227929929588,0.006604582786010469
2.493,9.995,29.996149329459403,10,-10,0.6208431498690635,0.07728103544127689,0.1523602170394308,-0.0655098394225785,-0.4339923289037327,-0.0372433305641814,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0835310354412769,0.2142798598965736,0.6298478656313374,-0.0844431727559118,-0.4169798289037327,-0.0573933305641813,30.0,2.5,10.0,0.3854462167393405,True,0.05702769651328542,0.05459067280958679,0.8940316234157211,0.07806946481699584,0.021041768303710413
5.0,9.995,29.979044143066737,10,-10,0.8776955707545117,0.08964627457070669,0.1397621867595883,-0.0599249876849162,-0.499877273318617,-0.0357061862943147,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.0956462745707067,0.2014121867595882,0.8807455707545117,-0.0790249876849162,-0.480627273318617,-0.0559061862943146,30.0,5.0,10.0,0.770349514922088,True,0.05702769651328542,0.05459067280958679,0.8940316234157211,0.09908159483142102,0.04205389831813561
7.0,9.995,29.97351905606823,10,-10,1.068987026920721,0.10812868257758,0.14222129730658942,-0.0595722415210444,-0.6007325294117997,-0.0393009576012891,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.11232868257758,0.2011712973065893,1.0721370269207209,-0.0774722415210444,-0.5788825294117996,-0.059200957601289,30.0,7.0,10.0,1.142733263724802,True,0.05702769651328542,0.05459067280958679,0.8940316234157211,0.11941027422191734,0.062382577708631926
8.0,9.995,29.982889195090483,10,-10,1.1521534478993853,0.1205187047529403,0.14183180122257438,-0.058906443876561895,-0.6572307950714954,-0.0406139970225875,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1231187047529403,0.1995818012225743,1.1559034478993853,-0.0765064438765619,-0.6333807950714954,-0.0603139970225874,30.0,8.0,10.0,1.3274575675064417,True,0.05702769651328542,0.05459067280958679,0.8940316234157211,0.12949449824963954,0.07246680173635413
10.0,9.995,30.000372439227814,10,-10,1.2973020751791107,0.1408606883217314,0.12387013075577061,-0.051533207121549296,-0.760309305335924,-0.038206410982247904,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1483606883217314,0.1814201307557706,1.2844520751791106,-0.0685332071215493,-0.739859305335924,-0.0584064109822478,30.0,10.0,10.0,1.6829926742640269,True,0.05702769651328542,0.05459067280958679,0.8940316234157211,0.1489033989349644,0.09187570242167897
12.0,9.995,29.997104396514647,10,-10,1.3247403012048509,0.1780787843138386,0.1021663779718476,-0.0409080823877831,-0.8273368492040184,-0.033835048044211904,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1851787843138386,0.1597163779718476,1.3386903012048508,-0.057308082387783,-0.8049868492040184,-0.0544350480442118,30.0,12.0,10.0,1.754936865636319,True,0.05702769651328542,0.05459067280958679,0.8940316234157211,0.15283088074671947,0.09580318423343406
-5.002,10.0,30.00057184384183,10,0,-0.2233614783710801,0.0913588998219721,0.13699586750041728,-0.045295584134925106,-0.2203143859535994,-0.028343532958903402,0.0041,0.06725,0.01985,-0.0201,0.0253499999999999,-0.0207999999999999,True,0.0954588998219721,0.2042458675004173,-0.2035114783710801,-0.0653955841349251,-0.1949643859535995,-0.0491435329589033,30.0,-5.0,10.0,0.049890350020114486,True,0.06806503419507183,0.057664583281221315,0.844464552680867,0.070941940438736,0.0028769062436641733
-2.5,10.0,29.99868290844816,10,0,0.0614943298218771,0.0845440507932037,0.1243833129484827,-0.0397420977643649,-0.3088595830680054,-0.0286746546287636,0.0053,0.0661332293832293,0.0151831944444444,-0.0194258928571428,0.0205829729729729,-0.0202387499999999,True,0.0898440507932037,0.190516542331712,0.0766775242663215,-0.0591679906215077,-0.2882766100950325,-0.0489134046287635,30.0,-2.5,10.0,0.0037815526002418034,True,0.06806503419507183,0.057664583281221315,0.844464552680867,0.06828309584992079,0.0002180616548489625
0.003,10.0,30.003090242852597,10,0,0.34445451178825204,0.0844586832358491,0.1164145390186379,-0.035021920163240294,-0.3983777116968208,-0.0286591444078943,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0904586832358491,0.1790645390186379,0.3577045117882519,-0.0540219201632403,-0.3808277116968208,-0.0486591444078942,30.0,0.0,10.0,0.11864891069128307,True,0.06806503419507183,0.057664583281221315,0.844464552680867,0.07490687418685552,0.006841839991783683
0.002,10.0,29.998273341323888,10,0,0.3495493469847374,0.07413492154887069,0.19610815667000603,-0.0767705141318204,-0.3618103788622054,-0.051822513827091,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0801349215488707,0.258758156670006,0.3627993469847373,-0.0957705141318204,-0.3442603788622054,-0.0718225138270909,30.0,0.0,10.0,0.12218474597745634,True,0.06806503419507183,0.057664583281221315,0.844464552680867,0.07511076665518374,0.007045732460111902
0.005,10.0,30.010470210316328,10,0,0.3443780775916946,0.08451195463347859,0.11623970464823861,-0.034937710224741805,-0.3979643813136497,-0.028600874169709703,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0905119546334786,0.1788897046482386,0.3576280775916945,-0.0539377102247418,-0.3804143813136497,-0.0486008741697096,30.0,0.0,10.0,0.11859626032575121,True,0.06806503419507183,0.057664583281221315,0.844464552680867,0.07490383812546751,0.006838803930395684
0.005,10.0,30.009937696854447,10,0,0.3496791254455516,0.07409331182147119,0.1959324372528914,-0.07669774752468629,-0.36101336295779374,-0.051800440730711196,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0800933118214712,0.2585824372528914,0.3629291254455515,-0.0956977475246863,-0.3434633629577937,-0.0718004407307111,30.0,0.0,10.0,0.1222754907723658,True,0.06806503419507183,0.057664583281221315,0.844464552680867,0.07511599941596712,0.007050965220895296
