AoA,AoS,V,V_solid_blockage_corr,dE,dR,CL,CL_solid_blockage_corr,CD,CD_solid_blockage_corr,CYaw,CYaw_solid_blockage_corr,CMroll,CMroll_solid_blockage_corr,CMpitch,CMpitch_solid_blockage_corr,CMyaw,CMyaw_solid_blockage_corr,solid_blockage_e,V_round,AoA_round,AoS_round,ewb_t_fit,q_ratio_wake,V_wake_corr,CL_solid_blockage_corr_wake_corr,CD_solid_blockage_corr_wake_corr,CYaw_solid_blockage_corr_wake_corr,CMroll_solid_blockage_corr_wake_corr,CMpitch_solid_blockage_corr_wake_corr,CMyaw_solid_blockage_corr_wake_corr
0.001,9.995,30.00546807240012,29.790102374271672,-10,-10,0.1865956295617888,0.1839266441366697,0.0758935696231195,0.07480801991512223,0.2201421241334594,0.21699330375568954,-0.0913133660527821,-0.0900072580604042,0.2210666389512143,0.21790459470223325,-0.0550091569672154,-0.05422232911632531,0.007229438,30.0,0.0,10.0,0.002685987792576403,1.0053719755851527,29.87001105246157,0.18294387411148955,0.07440830034235042,0.21583384958526797,-0.08952632482919333,0.21674027125672277,-0.053932604481805355
0.006,9.995,30.05162598198959,29.835928983232908,-10,-10,0.1860847332452507,0.1834230554662206,0.0758292691992195,0.07474463921744852,0.2199048796952685,0.21675945276218547,-0.0913358479317377,-0.09002941836801644,0.2212567314134716,0.2180919681618409,-0.0549742202032264,-0.05418789207311812,0.007229438,30.0,0.0,10.0,0.002678940608151845,1.0053578812163035,29.91575088872853,0.1824455339667815,0.0743463005701222,0.21560427069010016,-0.08954962212968073,0.21692968467904042,-0.053899107059826735
2.493,9.995,29.99374210788281,29.77846057343174,-10,-10,0.4613528689682656,0.45475387152119284,0.0781009576880493,0.07698383442933857,0.2155210252490015,0.21243830312658527,-0.0872210346354677,-0.08597346163093071,0.1224852564107511,0.12073327880591649,-0.057087568872216,-0.0562710122913719,0.007229438,30.0,2.5,10.0,0.0017878278290417902,1.0035756556580835,29.831651827976735,0.4531336217228118,0.07670954750178478,0.2116814033190963,-0.08566714541770604,0.12030311628747808,-0.0560705234070996
5.0,9.995,29.989653315171346,29.774401128227694,-10,-10,0.7215276751462734,0.711207246670494,0.0853183222295749,0.0840979648232352,0.2099786147780519,0.20697516896452745,-0.0830739823202602,-0.08188572700827844,0.0380863874816875,0.03754161580979579,-0.0583792410880506,-0.05754420897095632,0.007229438,30.0,5.0,10.0,0.0017235795507305886,1.003447159101461,29.82567552740966,0.7087640243132942,0.08380906165357117,0.20626414364445836,-0.0816044235768261,0.03741264845815351,-0.05734652637064059
7.0,9.995,29.974288454658414,29.759146549744127,-10,-10,0.9056035019681712,0.892650130266132,0.0969763100922646,0.09558920172951285,0.2021982251602498,0.19930606676830337,-0.0795153828965373,-0.07837802829438492,-0.0268423712906006,-0.02645842929839802,-0.0579550547758332,-0.05712609004138611,0.007229438,30.0,7.0,10.0,0.0017235795507305886,1.003447159101461,29.810394679066185,0.8895835940832774,0.09526082251815672,0.19862138724551517,-0.07810877492001542,-0.026367536205982464,-0.05692984381214432
8.0,9.995,29.98979997639329,29.774546736781627,-10,-10,0.9853282685073794,0.9712345472676053,0.1046671117629681,0.10316999740696349,0.1997415340288638,0.19688451511386593,-0.0779809625729461,-0.07686555567390599,-0.062479744661329,-0.06158606066531114,-0.0584534102411743,-0.057617317239700545,0.007229438,30.0,8.0,10.0,0.0017235795507305886,1.003447159101461,29.82582138671561,0.9678980486997435,0.10281557575921316,0.19620815438868408,-0.07660149812246757,-0.06137449302308903,-0.0574193834893051
10.0,9.995,29.974864898797044,29.759718856427074,-10,-10,1.121766295535565,1.1057210221269353,0.1262362378612928,0.1244306077950104,0.1843904027783722,0.1817529599899046,-0.0707182145899578,-0.06970669098421044,-0.1804779458320231,-0.17789646518259772,-0.0573128064724623,-0.05649302818769267,0.007229438,30.0,10.0,10.0,0.0017235795507305886,1.003447159101461,29.810967971316607,1.1019225198834144,0.12400314921059925,0.18112858095353587,-0.06946722640246393,-0.17728533442846706,-0.05629895672660977
12.0,9.995,30.00052360186204,29.78519339290999,-10,-10,1.2024465344729924,1.1852472448512028,0.1626907552460406,0.16036369509156087,0.1620249493580654,0.1597074126110478,-0.0600448829388862,-0.059186026181130245,-0.3200913080189187,-0.31551285654169964,-0.0532379853858564,-0.05247649162852002,0.007229438,30.0,12.0,10.0,0.004526657398442864,1.0090533147968856,29.919716973880796,1.174613102668201,0.1589248979612547,0.1582745037046884,-0.05865500396581515,-0.3126820475340392,-0.05200566794538812
-5.002,10.0,29.99365908415174,29.77837814560752,-10,0,-0.3869995896649041,-0.38146411026075944,0.1117335822447827,0.11013539206633097,0.1559197340285958,0.1536895237145168,-0.0496238545879021,-0.04891405583782214,0.3591855820014474,0.3540479424676269,-0.0373426694095845,-0.03680853556827597,0.007229438,30.0,-5.0,10.0,0.005084421603452308,1.0101688432069047,29.929401013904464,-0.37762410989607925,0.1090267164810713,0.15214241138799192,-0.04842166353353216,0.35048392637379144,-0.036438003226691065
-2.5,10.0,29.999121046643744,29.783800904599598,-10,0,-0.1033417516319084,-0.10186359466992818,0.0997093154361991,0.0982831153141877,0.1466169668248463,0.1445198193812021,-0.0445034864021118,-0.04386692724553793,0.2617670080372222,0.25802280282261386,-0.0373700595286369,-0.0368355339105825,0.007229438,30.0,-2.5,10.0,0.004533313600178304,1.0090666272003568,29.918515551443015,-0.10094833376121803,0.09740002559283227,0.14322128537951018,-0.043472775794048596,0.2557044261175251,-0.0365045606678939
0.002,10.0,30.008050571732664,29.79266633759037,-10,0,0.1787715454197512,0.17621447240431207,0.0944867243181258,0.09313522594346095,0.1394865780262801,0.13749142066580933,-0.0406033511975028,-0.0400225779349584,0.164498648452335,0.16214572895361928,-0.0373821062083659,-0.03684740827967007,0.007229438,30.0,0.0,10.0,0.00370460111604459,1.0074092022320893,29.902832598117232,0.1749184661147411,0.09245024339375077,0.13648021118049478,-0.03972822349277876,0.1609531941879798,-0.0365764062885551
0.001,10.0,30.00034005851558,29.785011166954774,-10,0,0.1922265893649047,0.18947706105847997,0.0797154988194968,0.07857528184332759,0.262897186538653,0.2591368157259801,-0.099193569170287,-0.0977747460660011,0.2035049054450635,0.20059405684775886,-0.0731028883665629,-0.07205725538982774,0.007229438,30.0,0.0,10.0,0.002070099419523817,1.0041401988390477,29.84660541402583,0.18869582283185837,0.07825130587757927,0.2580683613957345,-0.09737160824658239,0.19976698182154123,-0.07176015408320258
0.005,10.0,29.9961641463672,29.78086522761778,-10,0,0.1789367209934003,0.17637728537600905,0.094548978893984,0.09319659005604301,0.1397021748238088,0.1377039336574008,-0.0406265603592,-0.04004545512256572,0.1645478882749615,0.1621942644705274,-0.0374314897605856,-0.036896085470323726,0.007229438,30.0,0.0,10.0,0.0037122233434732257,1.0074244466869464,29.891214009805402,0.17507743231370845,0.09250975630235378,0.13668909277540275,-0.03975033090993642,0.16099893645019783,-0.036624171263325574
0.006,10.0,30.05285311656697,29.837147309992513,-10,0,0.1916797449566366,0.18893803848268942,0.0796526065923958,0.07851328920019797,0.2625088521228851,0.25875403588240764,-0.0991161983701294,-0.09769848194523592,0.2036564690413912,0.20074345254213447,-0.0730058141949024,-0.07196156972630072,0.007229438,30.0,0.0,10.0,0.002070099419523817,1.0041401988390477,29.898849372583854,0.18815902271528723,0.07818956883806896,0.2576871598025556,-0.09729565857256939,0.19991576153830623,-0.0716648629439397
-0.006,10.0,29.995549117911548,29.78025461355861,-10,0,0.1767624330405365,0.17423409752377372,0.0944626461140115,0.09311149214385385,0.1406003359644317,0.13858924787872895,-0.0407434822081027,-0.040160704570505266,0.1632702509880535,0.16093490197014765,-0.037707084816257,-0.037167738530201604,0.007229438,30.0,-0.0,10.0,0.003706641428563407,1.007413282857127,29.890435515567184,0.1729519557550681,0.09242630976611718,0.13756940695250283,-0.039865172768623225,0.15975062539747326,-0.03689423115882501
2.5,10.0,29.998216643976196,29.782902993325933,-10,0,0.4531209890651969,0.446639736966899,0.0955117786242327,0.09414561830379034,0.1397991277470244,0.1377994998067697,-0.0392324152993717,-0.038671251327460084,0.0693908490082712,0.06839831148167072,-0.0388326861184708,-0.0382772397046838,0.007229438,30.0,2.5,10.0,0.002586458639900687,1.0051729172798014,29.859835876568145,0.4443411967122983,0.09366111709273582,0.13709034280358712,-0.03847223762465886,0.06804631353058159,-0.038080253702288014
2.493,10.0,29.99530190208657,29.780009172137174,-10,0,0.4661653689609093,0.45949753553751216,0.081916556917722,0.08074485693202142,0.2563178127526521,0.25265155053610483,-0.0946864779338956,-0.09333212236750361,0.1069064670057716,0.10537732185398285,-0.0748972967646773,-0.07382599732473222,0.007229438,30.0,2.5,10.0,0.002070099419523817,1.0041401988390477,29.841593075277085,0.4576029682595791,0.08041193552989498,0.25160983578609025,-0.09294730205544106,0.10494283763942175,-0.07352160326823615
5.0,10.0,29.991390626634708,29.776125970054014,-10,0,0.7105207796219493,0.7003577891515467,0.1014845058288682,0.10003291412991595,0.1356568702366818,0.13371649140610967,-0.0371871693702711,-0.036655259736139915,-0.0067958581400922,-0.006698653042793408,-0.038354834695287,-0.03780622326732923,0.007229438,30.0,5.0,10.0,0.002070099419523817,1.0041401988390477,29.837701842882733,0.6974701241532569,0.09962046559391861,0.13316516116047147,-0.03650412539854441,-0.006671033637073946,-0.037650343359462636
5.0,10.0,29.991217061603237,29.775953650793948,-10,0,0.7256860721663706,0.7153061637281475,0.0892876558025438,0.08801052271781029,0.2476203840185991,0.24407852616555015,-0.0900806966569309,-0.08879222024927577,0.025042151590563,0.024683959183989496,-0.0752175859663255,-0.07414170524431594,0.007229438,30.0,5.0,10.0,0.002070099419523817,1.0041401988390477,29.837529167273125,0.7123568646640777,0.08764764404369532,0.24307215909466162,-0.08842611853597165,0.024582184054107423,-0.07383600948357215
6.0,10.0,29.98981275523408,29.774559423901668,-10,0,0.8014702904422165,0.7900063964116872,0.1057535399011467,0.10424088573387724,0.1304608703982929,0.12859481296458386,-0.0357473601253959,-0.03523604491728932,-0.0230067444954944,-0.022677665696156393,-0.0369942531516051,-0.036465102909947894,0.007229438,30.0,6.0,10.0,0.002070099419523817,1.0041401988390477,29.836132057173746,0.7867490987066004,0.10381108719120792,0.12806460005610845,-0.03509076218443204,-0.02258416277166827,-0.03631475261333785
7.0,10.0,29.99128071694064,29.77601684924209,-10,0,0.8929022733872495,0.8801305747181919,0.1118227063764671,0.11022324140391086,0.1304379573503764,0.1285722276552702,-0.0355753463652053,-0.035066491569595765,-0.0644693381141248,-0.06354719580994668,-0.0375431880425168,-0.037006186066997314,0.007229438,30.0,7.0,10.0,0.002070099419523817,1.0041401988390477,29.837592496413208,0.8765016834658831,0.10976877684146813,0.1280421078689221,-0.03492190792693932,-0.06328518257053921,-0.036853604815127
7.0,10.0,29.97748129645203,29.762316474761366,-10,0,0.9051709303969208,0.8922237460167481,0.1005965826305865,0.0991576914117066,0.2361249217444195,0.23274749015010368,-0.085771094450068,-0.084544260780269,-0.0273743011402081,-0.026982750647103742,-0.0734061898131624,-0.07235621854006792,0.007229438,30.0,7.0,10.0,0.002070099419523817,1.0041401988390477,29.8238637900898,0.8885449930680064,0.09874885153123968,0.23178784239411818,-0.08419567394873362,-0.026871497305157456,-0.07205788457002686
8.0,10.0,29.985041157394537,29.76982207443637,-10,0,0.9766597809843174,0.9626900501451288,0.1194148903925004,0.11770683001215673,0.1306577879141568,0.12878891385510116,-0.0354662637698448,-0.034958969245812016,-0.1093553923453121,-0.10779121879519597,-0.0385461063578488,-0.03799475906045607,0.007229438,30.0,8.0,10.0,0.002070099419523817,1.0041401988390477,29.831384911053622,0.9587207555858812,0.11722150965397592,0.1282579006437572,-0.034814828931488226,-0.10734678177392008,-0.037838101795331265
8.0,10.0,29.985842205709933,29.770617373188742,-10,0,0.9880942240620906,0.9739609397570967,0.1085788861756648,0.10702581944329231,0.2340321732676338,0.2306846754675665,-0.084306170771345,-0.0831002907538722,-0.0706623726218299,-0.06965164775611407,-0.0741973152726353,-0.07313602807362267,0.007229438,30.0,8.0,10.0,0.002070099419523817,1.0041401988390477,29.832181854452944,0.9699451738742825,0.10658453826172071,0.22973353296111057,-0.08275765759597105,-0.06936446507832562,-0.07283447884885001
9.0,10.0,29.984766818034707,29.76954970416056,-10,0,1.0513507402859092,1.0363126613710862,0.1281595779822874,0.1263264372676445,0.1261126436126461,0.12430878138652718,-0.0342864620556183,-0.03379604291922025,-0.1577902432072078,-0.15553327791635366,-0.0384416055023335,-0.037891752941237304,0.007229438,30.0,9.0,10.0,0.002070099419523817,1.0041401988390477,29.831111977526653,1.0320398113423157,0.12580557716312799,0.12379624033600956,-0.033656697499307435,-0.15489199426153427,-0.037735520383554454
10.0,10.0,29.991169926888432,29.77590685439084,-10,0,1.1123853414481002,1.096474249262214,0.1397612660436735,0.13776217966130336,0.118382908071221,0.11668960873207075,-0.0315131149717882,-0.03106236462593429,-0.2254789829674454,-0.2222538264049681,-0.0372938463040913,-0.0367604108079545,0.007229438,30.0,10.0,10.0,0.002070099419523817,1.0041401988390477,29.837482274096875,1.091953345289751,0.13719416852405594,0.11620848250770485,-0.03093429051226863,-0.22133744537060693,-0.03660884291900237
10.0,10.0,29.97499311961651,29.759846156935406,-10,0,1.125513509183147,1.1094146372061389,0.1304407123150356,0.12857494321407337,0.217831507682462,0.21471573739083422,-0.0771229601991639,-0.07601982580530368,-0.195062874663169,-0.19227277732444525,-0.0728282326486795,-0.07178652823184513,0.007229438,30.0,10.0,10.0,0.002070099419523817,1.0041401988390477,29.821388363742454,1.1048403783543432,0.12804481223112796,0.21383043686437528,-0.07570638631258383,-0.19148001200105763,-0.071490543168018
11.0,10.0,29.998200900114355,29.782887362466422,-10,0,1.140146037318644,1.1238378678119028,0.1585968847748737,0.15632838162221405,0.1061691547831718,0.10465055583538849,-0.0274674799847868,-0.027074596700669633,-0.3074244038244129,-0.3030271344185848,-0.0345082863778038,-0.034014694359574375,0.007229438,30.0,11.0,10.0,0.002845447058251778,1.0056908941165037,29.86751276395651,1.1174784164663147,0.15544376759973355,0.10405837066599243,-0.026921389921159205,-0.3013123974686011,-0.03382221571117652
12.0,10.0,30.000719518971817,29.785387903815234,-10,0,1.1888478851764972,1.1718431049162552,0.1749724283746205,0.17246969633193396,0.0977741198768626,0.09637559997841676,-0.0231126027927148,-0.022782009840804876,-0.3562168526366684,-0.3511216765593839,-0.0325290893404337,-0.03206380692440978,0.007229438,30.0,12.0,10.0,0.004144242119086266,1.0082884842381725,29.908571039259442,1.1622101444525164,0.17105193506424504,0.09558335881544336,-0.022594733746283104,-0.34823533348660546,-0.03180023120926157
12.0,10.0,29.9995322955588,29.78420920175568,-10,0,1.204560840918871,1.1873313091467077,0.1659314497201726,0.16355803603458907,0.1930671643295892,0.1903056127923164,-0.0658016989239342,-0.06486049909096651,-0.3294090807871061,-0.32469735180616804,-0.0676950816653627,-0.06672679968179529,0.007229438,30.0,12.0,10.0,0.002704082279260698,1.0054081645585216,29.86463955554442,1.1809445665960643,0.1626782453138403,0.18928194488641367,-0.0645116096898288,-0.32295078083908724,-0.06636787131233937
13.0,10.0,30.004497058305382,29.789138329677556,-10,0,1.2536147378182056,1.2356835597310827,0.1918820911271405,0.18913749037865338,0.0929250932875626,0.09159593182652094,-0.0193481199053814,-0.01907137253379401,-0.394892886238286,-0.38924450443894604,-0.031663628019362,-0.03121072479816364,0.007229438,30.0,13.0,10.0,0.005189147140933578,1.0103782942818673,29.94331954972105,1.2229909992369268,0.1871947283993111,0.09065508665902539,-0.018875477275913877,-0.3852463049155307,-0.03089013785707546
14.0,10.0,29.99427493861085,29.778989579741463,-10,0,1.2960454258468683,1.2775073370395305,0.2115390465725402,0.2085132809987611,0.0861278526778662,0.08489591608838724,-0.0139947638404214,-0.013794588622996493,-0.4330196221366475,-0.4268258915386295,-0.0294973717939213,-0.02907545379089956,0.007229438,30.0,14.0,10.0,0.00694999491199421,1.0138999898239884,29.985239162458075,1.2599934410309086,0.20565468299783563,0.08373204156272361,-0.013605472691040477,-0.4209743523251498,-0.028676845924366777
0.002,9.995,29.99858392986729,29.783267643004784,-10,10,0.1909586771092955,0.18822728448664053,0.0878199058435953,0.08656376683711191,0.2990972331494816,0.29481907209156105,-0.1060226494055319,-0.10450614600906745,0.2037243421077253,0.20081035478066714,-0.0888447628632478,-0.0875739647328894,0.007229438,30.0,0.0,10.0,0.0029743601755666616,1.0059487203511333,29.871722455001485,0.18711419447001088,0.08605186833668443,0.29307564702567784,-0.1038881444897001,0.1996228542450682,-0.087056092384432
0.005,9.995,30.00491127109409,29.78954956943394,-10,10,0.1910671011425104,0.1883341576680747,0.0877839065342768,0.08652828244677685,0.2990965065421816,0.2948183558773464,-0.1061282114708096,-0.10461019815895038,0.203733037604302,0.20081892590051711,-0.0888401132322896,-0.08756938160829734,0.007229438,30.0,0.0,10.0,0.0029694385023858153,1.0059388770047717,29.87787685780057,0.18722226764795905,0.0860174354772118,0.2930778028533715,-0.10399259890464911,0.19963332811876652,-0.08705238818191333
2.493,9.995,29.99796219785988,29.782650373508922,-10,10,0.464067097834267,0.45742927719877974,0.0901152671409525,0.08882629625163019,0.2925477971861386,0.28836331650631675,-0.1016366118494974,-0.10018284448998394,0.1097384882381893,0.10816883504550644,-0.0910958880898437,-0.08979289081080206,0.007229438,30.0,2.5,10.0,0.002115536921961353,1.0042310738439226,29.845590164555148,0.4555020145392088,0.08845204910024079,0.287148370546373,-0.09976074939257887,0.10771309299508691,-0.08941457115751196
5.0,9.995,29.986728016241464,29.77149682577235,-10,10,0.7239594262734108,0.7136042150520169,0.0967683454772587,0.09538421175291459,0.2816035140801575,0.2775755758240078,-0.096858331150133,-0.09547291030856146,0.0259143704619327,0.025543702203375596,-0.0906742366892282,-0.08937727053452407,0.007229438,30.0,5.0,10.0,0.0020359357633849026,1.0040718715267698,29.83204810425211,0.7107102940419253,0.09499739456686047,0.2764499073178222,-0.09508573341805446,0.02544011333026828,-0.0890148136493645
7.0,9.995,29.97955559152988,29.764375881485982,-10,10,0.9038868904726518,0.8909580724596401,0.1080364309397394,0.10649112325896885,0.2706530820099706,0.2667817741296916,-0.0925735068547766,-0.09124937433823369,-0.0265748195374296,-0.02619470449300364,-0.0894041158907953,-0.08812531700992883,0.007229438,30.0,7.0,10.0,0.0020359357633849026,1.0040718715267698,29.824912676908912,0.8873449179538001,0.1060592635635144,0.26569987836033,-0.09087932540076227,-0.026088475572144595,-0.08776793724529638
8.0,9.995,29.986105993654743,29.77087926778282,-10,10,0.9855252349786946,0.9714286964133356,0.1158714816951303,0.11421410474285368,0.2675593712545004,0.2637323145120175,-0.0908356960752055,-0.08953642047333515,-0.0666724151249327,-0.06571876093354656,-0.0898238406620024,-0.08853903821449535,0.007229438,30.0,8.0,10.0,0.0020359357633849026,1.0040718715267698,29.831429290231487,0.9674892046683893,0.11375092558780897,0.26266278539502547,-0.08917331817809818,-0.06545224778940978,-0.08817998066200662
10.0,9.995,29.979356824140638,29.76417854075929,-10,10,1.1248697991649057,1.10878013454533,0.1370887427387288,0.13512788300596423,0.2500479200363006,0.24647133972879004,-0.0833408071317887,-0.08214873526989791,-0.1936551616762971,-0.19088519967221937,-0.0879425570326949,-0.08668466367517529,0.007229438,30.0,10.0,10.0,0.0020359357633849026,1.0040718715267698,29.824714934817337,1.1042836334607633,0.13457989097980777,0.24547181005480323,-0.08181559268758752,-0.19011109173087729,-0.08633312627647309
12.0,9.995,29.999316115175898,29.783994573017928,-10,10,1.2046122991191932,1.1873820313105699,0.1720987822181729,0.16963715360179127,0.2245552342336263,0.22134329058461769,-0.0721566432738311,-0.07112454498902321,-0.3313641769690601,-0.32662448311441844,-0.0825270911337768,-0.08134665832336853,0.007229438,30.0,12.0,10.0,0.004732320072614041,1.009464640145228,29.924610033257895,1.1762492553872372,0.16804665250819106,0.2192679978892315,-0.07045768832357592,-0.32356208442073625,-0.08058396013917385
0.001,9.995,30.00300318089824,29.787655174647746,-10,20,0.1832206536348257,0.18059994244624875,0.100079787350489,0.09864828815399243,0.3271579059848202,0.3224783768616752,-0.1121523202224894,-0.11054814059207639,0.2348021284029013,0.23144361748833153,-0.1014630252037001,-0.10001174075457803,0.007229438,30.0,0.0,10.0,0.003237995037248106,1.0064759900744962,29.88395180186818,0.17943790435863383,0.09801355335529742,0.3204034473170158,-0.10983683831731939,0.22995443485065234,-0.09936823306353833
0.006,9.995,30.04984853101615,29.834164289999784,-10,20,0.1830636411403085,0.18044517579243216,0.0999534448626463,0.09852375281597107,0.3269292491321401,0.32225299062046975,-0.1121692553807233,-0.11056483351692785,0.2345995122027052,0.23124389942506654,-0.1013636830060962,-0.09991381950599704,0.007229438,30.0,0.0,10.0,0.003222015706546242,1.0064440314130925,29.93013607291856,0.17928982651830033,0.09789292771465823,0.32018967827551437,-0.10985691212425382,0.229763297518283,-0.09927409412494956
2.493,9.995,29.99534127483582,29.780048262286613,-10,20,0.4570078639555739,0.45047101563320563,0.1026445235570851,0.10117633945231519,0.3227840275440214,0.31816706053895577,-0.1083723365124788,-0.10682222417963808,0.1394479933986696,0.13745338793648804,-0.1049189348391303,-0.10341821851173137,0.007229438,30.0,2.5,10.0,0.002488641409475119,1.0049772828189503,29.85406813343323,0.44823999839045053,0.10067525025890801,0.31659129612014775,-0.1062931729959138,0.13677263186579977,-0.10290602611597786
5.0,9.995,29.98023199010822,29.765047425180814,-10,20,0.7182268379984844,0.7079536233093239,0.1084836633783887,0.10693195867286898,0.3120738677912422,0.30761009440784925,-0.1034479689851892,-0.10196829273485015,0.0502053858796722,0.0494872691505183,-0.1049634765576002,-0.10346212312418929,0.007229438,30.0,5.0,10.0,0.00237341092100666,1.0047468218420132,29.835608477751492,0.7046089700601639,0.10642676975760865,0.3061568225156506,-0.10148655414297363,0.04925347169528016,-0.10297332708603253
7.0,9.995,29.97208626116325,29.756960162599267,-10,20,0.898723585972895,0.8858686216963704,0.12006057235058,0.11834327640700569,0.3044345058958501,0.30008000273279345,-0.0997944468708487,-0.09836702906459231,-0.0056571909912363,-0.005576272910045524,-0.1054008802141105,-0.10389327034271728,0.007229438,30.0,7.0,10.0,0.00237341092100666,1.0047468218420132,29.827502043496807,0.8816834275447598,0.1177841759081613,0.2986623059754034,-0.09790230426830808,-0.005549928388748205,-0.10340243739437625
8.0,9.995,29.98474340180029,29.7695264559973,-10,20,0.9806745192044658,0.9666473632379019,0.127319326296778,0.1254982041889338,0.2994264363333742,0.2951435664915353,-0.0976093831023835,-0.09621321952949093,-0.0448697311793108,-0.04422793341144327,-0.1050749035500966,-0.10357195631183808,0.007229438,30.0,8.0,10.0,0.00237341092100666,1.0047468218420132,29.84009812656312,0.9620805383248059,0.12490530097806786,0.2937491914136592,-0.09575867018230741,-0.04401898314080727,-0.10308264137821156
10.0,9.995,29.988228372683857,29.77298641333382,-10,20,1.1209941293893944,1.1049599007206377,0.1465037887024264,0.14440826011105592,0.2794260880683226,0.27542929479827744,-0.0894716163067448,-0.0881918519283113,-0.1711002295436216,-0.16865288380482318,-0.10195784772212,-0.1004994855397585,0.007229438,30.0,10.0,10.0,0.00237341092100666,1.0047468218420132,29.84356628607812,1.0997396326120272,0.1437260183080855,0.2741280577462588,-0.08777519869794485,-0.16785610079923421,-0.10002468617468399
12.0,9.995,30.00300318089824,29.787655174647746,-10,20,1.2006539935783802,1.1834803437078156,0.1801507508433449,0.17757395025345793,0.2522076253838105,0.2486001535591267,-0.077741363842806,-0.07662938406325483,-0.3119255788114501,-0.30746392649127124,-0.0959077910230198,-0.09453596630774133,0.007229438,30.0,12.0,10.0,0.004907181678933194,1.0098143633578662,29.933471709814082,1.17197812454605,0.17584811297690744,0.24618401419095853,-0.07588462478236535,-0.304475691422018,-0.09361717335192915
0.002,9.995,29.99762271960478,29.782313331875415,0,-20,0.2628809774765751,0.2591208385115105,0.0734245692563551,0.07237433509143343,0.1857545174180342,0.18309756290734674,-0.084196918476005,-0.08299260115742609,-0.0231075689966132,-0.022777048046006092,-0.0404889022414976,-0.039909766008696154,0.007229438,30.0,0.0,10.0,0.002564072501861085,1.0051281450037222,29.858579691326238,0.2577988088380024,0.0720050825869227,0.18216340256462393,-0.08256917445796799,-0.02266083997271984,-0.03970614712868115
0.005,9.995,29.9764912986082,29.761333582674933,0,-20,0.2631109076105878,0.25934747982156786,0.073429777671424,0.07237946900752323,0.185717932789939,0.18306150157038864,-0.0841991359895937,-0.08299478695263285,-0.0226495710091012,-0.022325601069127482,-0.0405006019850198,-0.039921298404006544,0.007229438,30.0,0.0,10.0,0.0025639103504910502,1.0051278207009822,29.83754140380183,0.258024377079422,0.07201021354383103,0.18212758397506146,-0.08257137574279039,-0.022211703436442017,-0.03971763350074739
2.493,9.995,30.001641271926097,29.786303040843112,0,-20,0.5354173634462664,0.5277589786129787,0.0779299998955852,0.07681532194525317,0.1820126839396852,0.17940925104169783,-0.0801997008845897,-0.07905255808567972,-0.1169913016659829,-0.11531790727970752,-0.0428511344509319,-0.0422382098418832,0.007229438,30.0,2.5,10.0,0.0016435188769059065,1.003287037753812,29.835217229444837,0.5260298984770508,0.07656365432292392,0.1788214581575423,-0.07879356067697722,-0.11494009484851374,-0.042099826123984746
5.0,9.995,29.992942486896176,29.777666691763407,0,-20,0.7899933017077178,0.7786935696981778,0.0874080997243559,0.086157851019445,0.1749348862490107,0.17243269119310312,-0.0758772749627486,-0.07479195832672166,-0.1893220559673722,-0.1866140728853613,-0.0433662575363712,-0.04274596482330845,0.007229438,30.0,5.0,10.0,0.0016127719601166338,1.0032255439202333,29.825652613619983,0.776189934972481,0.08588083860262576,0.1718782902190669,-0.07455148922391112,-0.1860140763124339,-0.042608529141187006
7.0,9.995,29.98098658881008,29.765796607714,0,-20,0.9739679234784387,0.9600366958371361,0.1008437997279269,0.09940137241963702,0.1710039271124164,0.16855795884310049,-0.0729381208192894,-0.07189484460826863,-0.2603467487506564,-0.2566228583276894,-0.0445920154960421,-0.04395419005653356,0.007229438,30.0,7.0,10.0,0.0016127719601166338,1.0032255439202333,29.813763401244252,0.9569500115454286,0.0990817797872384,0.16801601580481942,-0.07166369022795237,-0.25579777138140086,-0.04381286972097709
8.0,9.995,29.98548441518959,29.770262150727163,0,-20,1.0562186227100288,1.041110915651869,0.1097346973512011,0.10816509838177173,0.1701831830708229,0.16774895437916967,-0.0719415021112979,-0.07091248111521586,-0.3037420216236257,-0.29939742346442166,-0.0457537558286559,-0.045099313343920734,0.007229438,30.0,8.0,10.0,0.0016127719601166338,1.0032255439202333,29.818236140361808,1.0377635636983422,0.10781732885219672,0.16720961243039026,-0.0706844852037122,-0.2984348088810494,-0.044954311238616734
10.0,9.995,29.971992496137705,29.75686707057673,0,-20,1.1934714628969152,1.1764005489250924,0.1333943460662952,0.13148632943010521,0.1542661178601144,0.15205956017639327,-0.0643468744505591,-0.06342648381513084,-0.4335111787096419,-0.42731041709309453,-0.0446083416517152,-0.043970282689740764,0.007229438,30.0,10.0,10.0,0.0016127719601166338,1.0032255439202333,29.804819474394193,1.1726182173633213,0.13106357810259237,0.15157066234797104,-0.06322255668180424,-0.42593654007584764,-0.04382891061358068
12.0,9.995,30.002592696872743,29.78724763689119,0,-20,1.263800152036788,1.2457232860674674,0.1706470906135253,0.16820622638344612,0.1337956676520052,0.13188191068060182,-0.0534465772618641,-0.05268209989404247,-0.5455380829810137,-0.537734935631083,-0.0413749842404772,-0.04078317386334402,0.007229438,30.0,12.0,10.0,0.004576692162480728,1.0091533843249616,29.923264155837753,1.2344241276074708,0.16668053538358976,0.13068569429494573,-0.052204254291117844,-0.5328574862688314,-0.0404132558011729
