AoA,AoS,V,dE,dR,CL,CD,CYaw,CMroll,CMpitch,CMyaw,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CYaw_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected
7.0,10.0,29.976412451613196,0,0,0.9780992321085659,0.1005541108655814,0.1745588920823157,-0.0665747860111519,-0.30391645314350096,-0.0529220597589698,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1047541108655814,0.2335088920823156,0.9812492321085658,-0.0844747860111519,-0.282066453143501,-0.0728220597589697
8.0,10.0,29.98359262861898,0,0,1.0615649078089273,0.1116282152547724,0.17342739052630918,-0.06558323896479,-0.3570495154896411,-0.053867570696135805,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1142282152547724,0.2311773905263091,1.0653149078089272,-0.08318323896479,-0.3331995154896411,-0.0735675706961357
10.0,10.0,29.980245413483004,0,0,1.2168273793401811,0.13080357007733429,0.1564761903999211,-0.058642639111720796,-0.4831091662911382,-0.051923814105901606,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1383035700773343,0.2140261903999211,1.2039773793401811,-0.0756426391117208,-0.4626591662911382,-0.0721238141059015
12.0,10.0,30.00240569744087,0,0,1.2568623491423803,0.1675234354529182,0.1320302740934019,-0.0477913686615538,-0.5885533206733748,-0.046517920207593405,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1746234354529182,0.1895802740934019,1.2708123491423802,-0.0641913686615537,-0.5662033206733749,-0.0671179202075933
0.005,10.0,29.987147777421608,0,0,0.26212041319043156,0.071027315228731,0.19878785652609443,-0.07896312806815729,-0.0833784377882008,-0.0523215286405657,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.077027315228731,0.2614378565260944,0.2753704131904315,-0.0979631280681573,-0.0658284377882008,-0.0723215286405656
0.002,-10.0,40.00119344272053,0,0,0.26193237166241723,0.047850688039047504,-0.2369817666929751,0.0842865699611879,-0.017445279263586203,0.0597983935435478,0.0278999999999999,-0.01035,0.0172499999999999,0.006,-0.0400499999999999,0.0076,True,0.0757506880390474,-0.2473317666929751,0.2791823716624171,0.0902865699611879,-0.0574952792635861,0.0673983935435478
2.492,-10.0,39.98910622024007,0,0,0.5356752314037184,0.0517581078667165,-0.2268323748321319,0.0806002344520829,-0.10294609713313249,0.0608873979816186,0.0281499999999999,-0.0110803571428571,0.0130047157622739,0.0060666666666666,-0.0405875,0.00745,True,0.0799081078667164,-0.237912731974989,0.5486799471659923,0.0866669011187495,-0.1435335971331325,0.0683373979816186
5.0,-10.0,39.98655323563317,0,0,0.7867660868569359,0.0616416573379646,-0.2096102714760589,0.07534805786314709,-0.15152567270404022,0.05750268117960369,0.0278999999999999,-0.0113499999999999,0.00705,0.0059,-0.0383499999999999,0.0074,True,0.0895416573379645,-0.2209602714760588,0.7938160868569359,0.0812480578631471,-0.1898756727040401,0.0649026811796037
7.0,-10.0,39.97874504564794,0,0,0.9762007365396014,0.0769436938061425,-0.2069062869038209,0.0726633780947834,-0.24909180438863737,0.059905442395401506,0.0260999999999999,-0.01405,0.00715,0.0071,-0.03575,0.0077,True,0.1030436938061424,-0.2209562869038209,0.9833507365396014,0.0797633780947834,-0.2848418043886374,0.0676054423954015
8.0,-10.0,39.98478561329464,0,0,1.0582873255558525,0.0875094533091894,-0.2048131281934783,0.0714568438994926,-0.3002491152485502,0.0606896624327191,0.0244999999999999,-0.01525,0.00775,0.0074,-0.0337499999999999,0.0079,True,0.1120094533091893,-0.2200631281934783,1.0660373255558524,0.0788568438994926,-0.3339991152485501,0.0685896624327191
10.0,-10.0,39.97226778638181,0,0,1.206057846876608,0.1065678313735838,-0.19335243936520569,0.0654990061852962,-0.4147085223663184,0.059793728586719,0.0293999999999999,-0.0154499999999999,-0.0088499999999999,0.008,-0.0371499999999999,0.0074,True,0.1359678313735837,-0.2088024393652056,1.1972078468766083,0.0734990061852962,-0.4518585223663183,0.067193728586719
12.0,-10.0,39.984938855606885,0,0,1.258572311495237,0.14326565994786827,-0.1827071568841153,0.054983532011374,-0.5052835709364545,0.056513288196934096,0.0289999999999999,-0.0154499999999999,0.01795,0.0086,-0.03525,0.007,True,0.1722656599478682,-0.1981571568841152,1.2765223114952369,0.063583532011374,-0.5405335709364545,0.0635132881969341
0.005,-10.0,39.99599571455567,0,0,0.26179144979321634,0.047854013900779604,-0.2374068147335746,0.08453980303696229,-0.0166883034960146,0.0599212873986763,0.0278999999999999,-0.01035,0.0172499999999999,0.006,-0.0400499999999999,0.0076,True,0.0757540139007795,-0.2477568147335746,0.2790414497932162,0.0905398030369623,-0.0567383034960145,0.0675212873986763
0.002,-8.0,39.99738622472479,0,0,0.2528984838728008,0.05170257319120419,-0.1452098824748691,0.0593451590045677,-0.036034046087953395,0.0349377920606397,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0677025731912042,-0.203459882474869,0.2685484838728008,0.0757451590045677,-0.0447840460879533,0.0572377920606397
2.493,-8.0,39.98843299778082,0,0,0.5263400819390789,0.056071029977811895,-0.1334157852651021,0.0551479286121172,-0.1228572187087075,0.034681196155454994,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0723210299778119,-0.1923961424079592,0.5377447977013528,0.0716145952787838,-0.1321447187087074,0.056831196155455
5.0,-8.0,39.98159964412903,0,0,0.7768648564306132,0.0658638798153847,-0.1185602548398621,0.0504823462631169,-0.16978143086195271,0.031433475272525505,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.0818638798153847,-0.1778102548398621,0.7823148564306132,0.0667823462631169,-0.1768314308619526,0.0535334752725254
7.0,-8.0,39.97787401060092,0,0,0.9707334495825923,0.0812260037109923,-0.11863512847596722,0.0488840634359317,-0.2742967815095842,0.0341721593658216,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.0954260037109923,-0.1805851284759671,0.9762834495825924,0.0663840634359317,-0.2787467815095842,0.0565721593658216
8.0,-8.0,39.99291003296957,0,0,1.0533027037534608,0.0916725209570472,-0.11737924060818071,0.047997796779519805,-0.3304306465433316,0.03503429730695461,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1042725209570472,-0.1805292406081807,1.059452703753461,0.0657977967795198,-0.3328806465433316,0.0576342973069546
10.0,-8.0,39.97948275898332,0,0,1.142899569148861,0.11870413907654699,-0.0971471877172723,0.0392564583302152,-0.4552362409797765,0.0319734103155216,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.136204139076547,-0.1604971877172722,1.132449569148861,0.0576564583302152,-0.4610862409797764,0.0540734103155215
12.0,-8.0,39.977046711499554,0,0,1.2398075281110852,0.15124546115915868,-0.08933638053046389,0.033134107236314894,-0.5523113599835533,0.0301422132826033,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.1683454611591587,-0.1526863805304638,1.2561575281110853,0.0521341072363149,-0.5562613599835533,0.0518422132826033
0.005,-8.0,40.00647644557768,0,0,0.252507283496528,0.051667876769925805,-0.1454599293009225,0.059540099604792895,-0.0358456029788565,0.0350082790117854,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0676678767699258,-0.2037099293009224,0.268157283496528,0.0759400996047929,-0.0445956029788564,0.0573082790117854
0.002,-4.0,39.9999338344384,0,0,0.2277065904770525,0.050740939524855797,-0.060509651157463,0.0220186400927691,-0.0324194576183955,0.0128511300487629,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0590409395248558,-0.087359651157463,0.2436565904770525,0.0300186400927691,-0.0371694576183954,0.0268511300487629
2.493,-4.0,39.98881419428879,0,0,0.5001146621334368,0.0551771134497642,-0.0535966656631236,0.0206908214086346,-0.1034190051434138,0.011533088321048402,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.0637271134497642,-0.0811770228059807,0.5118193778957107,0.0287574880753012,-0.1087065051434137,0.0253830883210484
5.0,-4.0,39.99164171660217,0,0,0.7644487342174564,0.0660829364515992,-0.0502459711983646,0.0201120487715751,-0.18691066259694572,0.011523600152132201,0.0083,-0.02785,0.00575,0.0078999999999999,-0.0030499999999999,0.0138,True,0.0743829364515992,-0.0780959711983646,0.7701987342174564,0.028012048771575,-0.1899606625969456,0.0253236001521322
7.0,-4.0,39.986269502744925,0,0,0.9479997642078146,0.0812898647174873,-0.0498796070656543,0.019620062878676698,-0.26913201300810097,0.012959954045171201,0.0065,-0.03055,0.00585,0.0091,-0.00045,0.0141,True,0.0877898647174873,-0.0804296070656543,0.9538497642078146,0.0287200628786767,-0.269582013008101,0.0270599540451712
8.0,-4.0,39.98721201537145,0,0,1.0166995810975048,0.0933606328677667,-0.0465434149631168,0.0183520690674647,-0.3377142112524645,0.012883472404450001,0.0049,-0.03175,0.00645,0.0094,0.00155,0.0143,True,0.0982606328677667,-0.0782934149631168,1.0231495810975049,0.0277520690674647,-0.3361642112524645,0.02718347240445
10.0,-4.0,39.97731456136321,0,0,1.121697833251174,0.11526560358473549,-0.040269163219738995,0.014423091017617998,-0.4336728409206622,0.011697594605315602,0.0097999999999999,-0.03195,-0.01015,0.01,-0.0018499999999999,0.0138,True,0.1250656035847354,-0.072219163219739,1.111547833251174,0.024423091017618,-0.4355228409206621,0.0254975946053156
12.0,-4.0,39.97468165473003,0,0,1.1912613399382657,0.14708651747032161,-0.037351052781719,0.011519590607442102,-0.5451907056522265,0.0117774515318107,0.0094,-0.03195,0.0166499999999999,0.0106,4.99999999999997e-05,0.0133999999999999,True,0.1564865174703216,-0.069301052781719,1.2079113399382655,0.0221195906074421,-0.5451407056522265,0.0251774515318106
0.005,-4.0,39.99702692508516,0,0,0.227127225828159,0.050786237466290296,-0.0604261415455786,0.0219977753573591,-0.0323463208680736,0.012810015221849299,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0590862374662903,-0.0872761415455786,0.243077225828159,0.0299977753573591,-0.0370963208680735,0.0268100152218493
0.002,0.0,40.00259737105025,0,0,0.21990249527411,0.045446592304311195,0.014335216497157601,-0.0059885495479598,-0.0177905064216421,-0.0068846906658132,0.0078,-0.00075,0.01705,-0.0005,-0.00635,0.0035,True,0.0532465923043112,0.0135852164971576,0.23695249527411,-0.0064885495479598,-0.0241405064216421,-0.0033846906658132
2.493,0.0,39.98974535298413,0,0,0.4941925401170994,0.050538105395835496,0.013436969832389099,-0.0049147697192319,-0.09138487283663471,-0.0069798087326469,0.00805,-0.0014803571428571,0.0128047157622739,-0.0004333333333333,-0.0068874999999999,0.00335,True,0.0585881053958355,0.011956612689532,0.5069972558793733,-0.0053481030525652,-0.0982723728366346,-0.0036298087326469
5.0,0.0,39.98353499661008,0,0,0.7589988968359908,0.061825804639635204,0.0102901666680335,-0.0031925011684928004,-0.1765341729236183,-0.0062326781887158,0.0078,-0.00175,0.0068499999999999,-0.0006,-0.00465,0.0033,True,0.0696258046396352,0.0085401666680335,0.7658488968359907,-0.0037925011684928,-0.1811841729236183,-0.0029326781887158
7.0,0.0,39.98561662432,0,0,0.9432284418195738,0.0775538274004714,0.011359268536934499,-0.0037184645540429997,-0.2691285992517373,-0.0060402946290304,0.006,-0.00445,0.00695,0.0006,-0.0020499999999999,0.0036,True,0.0835538274004714,0.0069092685369345,0.9501784418195738,-0.003118464554043,-0.2711785992517372,-0.0024402946290304
8.0,0.0,39.98401515177669,0,0,1.0117533978657431,0.0890019301682715,0.014732832508775998,-0.0049796013115615,-0.3198352173803228,-0.0068045038120276,0.0043999999999999,-0.00565,0.00755,0.0009,-4.99999999999997e-05,0.0038,True,0.0934019301682714,0.009082832508776,1.019303397865743,-0.0040796013115615,-0.3198852173803228,-0.0030045038120276
10.0,0.0,39.97623884781328,0,0,1.1190845490225183,0.1100341462947967,0.0135174903181894,-0.0053875369405539004,-0.4193507292840929,-0.0068341608452257,0.0093,-0.00585,-0.00905,0.0015,-0.00345,0.0033,True,0.1193341462947967,0.0076674903181894,1.1100345490225183,-0.0038875369405539,-0.4228007292840929,-0.0035341608452257
12.0,0.0,39.97856073572613,0,0,1.189980101125838,0.1440031395992214,0.015335193703598999,-0.006007399155222901,-0.5217455845205415,-0.0067238423470471,0.0089,-0.00585,0.01775,0.0021,-0.0015499999999999,0.0028999999999999,True,0.1529031395992214,0.009485193703599,1.207730101125838,-0.0039073991552229,-0.5232955845205415,-0.0038238423470472
0.005,0.0,39.9986296674582,0,0,0.21903876602718078,0.0460403469710809,0.011890862689338201,-0.005208028509047301,-0.0176413055928384,-0.006655633154523,0.0078,-0.00075,0.01705,-0.0005,-0.00635,0.0035,True,0.0538403469710809,0.0111408626893382,0.2360887660271808,-0.0057080285090473,-0.0239913055928384,-0.003155633154523
0.002,3.995,39.99581360989802,0,0,0.22683589409538868,0.051065544318425,0.0959595263533395,-0.033961674818001504,-0.030591058425818995,-0.0256400726262924,0.0072,0.00685,0.01325,-0.0062,-0.00345,-0.007,True,0.058265544318425,0.1028095263533395,0.2400858940953887,-0.0401616748180015,-0.034041058425819,-0.0326400726262924
2.493,3.995,39.9901822848289,0,0,0.5008430768605604,0.0561146258163758,0.089711029332756,-0.030895280527885,-0.10713804461902779,-0.0248423079131246,0.00745,0.0061196428571428,0.0090047157622739,-0.0061333333333333,-0.0039875,-0.00715,True,0.0635646258163758,0.0958306721898988,0.5098477926228343,-0.0370286138612183,-0.1111255446190278,-0.0319923079131246
5.0,3.995,39.98416561036831,0,0,0.7626021640935927,0.0675248740298721,0.08566302606691681,-0.0286826578878719,-0.18120629116382442,-0.024718804292140704,0.0072,0.00585,0.00305,-0.0063,-0.0017499999999999,-0.0072,True,0.0747248740298721,0.0915130260669168,0.7656521640935927,-0.0349826578878719,-0.1829562911638243,-0.0319188042921407
7.0,3.995,39.97407372677319,0,0,0.9482634710232212,0.0830968747781737,0.0906771101206311,-0.029777780384983,-0.2636993052249008,-0.0269700887062073,0.0054,0.00315,0.00315,-0.0051,0.00085,-0.0069,True,0.0884968747781737,0.0938271101206311,0.9514134710232212,-0.034877780384983,-0.2628493052249008,-0.0338700887062073
8.0,3.995,39.984541113363456,0,0,1.0266577744564573,0.0939797472081198,0.0913195661818118,-0.0298258558293295,-0.3195563601829729,-0.0274827298522024,0.0037999999999999,0.00195,0.00375,-0.0048,0.0028499999999999,-0.0067,True,0.0977797472081197,0.0932695661818118,1.0304077744564573,-0.0346258558293295,-0.316706360182973,-0.0341827298522024
10.0,3.995,39.97935316538254,0,0,1.1518478946982997,0.1154689356174536,0.0842953871904671,-0.027759865520962098,-0.445496357659819,-0.026106760745178703,0.0087,0.00175,-0.01285,-0.0042,-0.00055,-0.0072,True,0.1241689356174536,0.0860453871904671,1.1389978946982997,-0.0319598655209621,-0.446046357659819,-0.0333067607451787
12.0,3.995,39.98171140423631,0,0,1.2170842068545804,0.1502727519894089,0.076363290539273,-0.0231097574961939,-0.5374184567287278,-0.0232120823781904,0.0083,0.00175,0.01395,-0.0036,0.0013499999999999,-0.0076,True,0.1585727519894089,0.078113290539273,1.2310342068545803,-0.0267097574961939,-0.5360684567287279,-0.0308120823781904
0.005,3.995,39.99907776328395,0,0,0.2265865011620235,0.0510519481318462,0.0956605137327631,-0.033908234540450104,-0.0306246584555825,-0.0255499961889381,0.0072,0.00685,0.01325,-0.0062,-0.00345,-0.007,True,0.0582519481318462,0.1025105137327631,0.2398365011620235,-0.0401082345404501,-0.0340746584555825,-0.0325499961889381
0.002,8.005,40.0013840701868,0,0,0.2565970562377621,0.0655353854633996,0.1497157662157526,-0.059642056957811204,-0.0748519482675077,-0.0392243769025461,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.0203999999999999,True,0.0681353854633996,0.2087657662157526,0.2700470562377621,-0.0795420569578112,-0.0531019482675077,-0.059624376902546
2.493,8.005,39.992217160060086,0,0,0.5308751950368508,0.06967377001472799,0.140611769759119,-0.05491526185116451,-0.1625433200734785,-0.039169004113998804,0.00285,0.0583196428571428,0.0092047157622739,-0.0198333333333333,0.0212125,-0.02055,True,0.072523770014728,0.1989314126162618,0.5400799107991247,-0.0747485951844978,-0.1413308200734785,-0.0597190041139988
5.0,8.005,39.97759040755105,0,0,0.7804901906298557,0.0796707674209935,0.12413864597081292,-0.0483815546821022,-0.2075900948046563,-0.0353804045212785,0.0026,0.05805,0.0032499999999999,-0.02,0.02345,-0.0206,True,0.0822707674209935,0.1821886459708129,0.7837401906298556,-0.0683815546821022,-0.1841400948046563,-0.0559804045212785
7.0,8.005,39.98298700587382,0,0,0.9741135611420773,0.0955276381751869,0.1298618915495114,-0.0489700659189173,-0.3117841932611447,-0.038970789506855605,0.0008,0.0553499999999999,0.00335,-0.0188,0.0260499999999999,-0.0203,True,0.0963276381751869,0.1852118915495113,0.9774635611420772,-0.0677700659189173,-0.2857341932611448,-0.0592707895068556
8.0,8.005,39.98299725031811,0,0,1.0565115854882492,0.10688254589579209,0.1306555655375958,-0.0485845433581157,-0.36997758738969433,-0.040356764376149,-0.0008,0.05415,0.00395,-0.0185,0.02805,-0.0201,True,0.1060825458957921,0.1848055655375958,1.060461585488249,-0.0670845433581157,-0.3419275873896943,-0.060456764376149
10.0,8.005,39.9770693743015,0,0,1.2055299979361385,0.12758742043636379,0.116182367995948,-0.0430638045728041,-0.4927029890014722,-0.0373592883753515,0.0040999999999999,0.05395,-0.01265,-0.0179,0.02465,-0.0206,True,0.1316874204363637,0.170132367995948,1.1928799979361384,-0.0609638045728041,-0.4680529890014722,-0.0579592883753515
12.0,8.005,39.97877139228143,0,0,1.2837993078666328,0.1602769604991321,0.10181939858659081,-0.0345115878232741,-0.5992482273468036,-0.0326875581062505,0.0037,0.05395,0.01415,-0.0173,0.0265499999999999,-0.021,True,0.1639769604991321,0.1557693985865908,1.2979493078666329,-0.0518115878232741,-0.5726982273468038,-0.0536875581062505
0.005,8.005,40.005484682905056,0,0,0.2562429988765231,0.065500982224886,0.1494949211824639,-0.059611542800160094,-0.0746754604235493,-0.039158618586973004,0.0026,0.05905,0.01345,-0.0199,0.02175,-0.0203999999999999,True,0.068100982224886,0.2085449211824639,0.2696929988765231,-0.0795115428001601,-0.0529254604235493,-0.0595586185869729
0.002,9.995,40.00188086750556,0,0,0.2663149382303116,0.0702146025295507,0.18023861572344418,-0.06952902149774609,-0.0897502849771081,-0.0464689672637234,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0762146025295507,0.2428886157234442,0.2795649382303115,-0.0885290214977461,-0.0722002849771081,-0.0664689672637233
2.493,9.995,39.98746624911946,0,0,0.5413122896004888,0.0742931447188888,0.1736496848659123,-0.0654991401716381,-0.1775967158689004,-0.0476171222438081,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.0805431447188888,0.2355693277230551,0.5503170053627627,-0.0844324735049714,-0.1605842158689004,-0.067767122243808
5.0,9.995,39.99100012830719,0,0,0.7910514603897927,0.0839321505145135,0.1573681379908836,-0.0595962405809082,-0.22227813711721228,-0.044112970930084,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.0899321505145135,0.2190181379908835,0.7941014603897927,-0.0786962405809082,-0.2030281371172123,-0.0643129709300839
7.0,9.995,39.98039817062786,0,0,0.9807237235839518,0.0996430792032205,0.161285458375849,-0.0595663198330213,-0.31929190328976326,-0.047842893773466594,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1038430792032205,0.2202354583758489,0.9838737235839518,-0.0774663198330213,-0.2974419032897633,-0.0677428937734665
8.0,9.995,39.99059473878796,0,0,1.0619447419979544,0.1109879027985273,0.1607769235373202,-0.058853114494876596,-0.3707240502933989,-0.048863546194879495,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1135879027985273,0.2185269235373201,1.0656947419979543,-0.0764531144948766,-0.3468740502933989,-0.0685635461948794
10.0,9.995,39.97431989194105,0,0,1.2170463742338142,0.1309571282743465,0.1485555931348754,-0.0535280342529702,-0.48787208773590285,-0.04708778883820121,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1384571282743465,0.2061055931348754,1.2041963742338142,-0.0705280342529702,-0.4674220877359028,-0.0672877888382011
12.0,9.995,39.983205429907215,0,0,1.297353962128669,0.1632629507391369,0.13628184113414551,-0.043299667360757896,-0.5618695088353304,-0.0429461251787788,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1703629507391369,0.1938318411341455,1.3113039621286688,-0.0596996673607578,-0.5395195088353304,-0.0635461251787787
0.005,9.995,40.006321180752586,0,0,0.26593986483821863,0.0701772487852619,0.18023713881520648,-0.0695646790903154,-0.0892864109571136,-0.0464617304626054,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0761772487852619,0.2428871388152065,0.2791898648382185,-0.0885646790903154,-0.0717364109571136,-0.0664617304626053
0.002,-10.0,30.00463640539274,0,-10,0.25962049066058773,0.06973327669951271,-0.16676710958484411,0.0398961134424827,-0.08782146486323011,0.0444461929171884,0.0278999999999999,-0.01035,0.0172499999999999,0.006,-0.0400499999999999,0.0076,True,0.0976332766995126,-0.1771171095848441,0.2768704906605876,0.0458961134424827,-0.12787146486323,0.0520461929171884
2.492,-10.0,29.997673945531982,0,-10,0.5341224023745692,0.07325677119988161,-0.1602881043914509,0.0380028104326086,-0.1763449988921366,0.0448555542409327,0.0281499999999999,-0.0110803571428571,0.0130047157622739,0.0060666666666666,-0.0405875,0.00745,True,0.1014067711998815,-0.171368461534308,0.5471271181368431,0.0440694770992752,-0.2169324988921366,0.0523055542409327
5.0,-10.0,30.001776111779883,0,-10,0.7878807600302385,0.0820040746331727,-0.1483361434313066,0.035588349019241995,-0.2301928196651572,0.0416043652537548,0.0278999999999999,-0.0113499999999999,0.00705,0.0059,-0.0383499999999999,0.0074,True,0.1099040746331726,-0.1596861434313065,0.7949307600302385,0.041488349019242,-0.2685428196651571,0.0490043652537548
7.0,-10.0,29.99053141279529,0,-10,0.9767164344166476,0.0965938993231968,-0.15256247007436588,0.037164809261264996,-0.3151844530447911,0.0453723805194062,0.0260999999999999,-0.01405,0.00715,0.0071,-0.03575,0.0077,True,0.1226938993231967,-0.1666124700743659,0.9838664344166476,0.044264809261265,-0.3509344530447911,0.0530723805194062
8.0,-10.0,29.984478446106987,0,-10,1.0599557464249914,0.1065229005157169,-0.1502922613399445,0.0365723908114107,-0.3649410720966558,0.045520392332558196,0.0244999999999999,-0.01525,0.00775,0.0074,-0.0337499999999999,0.0079,True,0.1310229005157168,-0.1655422613399445,1.0677057464249913,0.0439723908114107,-0.3986910720966557,0.0534203923325582
10.0,-10.0,29.976090985875675,0,-10,1.1811526652880258,0.1281798142586978,-0.13157340092546518,0.0295573001424686,-0.48956831004012846,0.0426092413578196,0.0293999999999999,-0.0154499999999999,-0.0088499999999999,0.008,-0.0371499999999999,0.0074,True,0.1575798142586977,-0.1470234009254651,1.172302665288026,0.0375573001424686,-0.5267183100401284,0.0500092413578196
12.0,-10.0,29.978899056259756,0,-10,1.2580220321824287,0.1630241578581434,-0.1178116762692306,0.0218694663613272,-0.5880062731133913,0.0397115183523417,0.0289999999999999,-0.0154499999999999,0.01795,0.0086,-0.03525,0.007,True,0.1920241578581433,-0.1332616762692305,1.2759720321824286,0.0304694663613272,-0.6232562731133913,0.0467115183523417
0.005,-10.0,29.981346346160738,0,-10,0.2594344257813214,0.0696808704299849,-0.16689051093515261,0.039980265692459105,-0.08718262763004661,0.0445387856796413,0.0278999999999999,-0.01035,0.0172499999999999,0.006,-0.0400499999999999,0.0076,True,0.0975808704299848,-0.1772405109351526,0.2766844257813213,0.0459802656924591,-0.1272326276300465,0.0521387856796413
0.002,-8.005,29.99958811227089,0,-10,0.2516428115932322,0.0701486587761164,-0.0951121576650993,0.0237584302096495,-0.09205280405736971,0.024779984514308302,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0861486587761164,-0.1533621576650992,0.2672928115932322,0.0401584302096495,-0.1008028040573696,0.0470799845143083
2.492,-8.005,30.00006144204748,0,-10,0.5250284359044368,0.0734442712399007,-0.088325543700189,0.0220085073962897,-0.17796391127113792,0.024632117033451303,0.01625,-0.0589803571428571,0.0114047157622739,0.0164666666666666,-0.0092874999999999,0.02215,True,0.0896942712399007,-0.1473059008430461,0.5364331516667107,0.0384751740629563,-0.1872514112711378,0.0467821170334513
5.0,-8.005,30.002214003460555,0,-10,0.7782564708812856,0.0824258026997012,-0.0772761920814242,0.0196498126775629,-0.23146783346994582,0.0214476852263765,0.016,-0.05925,0.00545,0.0163,-0.0070499999999999,0.0220999999999999,True,0.0984258026997012,-0.1365261920814242,0.7837064708812855,0.0359498126775629,-0.2385178334699457,0.0435476852263764
7.0,-8.005,29.987244976136544,0,-10,0.9722726091162908,0.097664970602329,-0.07957469570762851,0.019721619686013,-0.3297183826376009,0.0240722594135282,0.0142,-0.0619499999999999,0.00555,0.0175,-0.00445,0.0224,True,0.111864970602329,-0.1415246957076284,0.9778226091162908,0.037221619686013,-0.3341683826376009,0.0464722594135282
8.0,-8.005,29.986681402974643,0,-10,1.0553220983147986,0.1076304723149898,-0.07729471023564351,0.019106163441247697,-0.3817134594205446,0.0240917182445046,0.0126,-0.06315,0.00615,0.0178,-0.00245,0.0226,True,0.1202304723149898,-0.1404447102356435,1.0614720983147987,0.0369061634412477,-0.3841634594205446,0.0466917182445046
10.0,-8.005,29.96945779659701,0,-10,1.1485280315065611,0.13411269330593772,-0.0549003466364726,0.0106342482024991,-0.507172701909043,0.0195369442565,0.0175,-0.0633499999999999,-0.01045,0.0184,-0.0058499999999999,0.0220999999999999,True,0.1516126933059377,-0.1182503466364725,1.138078031506561,0.0290342482024991,-0.5130227019090429,0.0416369442564999
12.0,-8.005,29.98363674229664,0,-10,1.2569204628567079,0.1645158969790153,-0.05066083834608949,0.0070605285602145,-0.5970365853638147,0.018553163466284998,0.0171,-0.0633499999999999,0.01635,0.019,-0.00395,0.0217,True,0.1816158969790153,-0.1140108383460894,1.273270462856708,0.0260605285602145,-0.6009865853638147,0.040253163466285
0.005,-8.005,29.981358254002117,0,-10,0.2511912477348014,0.0701991731572212,-0.0953076020967648,0.0238094799283113,-0.0916836764629169,0.024859634334300898,0.016,-0.0582499999999999,0.01565,0.0164,-0.0087499999999999,0.0223,True,0.0861991731572212,-0.1535576020967647,0.2668412477348014,0.0402094799283113,-0.1004336764629168,0.0471596343343009
0.002,-4.0,30.00813633129503,0,-10,0.224047481366025,0.0566537231426337,-0.0996861918257169,0.029713395469407003,-0.0328646858375155,0.0296559135682102,0.0083,-0.02685,0.01595,0.008,-0.0047499999999999,0.014,True,0.0649537231426337,-0.1265361918257169,0.239997481366025,0.037713395469407,-0.0376146858375154,0.0436559135682102
2.493,-4.0,29.98519282137276,0,-10,0.4962270984511276,0.060694726284419395,-0.0892596975131016,0.027597380637990197,-0.10188721126243269,0.027877830087796596,0.00855,-0.0275803571428571,0.0117047157622739,0.0080666666666666,-0.0052874999999999,0.01385,True,0.0692447262844194,-0.1168400546559587,0.5079318142134015,0.0356640473046568,-0.1071747112624326,0.0417278300877966
