AoA,AoS,V,dE,dR,CL,CD,CYaw,CMroll,CMpitch,CMyaw,CD_modeloff,CYaw_modeloff,CL_modeloff,CMroll_modeloff,CMpitch_modeloff,CMyaw_modeloff,modeloff_correction_found,CD_uncorrected,CYaw_uncorrected,CL_uncorrected,CMroll_uncorrected,CMpitch_uncorrected,CMyaw_uncorrected,V_round,AoA_round,AoS_round,CL2,fit_used,CD0_fit,k_fit,R2_fit,CD_fit_pred,CDi_fit,esb,CL2_fit,CDsep_fit,ewb,e_total_blockage,V_blockage_corr,CL_blockage_corr,CD_blockage_corr,CYaw_blockage_corr,CMroll_blockage_corr,CMpitch_blockage_corr,CMyaw_blockage_corr
12.0,10.0,19.995097374941952,0,0,1.2072973723452998,0.1913902475117053,0.031998754670689,0.0017117198892655002,-0.6474797915070271,-0.009383855555347702,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.1984902475117053,0.089548754670689,1.2212473723452997,-0.0146882801107344,-0.6251297915070271,-0.0299838555553476,20.0,12.0,10.0,1.4575669452718654,True,0.07684518124363686,0.06371570194234737,0.7355337473491412,0.16971508228959675,0.09286990104595991,0.007219591,1.4575669452718654,0.021675165222108536,0.004858695990015435,0.012078286990015435,20.236603899429802,1.178653201250643,0.18684934887218932,0.031239556626695402,0.0016711078590421588,-0.6321177751943174,-0.00916121549150596
12.0,10.0,19.98555923953208,0,0,1.1852768202840096,0.19451266174850632,0.0323087480251612,-6.314736825209846e-05,-0.6489286577009413,-0.009384147403315501,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.2016126617485063,0.0898587480251612,1.1992268202840095,-0.016463147368252,-0.6265786577009413,-0.0299841474033154,20.0,12.0,10.0,1.4048811407025723,True,0.07684518124363686,0.06371570194234737,0.7355337473491412,0.16635816926906694,0.08951298802543008,0.007219591,1.4048811407025723,0.02815449247943938,0.005708520796955205,0.012928111796955206,20.243934783705424,1.1552142639977623,0.18957917469963187,0.03148929088281038,-6.154574129043037e-05,-0.6324696719483819,-0.009146134261842765
13.0,10.0,19.992418933204974,0,0,1.2409920096358316,0.2099173795328112,0.030182773238344507,0.006485103556947501,-0.6733570287944317,-0.0058435531935266995,0.0101,0.0577499999999999,0.0264499999999999,-0.0159,0.01565,-0.0208999999999999,True,0.2200173795328112,0.0879327732383444,1.2674420096358314,-0.0094148964430525,-0.6577070287944317,-0.0267435531935266,20.0,13.0,10.0,1.5400611679799798,True,0.07684518124363686,0.06371570194234737,0.7355337473491412,0.17497125959563262,0.09812607835199576,0.007219591,1.5400611679799798,0.03494611993717857,0.006599306717136939,0.01381889771713694,20.268692125561085,1.207391796288338,0.2042338064856979,0.02936556602641009,0.006309517524642614,-0.6551256947883679,-0.005685337320672256
14.0,10.0,19.99829164864786,0,0,1.2206721804207639,0.23631483566029687,0.024734202319349793,0.012650812333166301,-0.7187556023211705,-0.004809636066510602,0.0090999999999999,0.05745,0.03045,-0.0154,0.02285,-0.0207999999999999,True,0.2454148356602968,0.0821842023193498,1.251122180420764,-0.0027491876668337,-0.6959056023211705,-0.0256096360665105,20.0,14.0,10.0,1.490040572053182,True,0.07684518124363686,0.06371570194234737,0.7355337473491412,0.17178416221458215,0.0949389809709453,0.007219591,1.490040572053182,0.0645306734457147,0.010479599604850735,0.017699190604850736,20.352245224308675,1.178583044027797,0.22816663050798533,0.02388135973664138,0.012214608596968326,-0.693972697406538,-0.004643798398010514
0.002,9.995,19.998950297349435,0,10,0.2557097193280553,0.091903581224865,0.1537635430524893,-0.0432737846596815,-0.1384561818517224,-0.0443997561199574,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.097903581224865,0.2164135430524893,0.2689597193280552,-0.0622737846596815,-0.1209061818517224,-0.0643997561199573,20.0,0.0,10.0,0.06538746055883282,True,0.08253790761420027,0.05688423438706542,0.7699234999331164,0.0862574232466039,0.003719515632403642,0.007219591,0.06538746055883282,0.00564615797826109,0.0029056716302168894,0.010125262630216889,20.20144492143875,0.2506090615198595,0.09007037472646683,0.15069641201598635,-0.04241059976317228,-0.1356943877090878,-0.043514111400115095
0.005,9.995,20.01444210694577,0,10,0.2548102127438576,0.0955437631868582,0.1126735459603929,-0.0272333866791355,-0.14754914200604982,-0.032351397927122404,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.1015437631868582,0.1753235459603929,0.2680602127438575,-0.0462333866791355,-0.1299991420060498,-0.0523513979271223,20.0,0.0,10.0,0.06492824451856997,True,0.08253790761420027,0.05688423438706542,0.7699234999331164,0.0862313010937353,0.00369339347953503,0.007219591,0.06492824451856997,0.009312462093122902,0.0033865419525284752,0.010606132952528475,20.22671794090272,0.24948990147999703,0.09354885664837635,0.11032097802656843,-0.026664767029468146,-0.1444683888692952,-0.031675916732943094
2.493,9.995,19.988559458844104,0,10,0.5287583102055639,0.0986682911280701,0.1074521779029819,-0.0241614594810256,-0.23227511477090718,-0.0318386807624898,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.1049182911280701,0.1693718207601247,0.5377630259678378,-0.0430947928143589,-0.2152626147709072,-0.0519886807624897,20.0,2.5,10.0,0.2795853506114433,True,0.08253790761420027,0.05688423438706542,0.7699234999331164,0.09844190622957147,0.015903998615371204,0.007219591,0.2795853506114433,0.00022638489849862928,0.002194817334972683,0.009414408334972682,20.176739919617546,0.5189412659200014,0.0968363937093639,0.10545719689049698,-0.02371287245525037,-0.22796264337494254,-0.031247556740405434
5.0,9.995,19.988559458844104,0,10,0.7890051685725236,0.1066767540181116,0.09408641014229871,-0.0197228313515549,-0.2956992106065507,-0.028708184754280004,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.1126767540181116,0.1557364101422986,0.7920551685725236,-0.0388228313515549,-0.2764492106065507,-0.0489081847542799,20.0,5.0,10.0,0.6225291560341564,True,0.08253790761420027,0.05688423438706542,0.7699234999331164,0.11795000203882924,0.03541209442462897,0.007219591,0.6225291560341564,0.0,0.002165124822923225,0.009384715822923224,20.17614640907496,0.774401881577278,0.10470232936704607,0.09234501362883077,-0.019357791706622447,-0.29022626745135244,-0.028176839868621312
7.0,9.995,19.98743974099433,0,10,0.977199199794864,0.1208645520639174,0.09595835971149491,-0.0204515994147538,-0.3709646947982378,-0.0308483456613648,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1250645520639174,0.1549083597114948,0.980349199794864,-0.0383515994147538,-0.3491146947982378,-0.0507483456613647,20.0,7.0,10.0,0.9549182760797226,True,0.08253790761420027,0.05688423438706542,0.7699234999331164,0.13685770265121167,0.054319795037011384,0.007219591,0.9549182760797226,0.0,0.002165124822923225,0.009384715822923224,20.175016182991364,0.959112727190449,0.1186275328254573,0.09418231625541054,-0.020073071380132954,-0.3640987018757283,-0.03027738964869827
8.0,9.995,19.994935836648587,0,10,1.0587955857671438,0.13097775522271202,0.0948269192864389,-0.020936113302568397,-0.4180598468558114,-0.031312052247633504,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.133577755222712,0.1525769192864388,1.0625455857671438,-0.0385361133025684,-0.3942098468558114,-0.0510120522476334,20.0,8.0,10.0,1.1210480924399893,True,0.08253790761420027,0.05688423438706542,0.7699234999331164,0.1463078700637292,0.06376996244952893,0.007219591,1.1210480924399893,0.0,0.002165124822923225,0.009384715822923224,20.18258262737312,1.0391988880215124,0.12855355595799645,0.09307181707371166,-0.020548617651968887,-0.4103221942167683,-0.03073251373052899
10.0,9.995,19.994108536982203,0,10,1.1898413041199964,0.1539524042677276,0.07737491860093501,-0.016049784530519397,-0.5509011273758649,-0.0276376800360999,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1614524042677276,0.134924918600935,1.1769913041199964,-0.0330497845305194,-0.530451127375865,-0.0478376800360998,20.0,10.0,10.0,1.4157223289899739,True,0.08253790761420027,0.05688423438706542,0.7699234999331164,0.1630701884034681,0.08053228078926782,0.007219591,1.4157223289899739,0.0,0.002165124822923225,0.009384715822923224,20.181747563734465,1.1678191492153616,0.15110297915281082,0.07594282640741047,-0.015752727402066017,-0.5407047844499635,-0.027126148566439016
12.0,9.995,19.99225901393652,0,10,1.1855964970304094,0.1990259016273971,0.06233936174392651,-0.005162540528947598,-0.6442475490352934,-0.0226101736594433,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.2061259016273971,0.1198893617439265,1.1995464970304093,-0.0215625405289475,-0.6218975490352934,-0.0432101736594432,20.0,12.0,10.0,1.4056390537707775,True,0.08253790761420027,0.05688423438706542,0.7699234999331164,0.16249660901251,0.07995870139830975,0.007219591,1.4056390537707775,0.03652929261488709,0.006956285665890301,0.014175876665890302,20.275666811990618,1.1526842395864374,0.19350092603174845,0.060608815872925687,-0.005019227974145654,-0.6263631834483446,-0.02198251335663673
0.002,10.0,19.9952579911816,0,20,0.2442182380778334,0.10730256648992609,0.13916820598112212,-0.0345047825113803,-0.1213461369363909,-0.0443758880800816,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.1133025664899261,0.2018182059811221,0.2574682380778333,-0.0535047825113803,-0.1037961369363909,-0.0643758880800815,20.0,0.0,10.0,0.05964254780984132,True,0.09623130435518883,0.054225153072589766,0.8002266001369225,0.09946543063981672,0.0032341262846278993,0.007219591,0.05964254780984132,0.007837135850109362,0.0035522426134258194,0.010771833613425819,20.210643583320135,0.23904068856506283,0.10502769809671507,0.1362177699991826,-0.033773263762878335,-0.11877353778443335,-0.04343509692739725
0.005,10.0,20.01624371229089,0,20,0.24517492991834758,0.1072290322782556,0.13886020197445031,-0.0339658203324506,-0.12154473445055569,-0.044303895098879296,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.1132290322782556,0.2015102019744503,0.2584249299183475,-0.0529658203324506,-0.1039947344505557,-0.0643038950988792,20.0,0.0,10.0,0.06011074626046665,True,0.09623130435518883,0.054225153072589766,0.8002266001369225,0.09949081877247024,0.0032595144172814067,0.007219591,0.06011074626046665,0.0077382135057853674,0.0035392680160905706,0.01075885901609057,20.231595656423135,0.239983259024671,0.10495841739107474,0.13591978523151133,-0.03324658137576543,-0.11897097921246201,-0.043365743540161795
2.493,10.0,19.98840756393019,0,20,0.5201846828604245,0.11061412274389819,0.1358180309462973,-0.0316795633992364,-0.2087599553057391,-0.045220017957625494,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.1168641227438982,0.1977376738034401,0.5291893986226984,-0.0506128967325697,-0.1917474553057391,-0.0653700179576254,20.0,2.5,10.0,0.27059210428260044,True,0.09623130435518883,0.054225153072589766,0.8002266001369225,0.11090420263014701,0.014672898274958181,0.007219591,0.27059210428260044,0.0,0.0025243284185926347,0.009743919418592635,20.183172996539113,0.5101936710135914,0.108489594576932,0.13320941981085158,-0.031071104704367067,-0.20475037321821032,-0.044351492316608364
5.0,10.0,19.98235800180408,0,20,0.7847591983856075,0.11837712220295639,0.12352430496232569,-0.027083062290346904,-0.2879462601715598,-0.04271223018109491,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.1243771222029564,0.1851743049623256,0.7878091983856075,-0.0461830622903469,-0.2686962601715598,-0.0629122301810948,20.0,5.0,10.0,0.6158469994508212,True,0.09623130435518883,0.054225153072589766,0.8002266001369225,0.1296257021697047,0.033394397814515885,0.007219591,0.6158469994508212,0.0,0.0025243284185926347,0.009743919418592635,20.17706448796713,0.769686593008479,0.11610349272232615,0.12115181527757739,-0.026562887042772418,-0.28241577342057395,-0.04189187077451375
7.0,10.0,19.986746111920528,0,20,0.9709241626102573,0.13323159292390618,0.1278303565738311,-0.028334318333556298,-0.35686790356353676,-0.04638578416446319,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1374315929239062,0.186780356573831,0.9740741626102573,-0.0462343183335563,-0.3350179035635368,-0.0662857841644631,20.0,7.0,10.0,0.9426937295404293,True,0.09623130435518883,0.054225153072589766,0.8002266001369225,0.14734901614008913,0.051117711784900315,0.007219591,0.9426937295404293,0.0,0.0025243284185926347,0.009743919418592635,20.18149535547495,0.9522759495224096,0.13067265863165528,0.12537516200737223,-0.02779011063296458,-0.35001366204175305,-0.04549486804489697
8.0,10.0,19.99557827999792,0,20,1.0541422461899446,0.142989148522626,0.12560890299205207,-0.0284150477447413,-0.407120249933721,-0.046330995578599196,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.145589148522626,0.183358902992052,1.0578922461899445,-0.0460150477447413,-0.383270249933721,-0.0660309955785991,20.0,8.0,10.0,1.1112158752023817,True,0.09623130435518883,0.054225153072589766,0.8002266001369225,0.15648715528472978,0.06025585092954096,0.007219591,1.1112158752023817,0.0,0.0025243284185926347,0.009743919418592635,20.19041358348638,1.0338956914240154,0.14024280414931145,0.12319637513567526,-0.02786928950156324,-0.3993008285355233,-0.045441131764932155
10.0,10.0,19.99170854152235,0,20,1.183961722480907,0.1645180192033179,0.1061848862179422,-0.022762198054080696,-0.5347137191447744,-0.0418067448644118,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1720180192033179,0.1637348862179422,1.171111722480907,-0.0397621980540807,-0.5142637191447744,-0.0620067448644117,20.0,10.0,10.0,1.401765360299956,True,0.09623130435518883,0.054225153072589766,0.8002266001369225,0.1722422455893079,0.07601094123411906,0.007219591,1.401765360299956,0.0,0.0025243284185926347,0.009743919418592635,20.186506138590932,1.1612217687966542,0.16135817706832964,0.10414542890381219,-0.02232501218930716,-0.5244436529958387,-0.04100377680906453
12.0,10.0,19.994590691920237,0,20,1.2017584948490465,0.2058475104874433,0.08947455520213632,-0.0130348721503688,-0.6292248398873774,-0.036098993399559104,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.2129475104874433,0.1470245552021363,1.2157084948490464,-0.0294348721503687,-0.6068748398873774,-0.056698993399559,20.0,12.0,10.0,1.4442234799418459,True,0.09623130435518883,0.054225153072589766,0.8002266001369225,0.1745445436260637,0.07831323927087487,0.007219591,1.4442234799418459,0.031302966861379594,0.006630007405483727,0.013849598405483728,20.27150774328536,1.1691497301535507,0.20026200136775799,0.08704673403063955,-0.012681181221110473,-0.612151322344216,-0.035119475812160364
-5.002,10.0,20.00022314129839,5,0,-0.2571858545978149,0.09888105297683729,0.0869832945594603,-0.0246816476324491,-0.1246706270137292,-0.0160163466907861,0.0041,0.06725,0.01985,-0.0201,0.0253499999999999,-0.0207999999999999,True,0.1029810529768373,0.1542332945594603,-0.2373358545978149,-0.0447816476324491,-0.0993206270137293,-0.036816346690786,20.0,-5.0,10.0,0.06614456380520839,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.08234216185142405,0.004461915932360891,0.007219591,0.06614456380520839,0.01653889112541324,0.004212176953601364,0.011431767953601363,20.228861051269963,-0.25140499258114657,0.096658466807719,0.08502813872715455,-0.024126869067623517,-0.12186835900631907,-0.015656341315003104
-2.5,10.0,20.002939938725188,5,0,0.021483624830945798,0.0905219435811528,0.08260163690200889,-0.0237249278880192,-0.2092793013150365,-0.017694042410422,0.0053,0.0661332293832293,0.0151831944444444,-0.0194258928571428,0.0205829729729729,-0.0202387499999999,True,0.0958219435811528,0.1487348662852382,0.0366668192753902,-0.043150820745162,-0.1886963283420636,-0.0379327924104219,20.0,-2.5,10.0,0.00046154613587683085,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.07791138045134692,3.113453228375928e-05,0.007219591,0.00046154613587683085,0.012610563129805881,0.0036969397309890954,0.010916530730989096,20.22130264727641,0.021022141892767757,0.08857747039182191,0.08082729731100344,-0.023215300229000764,-0.2047838389509947,-0.017313962291537845
0.003,10.0,19.997538697442664,5,0,0.29751296761805923,0.0898992367738852,0.07545363315527141,-0.0194876835745874,-0.2889714153041342,-0.017352766309854398,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0958992367738852,0.1381036331552714,0.3107629676180591,-0.0384876835745874,-0.2714214153041342,-0.0373527663098543,20.0,0.0,10.0,0.08851396590090437,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.08385113531600247,0.005970889396939301,0.007219591,0.08851396590090437,0.006048101457882739,0.002836211062425263,0.010055802062425262,20.198629988319837,0.29161856231468997,0.08811812940820857,0.07395872589462428,-0.019101588452979473,-0.2832462374857425,-0.01700896873160482
-0.006,10.0,19.99482778902979,5,0,0.29478188091726876,0.08952829989488309,0.07639102484332831,-0.019437543124326297,-0.2927225731181875,-0.0176152219516063,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0955282998948831,0.1390410248433283,0.3080318809172687,-0.0384375431243263,-0.2751725731181875,-0.0376152219516062,20.0,-0.0,10.0,0.08689635731712282,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.08374201624261113,0.005861770323547962,0.007219591,0.08689635731712282,0.005786283652271968,0.0028018711908197923,0.010021462190819792,20.195205199729507,0.2889612324939917,0.08776050888954623,0.0748826373640055,-0.019053736954194888,-0.28694258698614916,-0.017267398626918753
0.005,10.0,20.012691293824503,5,0,0.29893967145190514,0.09019186144707929,0.0763378281598641,-0.0196608372414311,-0.2906336062289288,-0.017600679695535804,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0961918614470793,0.1389878281598641,0.312189671451905,-0.0386608372414311,-0.2730836062289288,-0.0376006796955357,20.0,0.0,10.0,0.08936492716777299,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.08390853863709238,0.006028292718029221,0.007219591,0.08936492716777299,0.0062833228099869074,0.0028670625586070418,0.010086653558607042,20.21455237768066,0.29299910070977037,0.08839955622814018,0.07482083221790006,-0.019270134348385638,-0.2848580947705158,-0.0172509165398691
2.5,10.0,19.992500780379878,5,0,0.5705639978995416,0.09470822276847489,0.0693294225863528,-0.016296685328023305,-0.3709385595858411,-0.016241218181480697,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.1009582227684749,0.1312490654434956,0.5795687136618155,-0.0352300186613566,-0.3539260595858411,-0.0363912181814806,20.0,2.5,10.0,0.3255432756991081,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.09984042896286498,0.021960183043801818,0.007219591,0.3255432756991081,0.0,0.0020429455813551355,0.009262536581355136,20.17768205021092,0.5601393191118625,0.09297782476834181,0.06806271637345003,-0.01599893133289928,-0.3641612035874215,-0.015944477617256803
5.0,10.0,19.988982126518344,5,0,0.828464724413414,0.10450209341953359,0.0568498777515668,-0.011365787319673502,-0.4313805078496557,-0.013156627478302603,0.006,0.0616499999999999,0.00305,-0.0191,0.01925,-0.0201999999999999,True,0.1105020934195336,0.1184998777515667,0.831514724413414,-0.0304657873196735,-0.4121305078496557,-0.0333566274783025,20.0,5.0,10.0,0.6863537995973941,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.12417963588372874,0.04629938996466557,0.007219591,0.6863537995973941,0.0,0.0020429455813551355,0.009262536581355136,20.174130804689277,0.8133279848526864,0.10259275325690652,0.0558111832022075,-0.011158124932258841,-0.42349882718604276,-0.01291624495172299
6.0,10.0,19.99238592583469,5,0,0.9280354797190821,0.1109833932684846,0.05828511932107461,-0.0114418100572889,-0.4679053789799547,-0.013871753755165701,0.0054,0.0591499999999999,0.0016499999999999,-0.0185,0.02015,-0.0199999999999999,True,0.1163833932684846,0.1174351193210745,0.929685479719082,-0.0299418100572889,-0.4477553789799547,-0.0338717537551656,20.0,6.0,10.0,0.8612498516174267,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.13597760439574957,0.05809735847668643,0.007219591,0.8612498516174267,0.0,0.0020429455813551355,0.009262536581355136,20.177566131821305,0.9110794996445305,0.10895563436702947,0.05722020171452992,-0.011232758671228832,-0.4593563585425452,-0.013618305276727277
7.0,10.0,19.989553420058357,5,0,1.0205233310256985,0.1198153598201664,0.05928439022530511,-0.012634013324493001,-0.5199672575963201,-0.0151710491339281,0.0042,0.0589499999999999,0.00315,-0.0179,0.02185,-0.0198999999999999,True,0.1240153598201664,0.118234390225305,1.0236733310256985,-0.030534013324493,-0.4981172575963201,-0.035071049133928,20.0,7.0,10.0,1.0414678691677874,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.14813457690485138,0.07025433098578823,0.007219591,1.0414678691677874,0.0,0.0020429455813551355,0.009262536581355136,20.174707389856604,1.001877520984336,0.11762623354414199,0.05820121510823254,-0.012403179393168989,-0.5104670233359972,-0.014893861448277554
8.0,10.0,19.994130874135383,5,0,1.1023018487767586,0.1311827396937322,0.0586336433228464,-0.012665646870341999,-0.5786175119635676,-0.016422563181518298,0.0026,0.0577499999999999,0.00375,-0.0176,0.02385,-0.0196999999999999,True,0.1337827396937322,0.1163836433228463,1.1060518487767586,-0.030265646870342,-0.5547675119635676,-0.0361225631815182,20.0,8.0,10.0,1.21506936581666,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.15984521855426093,0.08196497263519778,0.007219591,1.21506936581666,0.0,0.0020429455813551355,0.009262536581355136,20.179327242769467,1.0821618771997477,0.12878592193300897,0.057562357892917054,-0.012434234967825263,-0.5680456887757185,-0.01612250929331655
9.0,10.0,19.99225403477925,5,0,1.1876617799649696,0.14060863835090948,0.053154512382669196,-0.0109148155941216,-0.6436852567962673,-0.015786418465698098,0.0055999999999999,0.05665,-0.01195,-0.0176,0.02305,-0.0195999999999999,True,0.1462086383509094,0.1098045123826692,1.1757117799649697,-0.0285148155941216,-0.6206352567962673,-0.035386418465698,20.0,9.0,10.0,1.4105405035895597,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.1730311212765786,0.09515087535751544,0.007219591,1.4105405035895597,0.0,0.0020429455813551355,0.009262536581355136,20.17743301912014,1.1659622114501018,0.1380396015820679,0.052183335232086694,-0.010715392835212263,-0.6319245917925717,-0.015497987470544837
10.0,10.0,19.9961446537404,5,0,1.227192100264822,0.15532421626650308,0.04185369443598231,-0.007521990714061098,-0.6899820296060424,-0.012825592729093303,0.0075,0.05755,-0.01285,-0.017,0.02045,-0.0201999999999999,True,0.1628242162665031,0.0994036944359823,1.214342100264822,-0.0245219907140611,-0.6695320296060424,-0.0330255927290932,20.0,10.0,10.0,1.506000450952385,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.17947056596465413,0.10159032004559097,0.007219591,1.506000450952385,0.0,0.0020429455813551355,0.009262536581355136,20.181359675081744,1.2047702799201558,0.15248631364999174,0.04108899262833407,-0.007384557687570356,-0.677375484057439,-0.012591258482707974
11.0,10.0,19.99802098133156,5,0,1.2378987265638364,0.1779932626211211,0.035482849239559404,-0.003545681262546403,-0.7347200044271897,-0.0108677784808521,0.0066,0.05765,0.0022499999999999,-0.0169,0.0229499999999999,-0.0203999999999999,True,0.1845932626211211,0.0931328492395594,1.2401487265638362,-0.0204456812625464,-0.7117700044271897,-0.031267778480852,20.0,11.0,10.0,1.5323932572283678,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.18125094633225813,0.10337070041319497,0.007219591,1.5323932572283678,0.0,0.0020429455813551355,0.009262536581355136,20.183253382225853,1.2152812872518364,0.17474117767354808,0.03483454807237083,-0.003480898716887,-0.7212960588694046,-0.01066921512912362
12.0,10.0,19.99168886560367,5,0,1.2287541975401912,0.2006693888247493,0.02885997365018201,0.002297713749912101,-0.7780425019184095,-0.008731371586439801,0.0071,0.05755,0.0139499999999999,-0.0163999999999999,0.02235,-0.0205999999999999,True,0.2077693888247493,0.086409973650182,1.2427041975401911,-0.0141022862500878,-0.7556925019184095,-0.0293313715864397,20.0,12.0,10.0,1.5098368779726392,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.17972935994348244,0.10184911402441928,0.007219591,1.5098368779726392,0.020940028881266864,0.00478942763027492,0.012009018630274919,20.231769429641364,1.1997651670858467,0.1959351539097918,0.028179103011667393,0.002243505598269641,-0.7596867576792128,-0.008525379210312661
13.0,10.0,19.992177450915143,5,0,1.2440232044152222,0.2198034637785158,0.024639784655525007,0.007143088448820702,-0.8089412700328564,-0.006511443476918597,0.0101,0.0577499999999999,0.0264499999999999,-0.0159,0.01565,-0.0208999999999999,True,0.2299034637785158,0.0823897846555249,1.270473204415222,-0.0087569115511793,-0.7932912700328564,-0.0274114434769185,20.0,13.0,10.0,1.5475937331235177,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.1822763253154165,0.10439607939635331,0.007219591,1.5475937331235177,0.03752713846309935,0.006964983307312369,0.014184574307312368,20.275757977532624,1.2094682716573675,0.21369803593452277,0.023955371294972046,0.006944676602356444,-0.7864715033180316,-0.006330576680621771
14.0,10.0,19.99464072321267,5,0,1.253929978207595,0.244823503893924,0.021974970445866104,0.0141061204087386,-0.842490671062745,-0.004219825949970401,0.0090999999999999,0.05745,0.03045,-0.0154,0.02285,-0.0207999999999999,True,0.2539235038939239,0.0794249704458661,1.284379978207595,-0.0012938795912614,-0.819640671062745,-0.0250198259499703,20.0,14.0,10.0,1.5723403902476996,True,0.07788024591906316,0.06745703162395862,0.7307098905571228,0.18394566134762969,0.10606541542856651,0.007219591,1.5723403902476996,0.0608778425462943,0.010027648118224172,0.01724723911822417,20.3394930728489,1.2117701376283958,0.23659200765921162,0.021236124364480732,0.013631842101369711,-0.814164310740584,-0.004077946265765845
0.002,9.995,20.003789241960884,10,-20,0.34495873041329983,0.08656356657739009,0.055834168914788304,-0.024405884387727898,-0.388890181216624,-0.0032311435278892,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.0925635665773901,0.1184841689147883,0.3582087304132997,-0.0434058843877279,-0.371340181216624,-0.0232311435278891,20.0,0.0,10.0,0.11899652568835567,True,0.07288580283431045,0.06105731193707786,0.8291898383346643,0.08015141082269288,0.007265607988382431,0.007219591,0.11899652568835567,0.006412155754697204,0.0027529465610161108,0.00997253756101611,20.203277781538986,0.3381800709757575,0.08486253719099329,0.0547369918246532,-0.023926293167241246,-0.3812482407041655,-0.003167649493274862
0.005,9.995,19.99958431786756,10,-20,0.34511499798991785,0.08992498841411399,0.0170480136737296,-0.0094952317558979,-0.3985899098712783,0.008311127541475399,0.006,0.06265,0.0132499999999999,-0.019,0.01755,-0.0199999999999999,True,0.095924988414114,0.0796980136737296,0.3583649979899177,-0.0284952317558979,-0.3810399098712783,-0.0116888724585245,20.0,0.0,10.0,0.119104361837581,True,0.07288580283431045,0.06105731193707786,0.8291898383346643,0.08015799500809423,0.007272192173783775,0.007219591,0.119104361837581,0.009766993406019761,0.003192965122530156,0.010412556122530156,20.207831112004627,0.33803865446861936,0.08808113893532186,0.016698455984803462,-0.009300538618507683,-0.390417100393856,0.008140713639224409
2.493,9.995,19.99999607417186,10,-20,0.6154543639823177,0.0961249214701857,0.016281912128663104,-0.006980634708443102,-0.4806999734130592,0.0076711161487785,0.00625,0.0619196428571428,0.0090047157622739,-0.0189333333333333,0.0170125,-0.0201499999999999,True,0.1023749214701857,0.0782015549858059,0.6244590797445916,-0.0259139680417764,-0.4636874734130592,-0.0124788838512214,20.0,2.5,10.0,0.3787840741448792,True,0.07288580283431045,0.06105731193707786,0.8291898383346643,0.09601334020617157,0.02312753737186112,0.007219591,0.3787840741448792,0.00011158126401412602,0.0019265668633250692,0.00914615786332507,20.182919195532122,0.6043488685550306,0.09439040638944422,0.015988115039432368,-0.006854673448972036,-0.47202603807511895,0.007532695576437095
