V_round,AoS_round,dE,dR,fit_used,CD0_fit,k_fit,R2_fit
30.0,7.0,0,10,True,0.058195986472441535,0.05438619163028741,0.8790620660556061
30.0,8.0,-10,-20,True,0.062299543391993915,0.05194902876032746,0.8568911760140681
30.0,8.0,-10,-10,True,0.05776238952833508,0.052829560463243226,0.8640975462763262
30.0,8.0,-10,0,True,0.06009821216009208,0.052469637064374755,0.8584075527954427
30.0,8.0,-10,10,True,0.06620718185504015,0.051555809298058856,0.8545904184052111
30.0,8.0,-10,20,True,0.07692570939469727,0.04991977722727208,0.8608827646080656
30.0,8.0,0,-20,True,0.05449722061970076,0.05484588847299283,0.8780620738504419
30.0,8.0,0,-10,True,0.05381724774450541,0.054910603781031915,0.8794028692861834
30.0,8.0,0,0,True,0.055833941052132706,0.05427568997785775,0.8817660202473676
30.0,8.0,0,10,True,0.06127291250626872,0.05339780336332521,0.8759818856719599
30.0,8.0,0,20,True,0.07159128309189887,0.05234322452439795,0.8783480296517181
30.0,8.0,10,-20,True,0.05487320225498642,0.055993158083316744,0.8972318520785605
30.0,8.0,10,-10,True,0.05341498236942512,0.05633502538723061,0.8961977527713618
30.0,8.0,10,0,True,0.05623918085727096,0.05580426583110313,0.8940535271075121
30.0,8.0,10,10,True,0.06190937376211131,0.0549879198189731,0.8945420938489901
30.0,8.0,10,20,True,0.0699147219015461,0.054122280987227094,0.8984450639109526
30.0,10.0,-20,0,True,0.08943136715516022,0.05360957242654161,0.7621414210324555
30.0,10.0,-10,-20,True,0.06418821803388988,0.05062106642514162,0.857502577915127
30.0,10.0,-10,-10,True,0.06067356159497431,0.05163292798333188,0.8576762250580954
30.0,10.0,-10,0,True,0.07416783293457394,0.055567991004514566,0.7678167802540317
30.0,10.0,-10,10,True,0.07257958861099491,0.05015003487510431,0.859657957114409
30.0,10.0,-10,20,True,0.08541945584570615,0.04786157477528555,0.8640102404558963
30.0,10.0,0,-20,True,0.05657270773834554,0.05365491312131972,0.8770398952018873
30.0,10.0,0,-10,True,0.05648409044941584,0.05408687251951122,0.8781142496939989
30.0,10.0,0,0,True,0.06901267842714917,0.05768444877341247,0.8066358804674219
30.0,10.0,0,10,True,0.06700351985148739,0.05243745052897343,0.8785866219364551
30.0,10.0,0,20,True,0.07907203839440356,0.0512758323825063,0.8837479691948583
30.0,10.0,5,0,True,0.07481989707122609,0.05853450088622613,0.845512672404929
30.0,10.0,10,-20,True,0.056654340457588825,0.05500119577969228,0.8966768795662106
30.0,10.0,10,-10,True,0.0562119963214882,0.055382845747662925,0.8940316234157213
30.0,10.0,10,0,True,0.06709146056607786,0.0585013621668774,0.8444645526808671
30.0,10.0,10,10,True,0.06739382150177453,0.054508145550723655,0.8998751412097079
30.0,10.0,10,20,True,0.07687355481517255,0.05344661518227873,0.9029890831682454
30.0,10.0,20,0,True,0.08010672266102659,0.059843640354163424,0.8683834589526294
39.5,-10.0,-20,0,True,0.06499511901247305,0.05302935689247829,0.695863049102512
39.5,-10.0,-15,0,True,0.059012623065118265,0.055074794379566964,0.7282040270733332
39.5,-10.0,-10,-20,True,0.06055135769274946,0.04827677508398268,0.8721000231231939
39.5,-10.0,-10,-10,True,0.048427185746146066,0.050039642722469795,0.8716788769503947
39.5,-10.0,-10,0,True,0.04985359555303608,0.05544579046057648,0.7253742370637981
39.5,-10.0,-10,10,True,0.03787702635893469,0.05079430198735823,0.8683979706506839
39.5,-10.0,-10,20,True,0.039847300697058184,0.050584179837182774,0.8744618888915645
39.5,-10.0,-5,0,True,0.05152370853301502,0.057916803653858685,0.7684620509431731
39.5,-10.0,0,-20,True,0.05157069572961207,0.05184500859620509,0.8842145302961968
39.5,-10.0,0,-10,True,0.043114094558469075,0.05477059377246265,0.8914409551386479
39.5,-10.0,0,0,True,0.04483421218814014,0.05801671552097082,0.7800682978185639
39.5,-10.0,0,10,True,0.03338578322512249,0.05359095048758076,0.8878015527779239
39.5,-10.0,0,20,True,0.03502449090972609,0.05310932558620251,0.8907577269187921
39.5,-10.0,5,0,True,0.048897695859502946,0.05966714045377535,0.8050765765930887
39.5,-10.0,10,-20,True,0.05246858755660613,0.054746005891518734,0.9060169200762505
39.5,-10.0,10,-10,True,0.04187153664872216,0.05581802829451952,0.9125780178219286
39.5,-10.0,10,0,True,0.04439130522722952,0.05982687711113714,0.8135260162825204
39.5,-10.0,10,10,True,0.03219812024876964,0.05741331881155168,0.9083913360613733
39.5,-10.0,10,20,True,0.032126676562560845,0.057782642673027816,0.9154047672262533
39.5,-10.0,15,0,True,0.050602331134791456,0.06155370099885059,0.8296090879656335
