V_round,AoA_round,AoS_round,case_available,source_type,CL_solid_blockage_corr,CD_solid_blockage_corr,CY_solid_blockage_corr,CMroll_solid_blockage_corr,CMpitch_solid_blockage_corr,CMyaw_solid_blockage_corr
20,-0.0,3.0,True,measured,0.28337754403883475,0.043639602938432456,0.046059924466332475,-0.019004067780016017,-0.13294460772931868,-0.0050203009471219496
20,-0.0,4.0,True,measured,0.28621124561882133,0.04515922342683511,0.04819510244879428,-0.02408330190381866,-0.13287398508704754,-0.005649327591604879
20,-0.0,5.0,True,measured,0.28741123274568176,0.053852747277609476,0.0008741737208860266,-0.00024524273592384054,-0.16312920305683284,0.010457317880853937
20,-0.0,6.0,True,measured,0.29560293012712185,0.059470138880758285,-0.020676813160644354,0.0072715038032950255,-0.1800932445781464,0.01860894707624222
20,-0.0,7.0,True,measured,0.30094612877131355,0.06318630513460213,-0.029385164996197064,0.008520396443845236,-0.19078968475385538,0.022808572432477848
20,-0.0,8.0,True,measured,0.30274490572977275,0.0654165215719034,-0.03086330342788241,0.006128046023230062,-0.19882515225131983,0.024837805139575023
20,-0.0,9.0,True,measured,0.30526292947616773,0.06692917537022888,-0.025747717133747527,0.0018370026613417645,-0.20351079445461473,0.025128853316937785
20,-0.0,10.0,True,measured,0.3084956345914315,0.06775859870879705,-0.010194739241459486,-0.004980383407165878,-0.20244150041011547,0.022578205769893354
20,1.0,-10.0,False,interp_alpha,0.39134340470606993,0.04781909411016685,-0.023207161549988524,0.006105299386427349,-0.13735249457807264,-0.0139982804086142
20,1.0,-9.0,False,interp_alpha,0.3897335201220388,0.05488293833845328,0.041161994137391786,-0.010851396136411139,-0.164807453506366,-0.030206342436807893
20,1.0,-8.0,False,interp_alpha,0.388790087712321,0.05421398470231152,0.04697618745755316,-0.01403360537936373,-0.15795628211028462,-0.030098589535818506
20,1.0,-7.0,False,interp_alpha,0.38547797105370835,0.05398462903501189,0.048870012677889436,-0.01562695318071137,-0.15204076936203825,-0.028716709843606306
20,1.0,-6.0,False,interp_alpha,0.3834205487510808,0.053752450381091554,0.04727920189507467,-0.015247715502261085,-0.14627138311187998,-0.02613582006889824
20,1.0,-5.0,False,interp_alpha,0.37403199193121267,0.05197845380573115,0.025537911635531554,-0.004744321381767169,-0.13481973844532924,-0.017683868224877167
20,1.0,-4.0,False,interp_alpha,0.37386460142604655,0.049111560772393606,0.0038001868420854115,0.0036116833902125538,-0.12453394459822094,-0.00894299225585506
20,1.0,-3.0,False,interp_alpha,0.3732239508768551,0.04504679254182682,-0.018631337231070615,0.007111500316552497,-0.11738187568928066,-0.004439636106473218
20,1.0,-2.0,False,interp_alpha,0.3734125020224052,0.04543418974604669,-0.004502010672316328,0.0020600094147528933,-0.1193335196340122,-0.003561480772642064
20,1.0,-1.0,False,interp_alpha,0.37322278854062246,0.045812059112114806,0.0030984688267827057,-0.0025914895047846154,-0.12022439296533945,-0.0037394504283827924
20,1.0,0.0,True,measured,0.3742054059806146,0.045202926553180735,0.011286698225770756,-0.005597546220537447,-0.11921805231866786,-0.0041565127510339904
20,1.0,1.0,False,interp_alpha,0.37384103195304075,0.04602648343915021,0.027457581703140697,-0.010301441711460342,-0.12059786931076111,-0.004253827406324677
20,1.0,2.0,False,interp_alpha,0.37404491573170273,0.04686829997366671,0.03772898181705412,-0.01438849376648821,-0.12051941854778217,-0.004706791619213384
20,1.0,3.0,False,interp_alpha,0.3728587152690791,0.04674466407016719,0.045256535954552875,-0.01858524032357501,-0.11898146272901537,-0.0050798201563540075
20,1.0,4.0,False,interp_alpha,0.3754724151705831,0.04820198370562978,0.04717231505590083,-0.02330965700439669,-0.11870268196282062,-0.005612483893885297
20,1.0,5.0,False,interp_alpha,0.3760803368054148,0.056712642183201156,0.0013867421605228839,-0.0003057619382383966,-0.14832303434725583,0.010388472294900194
